Q9UN86 O14531
P50222 P02008
P50222 P43626
P50222 Q8NEG0
P50222 Q16611
P50222 P53673
P50222 Q13451
P50222 Q7Z5V6
P50222 Q3LI76
P50222 Q01968
P50222 Q9P209
P50222 O14818
P50222 Q9Y376
P50222 Q5XG85
P50222 P61457
P50222 Q96NG3
P50222 Q8IXL7
P50222 P08047
P50222 Q9NRR5
P50222 Q9UBF1
P50222 Q9UDV6
P50222 Q13111
P50222 P62857
P50222 Q9C019
P50222 Q9BVK8
P50222 Q86X55
P50222 Q15696
P50222 Q9BUL9
P50222 Q9Y4Y9
P50222 O43704
P50222 Q9NXK8
P50222 P50151
P50222 Q9Y266
P50222 P41271
P50222 Q9GZY8
P50222 P08138
P50222 Q7LG56
P50222 Q9HCU8
P50222 Q9NQ87
P50222 Q8IYL3
P50222 Q9NZ42
P50222 P63146
P50222 O15400
P50222 Q99627
P50222 Q14019
P50222 Q9Y3D8
P50222 Q9UBQ0
P50222 P18754
P50222 Q9H0T7
P50222 Q16401
P50222 P22694
P50222 P35232
P50222 O14793
P50222 P31323
P50222 Q9BSE4
P50222 Q9H165
P50222 Q9H6L2
P50222 Q8IVM0
P50222 P49757
P50222 Q16254
P50222 Q99523
P50222 Q16773
P50222 P10515
P50222 P31944
P50222 P54852
P50222 O00238
P50222 P01116
P50222 Q14749
P50222 Q99952
P50222 Q13449
P50222 O60568
P50222 Q05639
P50222 O00180
P50222 O43688
P50222 Q9BX59
P50222 Q9NRH1
P50222 Q9Y3A2
P50222 Q9NQX3
P50222 Q92990
P50222 P62072
P50222 Q9NRX5
P50222 O43708
P50222 Q8NHX9
P50222 Q6L8H4
P50222 Q8NHW4
P50222 P30499
P51572 Q9BRK4
P51572 Q9BYR5
P51572 Q08AM6
P51572 Q8NC69
P51572 Q9NQT5
P51572 P20042
P10415 Q8TBB1
P10415 P04637
P10415 P26371
P10415 Q9UKT9
P10415 P63104
P10415 Q8IWZ5
P10415 Q9P0T4
P10415 P04049
P10415 Q96EB6
P10415 Q9UI14
P10415 Q8WW24
P10415 Q9Y333
P10415 O95990
P10415 P50552
P10415 P0C7W6
P10415 Q9UL33
P10415 Q9BSL1
P10415 O60506
P10415 Q9Y5Q8
P10415 O75419
Q969F8 Q9BSI4
Q969F8 Q86V97
Q969F8 Q29983
Q8NCU1 Q9UNN8
Q969S2 Q99750
Q969S2 Q13541
Q9P286 P60410
Q9P286 Q15323
Q9P286 P60411
Q9P286 Q15742
Q9P286 Q5TA79
Q9P286 P24278
Q9P286 Q9UJW9
Q9P286 P62857
Q9P286 P08311
P04637 Q6A162
P04637 P60409
P04637 P60410
P04637 Q15323
P04637 Q93062
P04637 Q9BRK4
P04637 Q8TBB1
P04637 Q96HA8
P04637 Q8ND90
P04637 Q13137
P04637 O43765
P04637 Q8IUQ4
P04637 Q9UJV3
P04637 P25791
P04637 Q9Y2D8
P04637 P25786
P04637 P25788
P04637 O43597
P04637 Q00987
P04637 Q92624
P04637 Q9UBB9
P04637 O43741
P04637 Q9NYB9
P04637 Q9NRD5
P04637 Q9Y6K9
P04637 Q02930
P04637 Q9H788
P04637 Q04206
P04637 P61978
P04637 Q969G3
P04637 Q8TBK6
P04637 Q9UBU8
P04637 Q9P2A4
P04637 P78362
P04637 P49760
P04637 P54646
P04637 Q99942
P04637 Q5T754
P04637 Q9UKJ5
P04637 O43586
P04637 Q8N7W2
P04637 Q8N5M1
P04637 Q5T752
P04637 Q5TCM9
P04637 Q96EZ8
P04637 P38159
P04637 P28482
P04637 P06748
P04637 Q9Y3C5
P04637 Q8N668
P04637 O00471
P04637 P18847
P04637 P15408
P04637 Q15554
P04637 O75069
P04637 Q9NSK0
P04637 P20226
P04637 Q969R5
P04637 Q96H20
P04637 Q9NPI6
P04637 O95990
P04637 P27361
P04637 Q13596
P04637 P02008
P04637 P29466
P04637 Q99497
P04637 Q96LI6
P04637 O75344
P04637 Q86U70
P04637 Q8N9I9
P04637 Q9NXC2
P04637 Q7L4I2
P04637 Q9NWB1
P04637 Q96FN4
P04637 P17676
P04637 P19793
P04637 P32321
P04637 O14662
P04637 Q8N423
P04637 Q96E40
P04637 Q96CW1
P04637 Q96QH2
P04637 Q9HBE1
P04637 Q96S90
P04637 Q99728
P04637 P54829
P04637 P14923
P04637 O00206
P04637 P83876
P04637 Q86YT5
P04637 P28702
P04637 O43739
P04637 O60832
P04637 P22303
P04637 P61601
P04637 Q92988
P04637 P0C0S5
P04637 Q9H4G1
P04637 P04424
P04637 Q16829
P04637 O43736
P04637 P50502
P04637 Q13748
P04637 P10244
P04637 P19875
P04637 P16035
P04637 O95631
Q8N2W9 P30153
Q8N2W9 Q13188
Q8N2W9 P33240
Q9Y3A5 Q96HA8
Q96G25 Q9BRK4
Q96G25 Q9H0I2
Q96LR5 Q8ND90
Q96LR5 Q9BYQ4
Q96LR5 Q9Y2D8
Q96LR5 Q08379
Q96LR5 Q15025
Q96LR5 P49760
Q96LR5 Q9Y5B8
Q96LR5 P28799
Q96LR5 O75934
Q96LR5 P61586
Q96LR5 Q8N9N8
Q96LR5 P63146
Q96LR5 Q9BUH8
Q96LR5 Q96FV9
Q96LR5 O43711
Q96LR5 Q8NB16
Q14493 Q6A162
Q9BRD0 P63165
Q9BRD0 Q9BRI3
Q9BRD0 Q8IUI8
Q9Y388 P60409
Q13098 Q8ND90
Q13098 Q6NT76
Q13098 Q96CD2
Q13098 Q9Y3M2
Q13098 O95208
Q86VQ3 Q9GZQ8
Q92754 Q9NZD8
Q92754 Q8NDP4
Q99967 Q9BYQ4
Q99967 Q06455
Q99967 Q13489
Q99967 P28562
Q9H9L3 O43829
Q9H9L3 P63279
Q9H9L3 Q96EB6
Q9H9L3 O75541
Q96LA8 Q99750
Q96LA8 Q8TBB1
Q96LA8 P15884
Q96LA8 P26371
Q96LA8 Q13077
Q96LA8 Q9UMX0
Q96LA8 Q9BYQ4
Q96LA8 Q9NYB0
Q96LA8 Q9NX04
Q96LA8 Q9H0R8
Q96LA8 Q5T754
Q96LA8 Q14D33
Q96LA8 Q96EG3
Q96LA8 P18847
Q96LA8 P51959
Q96LA8 Q15797
Q96LA8 Q9BYR9
Q96LA8 Q13084
Q96LA8 Q7KZI7
Q96LA8 P26022
Q96LA8 Q8TC57
Q96LA8 P61081
Q96LA8 Q8TAI7
Q96LA8 Q8IYX0
Q9Y365 Q8TD10
Q8TD17 P60409
Q8TD17 Q15323
Q8TD17 P60411
Q8TD17 P62993
Q8TD17 Q9GZQ8
Q8TD17 Q13950
Q8TD17 P60568
Q8TD17 P00387
Q9Y3D7 Q9NWS6
Q9Y3D7 P02792
Q9Y5T4 Q6A162
Q9Y5T4 Q8N6L0
Q9Y5T4 P63104
Q9Y5T4 Q8IY31
Q9Y5T4 Q9NRG1
Q9Y5T4 P60891
Q9Y5T4 Q14151
Q9NQT5 Q9BRK4
Q9NQT5 Q0VD86
Q9NQT5 Q96DC9
Q9NQT5 P11245
Q9Y2L1 P27986
Q9Y2L1 Q9Y5Q8
O75689 Q6A162
O75689 P62875
Q15052 Q96HA8
Q15052 O43741
Q15052 A8MV65
Q15052 P01033
Q8N8S7 Q9Y5V3
Q8N8S7 Q9BQ89
Q9NYB0 P60409
Q9NYB0 P60411
Q9NYB0 Q04864
Q9NYB0 Q9BRK4
Q9NYB0 Q12933
Q9NYB0 P62993
Q9NYB0 Q9BYV2
Q9NYB0 Q9BWG6
Q9NYB0 Q9NZD8
Q9NYB0 Q9Y6K9
Q9NYB0 Q9H788
Q9NYB0 P59991
Q9NYB0 Q8IYA8
Q9NYB0 Q9HC52
Q9NYB0 Q9UBU8
Q9NYB0 Q9BUZ4
Q9NYB0 P05067
Q9NYB0 P86479
Q9NYB0 P46108
Q9NYB0 Q14457
Q9NYB0 Q9BZW7
Q9NYB0 Q92997
Q9NYB0 Q86VP1
Q9NYB0 Q9BVV2
Q9NYB0 Q08426
Q9NYB0 Q05D60
Q9NYB0 Q96B67
Q9NYB0 O95721
Q9NYB0 P06241
Q9NYB0 Q96CG3
Q9NYB0 Q9BRI3
Q9NYB0 P04899
Q9NYB0 P35226
Q9NYB0 Q16665
Q9NYB0 Q9NRG1
Q9NYB0 Q96LM6
Q9NYB0 Q03933
Q9NYB0 Q96D31
Q9NYB0 Q08752
Q9NYB0 P31948
Q9NYB0 O75351
Q9NYB0 P49721
Q9NYB0 Q9P0K1
Q9NYB0 P02730
Q9NYB0 Q8IWX8
Q9NYB0 Q14254
Q9NYB0 O14526
Q9NYB0 P10082
Q9NYB0 Q12972
Q9NYB0 P78508
Q9NYB0 Q9NYY3
Q9NYB0 P59910
Q9NYB0 Q6PGQ7
Q9NYB0 P46781
Q9NYB0 P49711
Q9NYB0 P09326
Q9NYB0 Q96NS5
Q9NYB0 O75665
Q13291 P60411
Q13291 Q8ND90
Q13291 O43765
Q13291 P54725
Q13291 Q53TS8
Q13291 Q7Z2X4
Q13291 P60510
Q13291 P29034
Q13291 Q04941
Q13291 O95684
Q13291 Q8WWH4
Q92918 Q13643
Q92918 O00401
Q92918 P08631
Q92918 O14733
Q92918 Q9Y230
Q92918 Q96FV9
Q92918 O95171
Q8IZU0 Q6A162
Q8IZU0 P60410
Q8IZU0 Q15323
Q8IZU0 O00560
Q8IZU0 Q93062
Q8IZU0 Q8TBB1
Q8IZU0 P15884
Q8IZU0 P26371
Q8IZU0 P62993
Q8IZU0 P19012
Q8IZU0 P36406
Q8IZU0 O43765
Q8IZU0 Q9BYR5
Q8IZU0 Q9BYQ4
Q8IZU0 Q15038
Q8IZU0 P63104
Q8IZU0 Q8N9N5
Q8IZU0 Q8IYX8
Q8IZU0 Q08379
Q8IZU0 Q9NX04
Q8IZU0 Q9H8Y8
Q8IZU0 P60520
Q8IZU0 O43463
Q8IZU0 Q53EZ4
Q8IZU0 P29972
Q8IZU0 Q92993
Q8IZU0 O14964
Q8IZU0 P38936
Q8IZU0 Q15041
Q8IZU0 P63279
Q8IZU0 P78362
Q8IZU0 Q8IX15
Q8IZU0 Q96BA8
Q8IZU0 Q7Z3I7
Q8IZU0 P38432
Q8IZU0 P51668
Q8IZU0 Q14D33
Q8IZU0 P61024
Q8IZU0 Q8N7W2
Q8IZU0 P10398
Q8IZU0 O95863
Q8IZU0 P08670
Q8IZU0 P07947
Q8IZU0 Q96AP0
Q8IZU0 Q96EQ0
Q8IZU0 O15344
Q8IZU0 Q15691
Q8IZU0 P11142
Q8IZU0 Q6ZUT1
Q8IZU0 P05783
Q8IZU0 Q701N4
Q8IZU0 P17544
Q8IZU0 P53041
Q8IZU0 Q96HB5
Q8IZU0 Q07021
Q8IZU0 Q96FJ2
Q8IZU0 Q5SQN1
Q8IZU0 Q49A26
Q8IZU0 P12236
Q8IZU0 Q9H5I1
Q8IZU0 O15111
Q8IZU0 Q9C026
Q8IZU0 Q8N9E0
Q8IZU0 Q9BYG5
Q8IZU0 Q16611
Q8IZU0 Q9UGP5
Q8IZU0 P17612
Q8IZU0 P26045
Q8IZU0 Q8WX92
Q8IZU0 Q7Z3B4
Q8IZU0 Q16656
Q8IZU0 Q03014
Q8IZU0 P05813
Q8IZU0 P78560
Q8IZU0 Q9GZV5
Q8IZU0 P03950
Q8IZU0 P30626
Q8IZU0 Q8IYM1
Q8IZU0 Q9P2Z0
Q8IZU0 P04406
Q8IZU0 Q96K80
Q8IZU0 P60372
Q8IZU0 Q8WXH5
Q8IZU0 P78537
Q8IZU0 P10721
Q8IZU0 P53611
Q8IZU0 Q12874
Q8IZU0 P01282
Q8IZU0 Q13232
Q8IZU0 Q8WXA2
Q8IZU0 Q15223
Q8IZU0 Q8N6U2
Q8IZU0 Q96D59
Q8IZU0 Q9BXJ1
Q8IZU0 O95070
Q8IZU0 Q969F2
Q8IZU0 Q00587
Q8IZU0 A6NFY7
Q8IZU0 Q9BXJ3
Q8IZU0 Q9UGK8
Q8IZU0 A5D8V7
Q8IZU0 Q8IUR6
Q8IZU0 Q96MF7
Q8IZU0 P82251
Q8IZU0 Q6E0U4
Q8IZU0 Q99614
Q8IZU0 Q9BVM2
Q8IZU0 Q02156
Q8IZU0 Q7Z5G4
Q8IYX8 P60409
Q8IYX8 Q15323
Q8IYX8 Q99750
Q8IYX8 Q8ND90
Q8IYX8 Q8IUQ4
Q8IYX8 P16333
Q8IYX8 P63104
Q8IYX8 Q9BQ66
Q8IYX8 Q01850
Q8IYX8 P55040
Q8IYX8 P03372
Q8IYX8 Q13064
Q8IYX8 Q9Y4K3
Q8IYX8 Q9BYQ0
Q8IYX8 P49760
Q8IYX8 Q8N5A5
Q8IYX8 O60341
Q8IYX8 O43251
Q8IYX8 Q96EQ0
Q8IYX8 Q5TA76
Q8IYX8 O60941
Q8IYX8 P45973
Q8IYX8 Q15691
Q8IYX8 P08631
Q8IYX8 Q96ES7
Q8IYX8 Q96GY3
Q8IYX8 P15531
Q8IYX8 Q9Y4Z0
Q8IYX8 Q969H6
Q8IYX8 Q96NT3
Q8IYX8 Q15013
Q8IYX8 Q96QH2
Q8IYX8 P60891
Q8IYX8 Q9UGY1
Q8IYX8 Q9NX08
Q8IYX8 Q13163
Q8IYX8 Q15759
Q8IYX8 P15882
Q8IYX8 Q99832
Q8IYX8 Q9BYD3
Q8IYX8 Q99435
Q8IYX8 P35212
Q8IYX8 Q5NDL2
Q8IYX8 Q8NFU4
Q8IYX8 Q01064
Q8TAP6 Q9UJV3
Q8TAP6 O43741
Q8TAP6 Q9UBU8
Q8TAP6 Q8IXK0
Q8TAP6 Q5T752
Q8TAP6 Q8NEA9
Q8TAP6 P06748
Q8TAP6 P40855
Q8TAP6 Q53FD0
Q8TAP6 P06493
Q8TAP6 Q7L4P6
Q8TAP6 Q9C005
Q8TAP6 P19338
Q8TAP6 Q96FQ7
Q8TAP6 Q9NSA3
Q8TAP6 P12757
Q8TAP6 P29692
Q8TAP6 Q8WXH5
Q8TAP6 Q86Z20
Q8TAP6 P31751
Q8TAP6 P16410
Q8TAP6 Q969U7
Q8TAP6 Q9P0U4
Q8TAP6 P51808
Q8TAP6 Q6IN84
Q8TAP6 Q9BRQ3
Q9NP86 O95751
Q9NP86 Q9H0W9
Q7Z3I7 O95273
Q7Z3I7 Q13422
Q7Z3I7 Q13895
Q7Z3I7 O75716
Q7Z3I7 P43360
Q7Z3I7 P62136
Q7Z3I7 O43186
Q7Z3I7 Q96PV4
Q7Z3I7 Q9BXY8
Q7Z3I7 O95863
Q7Z3I7 Q9UQ90
Q7Z3I7 Q96LR2
Q7Z3I7 Q86U06
Q7Z3I7 O00155
Q7Z3I7 Q9NRQ5
Q7Z3I7 P14735
Q7Z3I7 Q13347
Q7Z3I7 O60832
Q7Z3I7 P08567
Q7Z3I7 Q8TB45
Q7Z3I7 Q9Y5J3
Q7Z3I7 Q969J3
Q9UH92 P52292
Q9UH92 Q9BQ24
Q9UH92 Q5TA79
Q9UH92 P30154
Q9UH92 P56693
Q9UH92 P32519
Q9UH92 Q9NP79
Q15323 Q6A162
Q15323 P60409
Q15323 P60410
Q15323 Q99750
Q15323 P60411
Q15323 O00560
Q15323 Q8TBB1
Q15323 P26371
Q15323 Q12933
Q15323 Q8ND90
Q15323 Q13137
Q15323 P19012
Q15323 Q8IUQ4
Q15323 Q9UKT9
Q15323 A8MQ03
Q15323 Q96CS2
Q15323 P25786
Q15323 P63104
Q15323 Q6NT76
Q15323 Q8WWY3
Q15323 Q9UBB9
Q15323 Q9BQ66
Q15323 Q9NX04
Q15323 Q9BWG6
Q15323 Q9H0R8
Q15323 Q9Y6K9
Q15323 P29972
Q15323 Q92993
Q15323 P62136
Q15323 Q96GN5
Q15323 Q96HT8
Q15323 P50402
Q15323 P59991
Q15323 Q9HC52
Q15323 Q8N1B4
Q15323 Q9UBU8
Q15323 P63000
Q15323 A5D8V6
Q15323 Q9NUL5
Q15323 P35609
Q15323 Q99081
Q15323 Q6PEX3
Q15323 Q13287
Q15323 Q9Y2X8
Q15323 P56545
Q15323 Q99942
Q15323 Q6UY14
Q15323 P49407
Q15323 Q9Y3C0
Q15323 Q9UL45
Q15323 Q5T754
Q15323 Q2WGJ6
Q15323 P56279
Q15323 Q5T5A8
Q15323 Q14457
Q15323 Q8NEA9
Q15323 P60328
Q15323 P28799
Q15323 P18031
Q15323 Q96L14
Q15323 Q86V42
Q15323 Q15796
Q15323 Q53FD0
Q15323 Q14145
Q15323 Q96EQ0
Q15323 Q9H0E2
Q15323 P54725
Q15323 P61077
Q15323 Q86WV6
Q15323 O76011
Q15323 O75928
Q15323 Q96IZ5
Q15323 Q8WWB3
Q15323 Q92843
Q15323 Q9BPX1
Q15323 P54727
Q15323 Q03989
Q15323 Q9H7E9
Q15323 P50542
Q15323 Q9Y2V7
Q15323 Q8NA54
Q15323 Q9BYR3
Q15323 Q13227
Q15323 P15927
Q15323 P57086
Q15323 P05787
Q15323 Q9NPI6
Q15323 P62191
Q15323 Q00994
Q15323 Q15109
Q15323 Q8IVW4
Q15323 P24522
Q15323 O43805
Q15323 Q9UH03
Q15323 Q7L4I2
Q15323 Q9HCU9
Q15323 Q96LM6
Q15323 P27487
Q15323 Q8WTS6
Q15323 P78560
Q15323 P13010
Q15323 O00204
Q15323 Q9Y250
Q15323 Q8NB12
Q15323 Q9Y237
Q15323 Q9Y4P1
Q15323 Q9BSL1
Q15323 P55064
Q15323 Q9UKS6
Q15323 P16220
Q15323 P21802
Q15323 Q16236
Q15323 Q9BYN7
Q15323 Q9BPY3
Q15323 Q15696
Q15323 O43583
Q15323 Q00403
Q15323 Q9HD42
Q15323 Q9BUJ2
Q15323 P98082
Q15323 Q96EL3
Q15323 O94829
Q15323 Q9BX10
Q15323 O00429
Q15323 Q0P5N6
Q15323 P49257
Q15323 Q8IYL3
Q15323 Q9NZ42
Q15323 Q5TA45
Q15323 Q8N7K0
Q15323 Q6ZYL4
Q15323 Q9P289
Q15323 Q9H4M3
Q15323 Q9UM82
Q15323 Q8HWS3
Q15323 P14317
Q15323 Q15906
Q15323 Q92966
Q15323 Q9Y4P8
Q15323 P10242
Q15323 Q9P0L1
Q15323 Q96BW1
Q15323 P49458
Q15323 O75575
Q15323 Q8N3F0
Q15323 Q14254
Q15323 Q8IWV1
Q15323 Q6ZSB9
Q15323 Q8TE68
Q15323 P29460
Q15323 Q13901
Q15323 Q96RL1
Q15323 P04150
Q15323 Q12884
Q15323 P13798
Q15323 Q7Z4V5
Q15323 Q7Z5W3
Q15323 Q14627
Q15323 O15460
Q15323 P05155
Q15323 P04222
Q15323 Q9NRX5
Q15323 P16452
Q15323 Q96EF6
Q15323 Q8N3R9
Q15323 Q6ZNE9
Q15323 P48637
Q15323 P29558
Q9BVX2 P37198
Q9BVX2 Q9Y4K3
Q9BVX2 P13647
Q9BZR8 P03372
O43463 Q6A162
O43463 Q93062
O43463 Q9BRK4
O43463 P15884
O43463 Q13895
O43463 Q9NVV9
O43463 Q68D86
O43463 Q8N205
O43463 Q96SQ5
O43463 Q96GN5
O43463 O14503
O43463 Q13064
O43463 Q9NUL5
O43463 P31946
O43463 P98170
O43463 Q6P597
O43463 Q96EV8
O43463 Q13490
O43463 Q15637
O43463 P41227
O43463 Q9H1K1
O43463 P53350
O43463 Q13158
O43463 Q86UD4
O43463 Q15369
O43463 Q9BS34
O43463 Q9Y376
O43463 P30281
O43463 Q9GZZ9
O43463 Q14106
O43463 Q02535
O43463 Q9H609
O43463 O60896
O43463 Q96K21
O43463 Q9NPE6
O43463 P27482
O43463 Q9H171
O43463 Q9Y534
O43463 P07737
O43463 Q96L33
O43463 Q99990
Q96ED9 Q9BYR5
Q96ED9 Q8N9N5
Q96ED9 Q96IK5
Q96ED9 P53779
Q8WWZ8 P62993
O75553 P60410
O75553 Q04864
O75553 Q9UJV3
O75553 A8MQ03
O75553 P25791
O75553 P60520
O75553 Q12800
O75553 O15162
O75553 Q8WTP8
O75553 Q6UY14
O75553 Q9NS73
O75553 Q16539
O75553 Q9Y3C5
O75553 Q8WWB5
O75553 P43356
O75553 Q9H9H4
O75553 P11309
O75553 Q8NBZ0
O75553 Q13158
O75553 Q9Y2W2
O75553 Q5SQN1
O75553 Q86XR8
O75553 P13647
O75553 Q96NE9
O75553 P12643
O75553 Q9UDV6
O75553 Q8N5L8
O75553 Q9NQZ6
O75553 A2VCK2
O75553 P01275
O75553 P26441
O75553 P23443
O75553 Q0VG06
O75553 P30536
Q9BTL3 Q8TBB1
Q9BTL3 Q8NA61
Q9BTL3 Q969G3
Q9BTL3 P14678
Q9BTL3 Q5T753
Q9BTL3 Q86WT6
Q9BTL3 Q99728
Q9BTL3 Q9BZL4
Q9BTL3 P14416
Q9BTL3 O00231
P32239 O95166
P35609 Q8ND90
P35609 Q13643
P35609 Q68D86
P35609 Q9BUZ4
P35609 Q13188
P35609 O76011
P35609 Q6P1J9
P35609 P57086
P35609 P10636
P35609 Q9Y3Y2
P35609 P03950
P35609 O43929
P35609 Q14134
P35609 Q9P0N8
P35609 Q14195
P62805 Q6A162
P62805 Q99750
P62805 Q13643
P62805 Q8WWY3
P62805 O75716
P62805 O15162
P62805 Q96BZ8
P62805 Q86UW9
P62805 Q14498
P62805 O95863
P62805 Q9H9D4
P62805 P15976
P62805 P61586
P62805 P27658
P62805 P57060
P62805 Q13404
P62805 Q15466
P62805 Q7L190
P62805 Q92764
P62805 Q12929
P62805 Q9HBE1
P62805 P51965
P62805 Q9H0A6
P62805 P55291
P25800 Q6A162
P25800 P60409
P25800 Q99750
P25800 Q9BRK4
P25800 P63104
P25800 O43597
P25800 Q96DZ9
P25800 Q14192
P25800 Q9BVG8
P25800 P31749
P25800 Q86YD7
P25800 Q9BQD3
P25800 P32121
P25800 O95863
P25800 O43482
P25800 Q5JST6
P25800 Q9Y3Q8
P25800 P68400
P25800 Q6NUQ1
P25800 Q99873
P25800 O75604
P25800 P49247
P25800 Q16665
P25800 Q3KQV3
P25800 P17612
P25800 Q14565
P25800 P42771
P25800 O00233
P25800 Q9NX70
P25800 O14641
P25800 P28562
P25800 Q9C019
P25800 Q14558
P25800 P23771
P25800 Q8TBB0
P25800 Q9UPG8
P15884 P60409
P15884 Q99750
P15884 O00560
P15884 Q8TBB1
P15884 Q13077
P15884 Q96HA8
P15884 O43765
P15884 Q9UJV3
P15884 Q13643
P15884 Q9H0R8
P15884 Q13547
P15884 Q9H788
P15884 Q6L8G9
P15884 Q5TA78
P15884 Q9NUX5
P15884 Q9H190
P15884 Q8N8B7
P15884 A1L4K1
P15884 P63000
P15884 Q13287
P15884 P98170
P15884 P48023
P15884 Q5TZK3
P15884 Q2WGJ6
P15884 Q8N5A5
P15884 P07900
P15884 P10398
P15884 P29350
P15884 Q03135
P15884 P27986
P15884 Q15427
P15884 Q9BVV2
P15884 Q53FD0
P15884 Q08AF8
P15884 O00463
P15884 P63244
P15884 O43559
P15884 Q04917
P15884 P35372
P15884 Q96I25
P15884 Q13158
P15884 P60329
P15884 Q9P0N9
P15884 P51617
P15884 Q16665
P15884 Q5T7P8
P15884 Q06124
P15884 O15111
P15884 Q15109
P15884 Q8NBW4
P15884 Q8NI60
P15884 P09211
P15884 Q9H3R5
P15884 P78337
P15884 O14757
P15884 P10599
P15884 O43187
P15884 Q5TAQ9
P15884 Q9Y3I1
P15884 P67809
P15884 Q8WV41
P15884 Q96B02
P15884 Q2TBE0
P15884 Q96Q83
P15884 P36404
P15884 P83876
P15884 P00395
P15884 P39748
P15884 Q8IYL3
P15884 Q8WXD5
P15884 Q07108
P15884 P54920
P15884 Q9Y4P8
P15884 P42568
P15884 Q96KN8
P15884 Q99525
P15884 Q8IWD4
P15884 P14868
P15884 P40938
P15884 Q9UHR6
P15884 Q8NBI3
P15884 P16070
P15884 P49356
P15884 Q15306
P15884 P49720
P15884 Q13326
P15884 O43513
P15884 Q8NCA5
P15884 Q96IP4
P15884 O14602
P15884 Q9BYD5
P15884 O75317
P15884 O75607
P15884 Q9H074
P15884 Q86VV4
P15884 Q96EL1
P15884 Q3LI77
Q8IZT9 Q8IUQ4
Q8IZT9 Q9NQB0
Q8N205 Q93062
Q8N205 Q8TBB1
Q8N205 P26371
Q8N205 Q96HA8
Q8N205 O43765
Q8N205 Q7Z6G3
Q8N205 Q15560
Q8N205 P49901
Q8N205 Q5T5B0
Q8N205 Q9H6L4
Q8N205 Q9NWQ4
Q8N205 Q9BVV2
Q8N205 Q86WT6
Q8N205 Q9H204
Q8N205 P17482
Q8N205 Q9H492
Q8N205 Q8NI60
Q8N205 P78424
Q8N205 O43924
Q8N205 Q9BT43
Q8N205 Q99933
Q8N205 P56537
Q8N205 P52306
Q8N205 P49447
Q8N205 P09972
Q8N205 Q9H6S1
Q53G59 P60409
Q53G59 Q8ND90
Q53G59 Q13137
Q53G59 Q8IUQ4
Q53G59 Q8N9N5
Q53G59 Q9H0R8
Q53G59 Q2WGJ6
Q53G59 P45984
Q53G59 Q96ES7
Q53G59 Q9H4E5
Q53G59 Q9H5I1
Q53G59 Q8TAI1
Q53G59 Q96FV2
A1L4K1 O00560
A1L4K1 Q6NT76
A1L4K1 Q92624
A1L4K1 Q9H8W4
A1L4K1 Q96HT8
A1L4K1 Q9Y3C0
A1L4K1 Q5TZK3
A1L4K1 P10398
A1L4K1 P51946
A1L4K1 Q7Z3B4
A1L4K1 O95352
A1L4K1 Q6PL24
A1L4K1 Q86VQ0
A1L4K1 Q8N511
A1L4K1 Q9Y248
A1L4K1 Q8IWX8
A1L4K1 Q9Y2K1
A1L4K1 O14579
A1L4K1 Q7RTY0
O96015 Q9UMX0
O96015 Q00987
O96015 Q96BR9
O96015 Q9Y4K3
O96015 Q96NC0
O96015 P14678
O96015 Q96MU7
O96015 A8K8V0
O96015 Q6P087
Q5TD97 Q8TBB1
Q5TD97 Q9NU19
Q5TD97 P26368
Q5TD97 Q14943
P0C7H8 Q04864
P0C7H8 Q96EV8
P0C7H8 P32121
P0C7H8 Q9Y228
P0C7H8 P29372
Q14781 Q16543
Q14781 Q9UKJ5
Q14781 P01100
Q14781 Q96E40
Q14781 Q15024
Q96G97 O43251
Q96G97 O43189
Q96G97 P08047
Q96G97 Q5I0X4
Q96G97 P43220
Q96G97 O60760
Q96G97 Q9UHD1
Q96G97 Q9Y561
Q9P2Y5 Q8WTP8
Q9P2Y5 Q8IYI6
Q9P2Y5 Q9BQ69
Q9Y2Y0 Q9P0T4
P07359 O43597
P07359 Q04206
P07359 Q13485
Q15466 P49639
Q15466 Q15038
Q15466 Q5T7P2
Q15466 Q9BQ24
Q15466 Q96MT4
Q15466 Q96MU6
Q9NWA0 Q96HA8
Q9NWA0 O95073
Q96MN9 Q9BYV2
Q96MN9 Q8NHQ1
Q96MN9 O75031
Q96MN9 Q9UGL9
Q96MN9 Q9Y5V3
Q96MN9 P16104
Q96MN9 Q13114
Q96MN9 P25787
Q96MN9 P43403
P37840 Q8N6Y0
P37840 Q0VD86
P37840 Q15560
P37840 P0CG47
P37840 Q16670
P37840 Q8N8X9
P37840 P22234
P37840 P04075
P37840 P11171
P37840 Q5RGS3
P37840 Q8TDR4
P35070 Q9BRK4
P35070 P63000
P35070 Q9H5I1
P35070 Q6PEW1
P35070 Q96KM6
O95704 P19338
O95704 Q96CD2
Q5JVL4 Q6A162
Q5JVL4 Q96IX9
Q5JVL4 P11142
Q5JVL4 P10644
Q5JVL4 P61328
Q5JVL4 Q9H4F8
Q5JVL4 Q96FH0
O94818 Q99750
O94818 O95967
O94818 Q9BW11
P0DJD3 Q99750
P0DJD3 Q6RW13
P0DJD3 Q13422
P0DJD3 Q96BR9
P0DJD3 O95363
P0DJD3 Q9NP66
P0DJD3 Q8WXG1
P0DJD3 O43567
P40939 Q99750
P40939 P98170
P40939 P41227
P40939 O15344
O95166 Q9BRK4
O95166 P49639
O95166 Q9UJV3
O95166 O95751
O95166 O75716
