Q08001 P32776
P49960 Q06678
P25694 P39968
P36168 P10849
P23642 P07248
Q04934 P25625
P32379 Q02772
P34087 Q12404
P38736 P50945
P39524 P50944
P32913 P32906
Q06541 P36023
P38875 P18412
P53008 P18544
P18410 P22336
P40215 Q05166
P21801 P43621
P32339 P26725
P53184 Q03667
P32318 P53868
P40368 P10662
P38244 Q03218
P53184 P37292
P38821 P36131
P31111 P22211
P47017 P53223
Q12289 P16661
P32380 Q04329
P50108 P53540
P38121 Q07807
P43614 O74700
P53045 P38745
P39718 P38921
P38198 P53918
P25303 P48567
P30777 P40090
P50091 P40051
P38821 Q12223
P41903 Q07878
P43560 Q03778
P42951 Q00873
P53622 P40540
Q04005 P38428
P32318 P40367
Q12524 P36164
P09959 P38995
P46673 P36039
P08518 P39106
Q01852 P40009
P09232 P04840
P20424 Q12098
P38855 Q04458
P25338 Q01159
P32913 P32573
Q12287 P21951
P50108 P40003
P14064 Q06485
P31539 P38138
Q12411 P28795
P40526 P18962
P53082 Q02875
Q03308 P33322
P17214 P39722
Q03694 Q02642
Q03713 P20795
P53886 Q01590
Q04491 P19516
P38356 P36051
P42951 P39715
P25641 Q12171
Q08023 P38863
P35180 P14906
P32776 P40501
P39526 P32331
P47112 P17898
P38929 P43636
P19516 P48415
P15938 P41806
P41903 Q08280
P39112 P32567
Q12246 P53011
P00830 P32573
P38793 P32567
Q03337 P30775
P23542 P28496
Q03824 P53273
P32353 P38855
Q04491 P38111
Q04370 P46989
P46989 P32915
P07272 P47015
Q06169 P25386
P80667 Q05583
P32787 Q12191
P12689 P43621
P50896 Q12297
P23724 P53600
P18410 P53088
P40515 P46682
Q04632 P18496
P14737 Q01590
P30775 P53083
P32863 Q05043
P46951 P32830
Q06541 Q03530
P04147 P32473
P37302 P06838
P38211 P09547
P38766 P39524
P47017 P80667
P38263 P46943
P32318 P31373
P36125 Q04458
Q02199 P53248
P40568 P53008
P53956 Q05776
P27796 P40533
P38114 P40549
P12687 Q01159
P53747 P50091
P32476 P27796
Q12164 Q12324
Q06708 P47013
P25358 P18412
P38137 P25371
P50088 Q00684
Q06169 P38345
P21592 Q12205
Q03697 Q99385
Q06410 P22136
Q06704 P38855
Q12159 Q04934
P38127 P18888
Q12164 Q12408
Q12255 P38624
P50861 P16664
P53112 P34072
P20795 Q02825
P40527 P40084
Q08774 P53061
P53845 Q04272
P32341 P32580
Q03790 P32074
P36062 Q06682
Q08004 Q04934
P16658 P41909
P47818 P25303
Q06625 Q08904
Q03897 P36023
P46678 P38812
P15625 P41814
P34230 P35718
P36125 P39102
P20107 P32776
P52593 P25625
P46983 P32566
Q05568 P47124
P25605 Q08001
P53079 P38247
P32366 P33891
P38182 P43574
P39112 P43601
P19262 P38153
Q12462 P27825
P07806 P18962
P53271 Q05931
P43583 P18962
P25568 P21560
P46983 Q04675
Q07395 Q02783
P32800 Q04651
P47158 P39718
Q12071 P39719
Q08215 P36116
Q12039 Q02205
P38859 Q06096
Q03897 P53918
P53248 P21190
P40343 Q03941
P0C0W9 Q04401
P32629 P57743
P40159 P35734
P38137 P40056
P35729 P50091
P53973 P32573
P41909 Q05902
P50091 Q03784
Q05568 P32910
P53290 P18414
P40544 P38891
P40030 P32939
P39923 Q99332
Q12386 Q12746
P53079 P32862
P07261 Q08280
P39727 P39715
Q06497 P53896
Q08227 P12695
P36146 P25386
Q12016 P39107
P36107 P28496
Q04370 P03069
P11914 P16603
P53886 Q92331
Q01574 P39990
P42839 P31539
P13586 P36131
P53314 P04037
P32787 Q04410
Q12184 Q05919
P46982 P35179
Q12464 Q08754
P38855 P01097
Q06686 P53600
P32803 Q12372
P53039 P40857
P09959 Q03778
P25584 P18412
P38862 P38962
P14359 P38879
P35845 Q04002
Q12382 P36051
P25358 P53112
P32609 P50088
P52553 P41911
P53082 P22543
P22082 Q03730
P47170 P21190
P40009 P48415
P40422 P17555
O13297 Q03218
Q06346 P48559
P39727 Q99316
P33411 P08417
P17442 P48439
P38837 P04050
P36016 Q06819
P53192 P31111
P38164 P40963
P38842 P40160
P39522 Q04964
P29340 Q02896
Q12205 P06786
P16522 Q12003
P48525 P38138
Q12372 P17157
Q06032 P32629
Q08023 Q12527
P23641 P21951
P50108 P30822
P49960 P32353
Q12063 Q00539
P26343 Q12270
P09959 P39526
P16451 P41318
P22137 Q04746
P36168 P40026
P15303 P40477
Q12028 P41903
P00447 P28795
P53248 P53061
P53838 P53199
P37302 P35176
P38292 P38179
Q04370 P38127
P16658 P32906
Q01159 Q06385
P25584 P87108
P07806 Q12524
Q12473 P12904
Q12527 P14359
P50091 P53173
Q08484 P21657
P47061 P06197
P32893 P46673
P49687 P38988
P41811 Q05787
P32341 P53129
P53271 P47040
P47082 P25386
Q12142 P38863
P47170 Q3E790
Q12039 P46983
P38247 Q12346
Q02732 P28496
Q12241 Q12468
Q12205 P17106
Q06032 P35996
P38262 P04801
P32609 P08456
P39526 P25625
P47064 P17442
Q08951 P32504
P39718 Q04947
P35203 Q99385
P25584 P41896
Q12154 P39102
P13586 P38863
P41807 P33895
P38292 Q12080
Q03897 Q04183
P38992 P38137
Q3E790 P22141
P53112 P53968
Q12236 P53838
P14020 P53192
P35197 P28795
P32386 P32074
P13711 P37296
Q07895 Q05166
P38176 P36421
P14291 Q12372
Q08474 P06197
P32613 P31378
P28795 P47065
P38341 P38137
Q03660 P39734
Q06497 P48813
P53093 Q03020
P16151 P38874
Q03790 P20107
P53290 P41912
P46682 Q03028
P08518 P21147
Q06704 P48240
Q03673 Q99385
P38182 P38878
P38862 Q07451
P38292 Q02642
P36130 P36016
P53838 Q00816
Q99190 P53954
P52553 Q12133
P40215 P38292
P26793 Q6WNK7
P40825 P53064
P32629 P25574
P81450 P22082
P22211 Q03880
Q06568 P47170
P38836 Q04083
P38265 Q12154
Q01454 P43571
P16474 P25385
Q06168 P47057
P32524 Q04201
P07267 P31539
Q08230 P26725
P39719 P24280
P34078 Q12443
P38292 P33448
Q07418 P81450
P20433 P41800
P40075 P38170
P07273 P18414
Q12284 P36051
P39904 P38210
P35197 P40567
P38989 P39904
P32600 Q08144
P21538 Q01590
Q06497 P11914
P53224 P32343
P25386 P25345
P41909 Q12098
Q04767 Q02825
P30822 P35176
P15303 P39108
P39010 P18962
P41912 P28239
P38959 P25293
P28795 P06778
P07261 P38837
P27796 P06105
Q04199 P27825
P38169 P37020
P23542 P40026
Q03784 P53121
Q12029 Q04272
P53093 P07255
P40460 P16639
P12868 P53721
Q04562 Q12520
P47112 Q04947
Q12375 P40368
P39107 P36775
P38211 P38088
P25385 P03874
Q00776 P13134
P53129 P40051
P40955 P36051
Q03018 P39108
Q04226 Q12527
P14906 Q99257
Q03554 Q08550
Q12159 P53600
P38137 P53906
P47166 P38959
P53303 Q05637
P46682 P25385
P35181 P41821
P17890 P47065
P47057 P14164
P39707 Q12405
P20606 P43122
P32366 P21538
Q03630 P38111
P40501 P40477
P24384 P38182
P47069 P53083
P39904 P0C0W9
P16370 P53951
Q07532 P01097
P33760 P38821
P36062 P38351
P32454 P36093
P36130 P20606
P53173 P53947
Q12142 P32445
P06208 P17261
P26364 P35718
P29340 P38817
P22219 P25045
P05066 P39923
Q03824 P50861
P07286 P38991
P32621 Q12192
Q12462 Q12402
P32454 P40395
P47013 P28239
P39720 P32353
P20433 P41318
P32910 Q05919
P53397 P35197
P40345 Q02969
P38753 Q02969
P25641 P38342
P36048 P32906
P22137 P53112
P40071 P53878
P05150 P33748
P40955 P38273
Q04675 P39718
P00729 Q08931
Q12748 Q02647
Q03824 Q12165
P49687 Q04119
P40155 P42223
P38203 Q12527
P53184 P40549
P41909 P38342
Q03714 Q03860
P38292 Q05787
P00854 P38872
P41811 Q08215
Q12524 P38968
P38793 P36149
P34087 Q02205
P06100 P06787
P36096 Q03954
P38088 P32837
P22855 P39702
Q07878 P47013
P13434 P22543
Q07979 P32873
Q12380 P34072
P32800 P32898
P11655 P34756
P38292 P46682
P43563 Q06346
Q12071 Q07821
Q05871 Q03778
P53184 P38203
P14020 P09938
P36029 P47025
P38262 P38272
P18900 Q12527
P43555 P38872
P38859 Q06651
P07261 P38855
P25568 Q04341
P38270 P38211
Q04311 Q12192
P46983 Q12165
P39981 P38325
P32837 P06701
P53184 P38273
Q02630 P36163
Q06169 Q12527
P38958 P40582
P47166 P32796
P32796 Q01454
P53184 P47061
P40107 P40075
P36048 Q02804
P38839 P23293
P26793 P41810
Q05568 P53267
P12954 Q03308
P25641 P23641
Q03373 P46655
P40457 Q03944
P05066 Q08280
P32803 Q05637
P14693 P32573
Q99186 Q06644
Q06541 Q12480
P08456 P53973
P29340 P49687
Q03897 P38826
P00854 P09232
P40070 P40857
P16451 P32526
P39722 P43601
Q01454 P38717
Q02969 P41920
P38203 P53324
P53954 P53076
P12612 P40362
P40003 Q06551
Q05568 P33767
P36161 P15180
P38873 P32776
P54837 Q12121
P32331 Q08484
P18414 Q99257
P22035 P36147
Q12380 Q02100
P38182 P17898
P39718 P38755
P13433 P32833
P53039 P38111
P11986 P40060
Q06686 P53201
P08458 Q08227
Q12324 P34232
Q01454 P32573
P53541 P32445
P38244 P08638
P36010 Q99257
Q03370 P40003
P39734 Q03898
Q06078 P53843
P29340 P10566
P18962 P47025
P18900 P39718
Q03824 P32906
P46989 Q04491
P29496 P20048
P12683 P32485
P25584 P38862
P04386 P28239
P38121 P46655
P39707 P18962
Q03899 Q04225
Q06217 P31109
Q08004 P33759
P41807 P23641
P00854 Q02969
P33894 P22936
P40098 Q99385
P38069 P25303
P50108 Q12192
P46989 P47054
Q12003 P06105
P32454 P38888
P40509 Q99190
P16451 P53303
P10834 P39734
P38292 P28241
P25365 Q03308
P35056 P40457
P35844 P32380
P19658 P32489
Q04048 P47025
P38198 P53324
Q03860 P08525
Q12270 P38325
P32341 P23255
P40582 P33418
P40554 P28795
P25584 Q08932
P39718 P36107
Q03370 P53076
P38882 P47139
P53037 P38206
P25338 P38862
Q03730 P17065
P25365 P46989
P38855 P36164
P38712 Q12344
P32800 P36039
P24004 Q04183
P38176 P16603
Q12372 P32910
P14020 Q12462
P36168 Q12267
P33419 P32445
Q05568 P40958
P40509 Q02773
P17214 P38995
P32893 P38637
P32499 P25386
Q05867 P39981
Q12160 P42839
P38374 P13382
P50108 P32912
P38069 P13393
P37296 P02293
Q01649 Q08001
Q6WNK7 Q08818
Q12233 P40484
Q12527 P22543
P32800 P33322
Q03697 P38705
P47818 P40452
P32842 P27705
P40351 P0C0W9
Q06541 P09232
P38958 P46983
Q04311 Q00684
Q08645 P53248
Q06385 P47110
P34078 Q12255
P38176 P06786
P41903 Q02825
P08417 P36161
P40068 P38959
P38855 Q12239
P41903 P40457
P25646 P41811
P53082 P32578
Q12028 P53193
P25584 P38755
P25358 P41318
P32573 Q04408
P33418 Q04272
Q12405 P38865
P27796 P08638
P32526 P00729
Q01519 Q00578
P05066 Q04272
Q12405 P53273
P40971 Q03860
P41903 Q12495
P33760 Q08550
P39015 P53904
Q06497 P32333
P39015 P38842
P29340 P40107
Q6WNK7 P53239
Q00453 P53951
P11746 P32191
P32333 P25625
Q01649 P25574
Q02336 P47170
P35177 Q03308
P32485 Q08001
Q08280 P53146
P53112 Q12468
P39715 P38778
Q92328 Q99190
P32366 Q12223
P27692 Q12495
Q06169 P41806
Q12071 P25371
P28627 P38210
P27796 P18410
Q04632 Q04969
P12689 P32796
P40825 Q06142
P61829 P53224
P35056 Q01649
Q99190 P40955
P25641 P29539
P53112 P40343
P38203 P41318
P49687 Q05867
Q07468 P30775
Q12171 P53918
Q03694 P36093
P34078 P26725
Q12462 P46970
Q04749 P40075
Q03824 Q05919
Q02336 Q06485
P07170 P15565
P47075 P53040
P04039 P53061
Q12246 P06774
P54837 Q05899
P41544 P47013
Q99394 P25580
P40107 Q05776
P33760 P35179
P21538 P38329
P38137 P38166
P38169 Q03337
P22543 P40367
P06701 P22203
Q03697 P38874
Q03579 P32829
P38137 Q08227
P25583 P25625
P25299 P38164
P27895 Q02554
P36131 Q12239
P32473 P05375
P53191 Q03465
P35056 Q02732
Q12191 P22023
P38263 P32332
P43571 P06777
Q12404 P40509
P53191 P33418
Q03554 P35176
P39106 Q06616
P53747 P38902
P36096 Q04746
P08425 P53906
Q04697 P39108
P38211 P40056
Q07395 P32343
P38958 Q12016
P49960 Q03322
Q04201 Q08144
P20107 P53540
P12868 P31115
P32573 P32432
P48567 P21825
P25584 P22936
P26343 Q99385
Q12096 P38793
P22137 P17261
Q04767 P47065
P53192 P11978
P32361 P41810
P25386 P32333
P39077 P41813
Q12028 P17442
P53540 Q07451
P17157 P42223
P40056 P32473
P20433 Q04969
P32912 P40160
P49018 P38962
P53273 P41733
P53104 Q08920
P35718 Q02774
P53954 Q01590
P38152 P32790
Q03465 P28496
P35206 P40955
P13711 P47116
P12709 P40498
P20050 Q05568
Q12320 P38153
Q12096 Q06681
P32524 Q07541
Q04410 Q04408
Q12042 P05759
P04039 P36161
P38265 P31373
P14772 P10962
P38958 Q08955
P50108 P43560
Q12055 Q04651
P53096 Q06324
P46970 Q12487
Q99332 P53721
P36096 P17106
P21691 P17558
P38736 Q04228
Q06681 Q12239
Q12524 P06786
Q12089 P14737
P32319 P53950
P38555 P53267
Q12246 P25338
P11927 P30620
P53747 Q99394
P40318 P40003
P43571 Q04751
Q12411 P53860
P25386 P53324
Q07418 P41806
Q12468 P47127
Q03697 P32339
P19658 P38166
P39707 P32573
P28795 P29496
P41909 P53073
P06774 P25303
P38221 Q01532
P10355 Q04396
P43583 Q12462
P38176 P33754
P32578 P22336
P39968 Q08955
P53173 P52871
P47166 P39108
P32629 Q12241
P32573 Q12080
P22219 P53847
P36164 P38207
Q06169 Q03028
Q03899 P32363
Q03630 P38910
P25646 P39108
P38069 P38341
Q12028 P35056
Q06497 P12689
P18409 P39524
P18900 P46983
Q12527 P53868
P47037 P36152
Q08484 P32863
Q07532 P33894
Q02260 P47040
P23639 P25365
P16151 P07255
Q99186 P31384
Q12405 Q12191
Q06169 P41920
Q04472 P38855
P16474 P10834
P20433 Q03697
Q99385 Q04458
P36168 Q08921
Q12382 Q12301
P36029 P00045
P32318 P53730
Q99257 Q08749
Q07418 Q06568
Q12462 P22214
P38203 P32578
P35844 P53950
P38211 Q04370
P24004 P11978
P22855 P22219
Q3E790 P39702
Q02804 Q02825
P40094 Q07732
P53037 P38316
Q08144 P38843
P18239 Q01590
P38292 Q04835
P34087 P48439
Q07807 P38745
Q06697 Q12284
Q04370 Q05931
Q04472 P47082
P38374 Q00873
P32318 P22219
P39106 P35179
Q05871 P34077
Q05899 P36094
Q03790 P38244
P39702 P32833
P42951 P17065
P53273 P31380
Q03899 P41810
P25343 P35178
P06701 P32939
P53037 P53838
Q03824 P54837
P32386 Q01217
Q12462 P34087
Q08199 Q03028
Q03941 P40061
P24004 Q00816
P32600 P26725
P39517 P42845
P40094 Q06485
P22543 P53721
P24004 P40009
P40532 P14306
Q01852 P38736
P38996 P38836
P06774 P22543
Q03778 P32776
P39010 P30771
P36010 P06839
P38356 P53248
P50091 P13393
P23642 P40825
Q03694 P39702
P21801 Q12524
Q03824 Q12495
P17255 P40066
Q03337 P39704
P47037 P53600
P16387 P53039
P38262 Q06563
P32573 Q04083
P00431 P39718
P43555 Q03530
P38211 P40501
P53629 P47160
P32609 P32796
Q02969 P40018
P38181 P00729
P17442 Q08280
P53930 Q08749
P50091 P20434
Q03899 P11076
P13711 P38203
P07273 P36533
P52923 Q08227
Q12524 P53191
P38989 P22804
P38842 P06774
Q03694 P39107
P40471 P07267
Q12267 Q05902
Q06217 P53882
Q03921 P48527
P53011 P26793
P35845 P16664
Q08199 P40477
Q07807 Q08484
P15424 P47160
P38077 Q07549
Q02732 P25591
P35177 Q07878
P38837 P46995
P36168 P47026
Q03337 P40464
P07236 Q03730
Q12382 P53083
P38991 Q01926
Q02896 P53178
P28795 P07248
P38307 Q04964
P00175 P33754
P38989 Q04675
P25491 P53236
P38958 P47124
P23642 P02309
P40155 P22219
Q06096 Q03677
P38989 P38247
P28791 P38745
Q03370 P37296
P31380 P38176
Q99190 Q03063
P04147 P43555
P25694 Q08474
P15625 Q12192
Q05166 P38345
P41811 P38624
P33751 Q12098
P25569 P40035
P18412 P32915
Q12029 Q06096
P39904 P32913
P38985 Q05955
Q02630 P22804
P41903 Q12289
Q01852 P40075
P14693 Q04602
P38873 P33411
Q04370 P40341
Q08955 P13434
Q12142 P39986
Q02725 P48360
P40526 P32343
P53104 P54861
Q12003 P38335
P39522 P38873
Q02100 P32837
P13711 P21691
P25584 Q07541
P33760 P53303
P47818 P02309
Q12462 P21306
P38137 P47037
P38810 P49686
P32800 Q07732
Q07904 P36051
P10566 P32505
P09959 Q03554
P38182 P53292
P35056 Q08199
P53290 Q12320
P53248 P10566
P53129 P40460
P29056 P38342
P53882 P42223
P38176 P40395
P40825 P32567
Q12142 P40457
Q12025 P32332
P31412 P06197
P07806 P38142
P24309 P39522
Q06096 P42945
Q06682 P17967
Q12527 P34077
Q12462 P14922
P38137 P21269
Q04562 P32353
P34111 P47013
P38310 P53906
P31412 Q07807
P26793 P06105
Q12473 P46964
Q03697 P41920
Q07376 Q04746
P38221 P42836
Q08474 P26754
P46970 Q12402
P53882 P29539
P22141 P53260
P36163 P32386
P34230 P18544
Q12380 P50108
P40051 P36018
Q07376 Q05871
P17261 Q04458
P40094 P08417
P38717 P07390
P24004 P50087
Q06032 Q03897
P32353 P12868
Q06630 P53088
P24004 Q02804
P39904 P07342
P32800 P38632
P32796 P46972
P38356 Q12159
P32800 P41912
P39522 P40003
P16658 Q12405
P00410 P36125
P41909 P07263
P53184 P32915
P38261 P41806
Q12096 P38523
P12689 Q04410
P39904 Q12251
P53192 P38891
P13434 P38962
P52488 Q02205
P46983 Q12452
Q12096 P06786
Q04847 Q08960
P23724 P07143
P18900 P40554
P11655 P41912
P47040 P40464
P38717 P36023
Q04311 P34087
P38069 P16474
P52553 Q04228
Q05541 P53195
Q03630 Q12530
P53253 Q02205
P14064 Q99332
P48567 P34240
P21825 P32333
P38203 Q05871
Q12155 P27801
Q12495 P46989
P38991 P53622
P38932 P10962
P27796 P39715
P32379 O14464
P29340 P39727
P38766 Q06324
Q05899 P29496
Q07418 P50945
Q12191 P39108
Q12016 P39734
Q12524 Q12233
Q04370 P53121
P36094 P38175
Q08004 P16622
P18494 Q92331
P18410 P36131
P35056 P40460
Q05568 Q03957
P05066 P47040
Q08236 P38879
P32893 P20434
P50091 P11978
P36048 Q05779
P40530 P15303
P06105 P14904
Q03824 Q03860
P39904 P32318
P14284 Q00816
Q07895 Q02825
P40958 P47160
P47019 P46943
Q12039 P36096
P41733 P32343
P32048 P38682
P32558 P40367
P53184 P34232
P53037 P18409
P39543 P34230
P53079 P38356
Q12408 P25639
P47114 P39704
Q92328 P40362
P53973 Q12089
Q06032 P22023
P47116 Q08280
P00128 P22137
Q12524 P53394
Q12246 P16547
Q04749 Q99332
P35845 P54730
P53223 P48837
P25584 P28241
P39718 P39704
P07263 P53847
Q12142 P53184
P53290 Q12236
P50091 Q08921
Q04835 P23641
P40215 Q08096
P11655 Q08743
Q12246 P48813
P40529 P40003
P53104 Q12425
P40155 P53845
P15424 Q92331
Q00582 P53253
P06197 P38207
Q03337 Q08199
P53314 Q08686
P15303 P54964
P29704 P47061
P38211 P41811
Q08457 P53146
Q03941 P22543
P53273 P57743
P38142 P22141
P38307 P21691
P23542 Q07732
P53192 Q12208
P53011 P40075
P52923 P23255
P11075 P46963
Q00578 P36107
P39968 P53860
P53248 P36013
P08456 Q04410
Q04226 P53951
P20795 P11914
P32800 P53195
P53281 P32074
Q04005 O74700
Q12382 Q02336
Q08921 P53628
P24309 P06105
P53333 P32327
P40161 Q12405
Q04377 P25641
P25591 P53073
Q02199 P32837
P17255 P14737
P07284 P32179
P27692 Q99190
P47112 Q04183
P22214 P15179
Q04767 Q12408
P40094 Q12749
Q04675 Q03660
Q12530 P52871
P38164 P43634
P34230 P40090
P25639 P46943
P25568 P43582
P53223 P47116
P33296 Q12468
P38297 P40071
P13586 P40533
P00431 P42839
P24309 P40527
P14291 P32939
P14680 P38875
P38334 P02309
Q06410 P21825
P13711 P32787
Q03322 P36060
P25584 Q06485
P35056 P47160
P20795 P32830
P30775 Q12520
P04819 P32628
P11655 P38717
P40532 P53397
Q05568 P16661
P36125 P36421
P80235 Q03063
P03874 P53868
P39113 Q12191
P29496 Q03308
P22579 P53220
P38153 Q03920
Q04935 P53947
P36168 P21147
Q05568 P43555
P38310 P46682
P41903 P43636
P38182 P18409
P12868 Q05515
P40529 P32566
P12904 Q08873
P32855 Q07350
P39727 P40457
Q12246 P34230
Q12239 Q12241
Q02773 P47124
P38153 P18544
Q12382 P14359
P46989 P38757
Q12524 P53039
P48559 P39108
P53129 P36039
P29496 P35176
Q03579 P53947
P39522 Q02336
P38736 P53104
P39968 P36164
P53112 P47013
Q05568 P41810
Q03370 P07269
Q01802 P53959
Q06417 P40061
P53037 P35206
Q03322 Q12324
P40084 P32559
Q03630 P47065
Q04767 P14922
Q06541 Q12468
P17891 P35845
Q02336 P40061
P40155 P46982
Q08754 P53061
P40971 Q12032
Q05902 P41806
P40009 P40477
Q08951 P32339
P53184 P06777
P35206 P40529
P23638 P19956
P24384 P40155
Q05871 P12868
P53079 P53281
Q92331 P41895
P16387 P38164
P25299 Q07549
P34160 P22219
P53378 P22936
P40955 Q03020
P39515 P38962
Q3E790 P38263
P39107 P38316
P18409 P38714
P14359 P80235
Q06541 P38283
P40155 P35206
P41903 Q03330
P53882 P25583
P40098 Q08550
P80667 Q08457
P04037 P39734
Q04847 Q01590
P46964 P39112
P32629 P53129
P23542 P53273
Q03824 P09457
P53112 P25694
P43582 Q05902
Q04958 Q07468
Q12096 P40094
P32600 Q06551
P25584 P34087
P38753 Q12107
P12383 P33760
P43583 P47170
P53079 P30656
Q03824 P36093
P27801 Q08484
P38162 P40457
P53896 Q12527
Q03630 Q12006
P27514 P36146
Q06644 Q12154
P53184 P31115
P32939 P41806
Q06096 Q99287
P36125 P50945
P38077 P38244
P38221 P47167
Q08215 P11914
P53271 P47047
P38911 P33311
P16622 P37296
P43621 P21306
P08458 P37292
P38164 P40367
P32591 P40367
P31755 P32906
Q12443 P18962
P32578 Q03063
P32319 P50945
P40350 P38817
P00424 P35056
P38262 P25386
P08417 P16661
P47061 P05759
P38736 P00175
Q05568 Q02774
P34072 Q03899
P47013 P00045
P25375 P23293
P38968 Q03860
P32368 P39904
P32800 P16603
P38959 P16603
P25846 P38872
Q12098 P53230
P38153 P06786
Q12473 P25043
P36168 Q06163
P38758 Q05515
Q06682 P22211
P50088 P25385
Q06497 P43555
Q06169 P36130
P38888 Q04183
Q08280 Q08955
P39521 P47025
Q12462 P47166
P38714 P38210
P46982 P38843
P32800 P40464
P32913 Q92316
P20050 Q12123
P27692 Q01590
P50861 Q05919
Q05785 P47123
Q04697 Q04329
P38753 Q08921
P39108 P08417
P53129 Q02825
Q03784 Q12372
P53860 P38166
P38855 P38555
P46982 P40075
P32339 P42945
Q92331 Q07732
P16622 P04786
Q08227 P40061
P40155 P36096
P22214 Q04329
Q12301 Q12372
Q92331 Q12493
P25386 P40565
Q03697 P36039
Q12246 P53320
P35718 P09440
P00724 P13134
Q12462 P38969
P27614 Q12154
P53747 P32074
P09624 P24004
P13711 P38879
P25625 P36037
P25694 P31109
Q12473 P07806
P38855 P06839
P20967 P36039
P29055 P48237
P25584 Q12096
P53397 P41903
P27801 P25299
P47017 Q12339
Q08951 Q12462
Q99190 P35192
P38182 Q12284
P53918 Q04083
P07236 Q06815
P32573 P39734
P53129 P32048
Q07895 P53730
P23642 P38356
Q08920 P36051
P40056 Q04835
P16522 P38142
P38211 P32613
Q04562 P53168
P38736 Q07418
Q06159 P38817
P53959 P40477
P27796 P38272
P39718 P38221
Q03824 P53281
P32837 P33296
P10961 P17558
P23542 Q12443
P53039 P50944
P19262 P40003
P38211 P28795
P32476 P22203
P12954 P47061
P39707 P30822
Q12315 P40527
P25625 P53628
P46970 Q03652
P40857 P53224
P41903 P53171
Q12301 Q05919
P31755 P39981
Q08023 P41909
Q08774 P32836
P46963 Q08474
Q12749 P05375
Q06668 P40070
P38736 P22855
P22137 P41544
P38292 P33895
P34230 P38286
P53947 P53195
P11978 P28795
P01097 P47124
Q08144 P49686
Q03370 P22855
P32913 P19882
P43563 P36516
Q06568 P53199
P17261 P25042
P38374 Q02773
P53223 Q12462
P25644 P40056
P32366 Q00453
Q12464 Q12160
P40529 Q05040
P33760 P25583
P34230 P38153
P14908 Q05583
P89105 P41821
P25641 P32453
Q12380 Q08215
P06105 P47139
P38011 Q12247
P35201 P41807
Q03921 P53882
P38736 Q05902
Q03694 P40351
P24004 P40003
P46671 P36162
P53104 P30777
P23642 P39984
Q08931 P39677
P22804 Q08686
P32629 P43601
P38292 P32912
P53905 P17967
Q06497 P36094
Q07418 P18544
P11978 P32939
P50102 P38972
Q04629 P40547
P39678 P38816
Q12527 P30822
P35056 P18544
Q08921 P30771
P31378 P40079
Q04767 P32842
P40316 Q06563
P36168 Q02260
P57743 P04037
Q05787 P53950
P30656 P11986
P52923 P47082
P38929 P17106
P42834 P31111
P46982 P53083
P00410 P53735
Q08920 Q03702
P32629 P07342
P09232 P08425
Q12408 Q3E790
Q03957 P35206
P53882 P54861
Q04410 Q08686
P13711 P32343
P53248 P28791
P46682 P40540
Q06568 Q05050
Q07688 P38814
Q12236 P47141
P50108 P53878
P47818 P19516
P18888 P32800
P38207 P21771
P40533 Q07688
P36016 P07263
P33760 P41811
P40509 P40351
P40152 P03069
P36421 P42847
P13393 P39108
P38203 P11076
Q05871 P25591
P20795 P15873
Q12142 Q05871
P31382 P39682
P35056 P38778
P32629 P46983
Q05787 Q08001
P32613 P14737
Q12301 P36057
P40568 P38244
P36012 Q06815
P53968 Q08548
P47064 P15179
P15303 P11746
P53079 P53184
P32787 P40857
P81450 P32913
P41909 P04803
P50091 P32621
P47818 Q6WNK7
Q03899 Q04408
P23724 Q06892
Q02774 P36096
P32774 P41338
P38793 P32386
P43563 P53954
P35056 P53838
P32800 P35844
P25591 P38705
Q08287 Q12123
Q05568 P25042
P39526 P40857
P35201 P28737
P38166 P26754
Q04201 P35191
Q04934 P25043
P87108 Q05637
P33767 P32800
P38170 Q04013
Q06107 P40071
Q12462 P40509
P07272 P25386
P17261 Q07688
Q08004 P17065
Q04697 P40554
P40056 P38879
P38742 P48525
Q04675 Q04410
P33331 P32357
P42951 P32898
Q03630 P07143
P13711 P18544
P21592 P36149
Q12191 P53918
Q99257 P32352
P39682 P36051
P38114 Q04272
Q12527 P47061
P53184 P47116
P12954 Q12324
Q08236 Q04751
Q12405 P38316
Q02260 P36775
P25584 P48559
P20050 P32796
P24004 Q04338
Q03714 P32611
P38329 Q01574
P27796 P53886
