Q13772 P43320
Q05329 P49770
Q16658 Q9P2E9
O43570 P15813
P20396 P48552
P04156 Q15121
Q9UGM3 Q14573
Q13546 Q9Y3F4
Q6ZNA4 P62070
P17612 Q9BQ66
Q13616 Q14203
Q15843 Q8WXG6
P07711 O94907
P27361 Q00535
P23528 Q9Y294
P12931 Q9UPT6
P03372 P62834
P30518 P07942
P05412 P04406
P15336 P05386
Q9Y333 Q13243
P62873 P33552
P11171 Q15691
O95777 Q99689
P35222 P11171
P06241 Q8IWZ3
P10147 P06239
O75150 Q9H0B3
P55769 Q14186
P36897 P21731
P54253 Q14192
Q15788 Q9HB63
Q9H0E9 P51681
P17252 P07737
Q16539 P09668
Q6EEV6 Q9NYY1
Q13315 Q9NPQ8
P05067 Q7L5N1
Q9BX66 P31323
P28482 Q99689
P17252 P38398
Q14191 Q9NW38
P18669 P22607
P0DP25 P07996
P09619 Q9UI14
P14543 Q13177
P04637 P19784
P49023 Q5T0N5
P42224 Q9BRK4
P45983 P09601
P29590 Q9P2H3
P05556 P46939
P49796 Q14978
Q96B97 Q16549
O75909 Q9BX66
P15509 P50542
P04637 Q9UNP9
P12830 Q99895
P07858 P12757
P41970 Q04917
P28749 O60258
P43694 Q8WUT4
Q9H211 Q9NPH3
Q8WZ42 Q9UBC3
P63167 P30281
P01344 Q9BQY4
Q15047 Q15714
Q6VMQ6 O14925
Q09472 Q92734
P08047 P24534
P15311 P11021
P22459 Q15154
P30626 Q13242
Q15645 Q969V3
Q9P021 Q8TAU3
P04049 P28360
O15259 Q9NZJ5
O95295 Q15113
O60711 Q8NHJ6
P21673 Q13402
O14662 Q13873
O00238 Q7L1S5
O14964 P07949
P27361 P14543
P13984 O75969
P63279 O00635
Q09472 Q96J92
Q5RKV6 Q6UY11
Q15185 Q8WUT4
P17676 P17948
Q7L5N1 P08138
P19793 P00491
P40145 O75095
P05771 P08727
P62253 O15259
P27695 P49368
Q14839 P05230
P29350 Q3L8U1
Q15797 P31942
O60936 Q96ST3
P43694 Q8NE71
Q13224 P56537
Q13616 P19174
Q06609 P05186
Q99965 Q9H3S1
Q09472 P63167
Q04206 P51636
P30626 P46013
P62330 P31153
P68366 O15259
Q9Y2M5 Q92625
Q9UM13 P16422
P46379 P27986
P04049 P06213
P62993 P20936
Q99638 P54259
P32519 O95376
P10275 Q9H7U1
P62993 Q9Y243
Q96BD5 Q96BD8
P25025 Q86T24
P35869 Q96AQ9
Q92934 Q86V42
P07947 Q9H6F5
P04150 Q15361
P42229 Q9H3N8
O43318 P17612
Q6EEV6 Q06187
O43541 P24593
P27986 Q13705
P17096 Q99653
O14543 P43320
P25963 P20936
Q9GZT8 Q8WV24
P23528 Q13163
O15015 P47211
O95870 Q99608
P41182 O75838
Q9Y6Q9 Q14005
P07996 P10415
P46934 Q86VZ5
Q9H0D6 Q9BXA7
Q99558 O60315
P42574 P36873
Q8N6Y0 Q9UIX4
P42574 Q14344
P60709 Q92597
P00387 Q15041
Q9UKX3 O94855
Q5FBB7 Q6IAA8
Q9P253 Q01094
Q9BVJ6 P06241
P28482 O75445
P17252 Q05329
Q16539 Q14186
P08047 Q15599
P01112 O75581
Q07666 P30154
P10398 O14607
P08514 P00374
P00918 Q16695
O15524 P19012
O00268 Q05513
P41235 Q03181
O95777 Q05516
Q9UNL4 Q13393
O75376 P31271
P00533 O43318
P10415 P16989
O14775 Q9GZN7
Q06547 O95573
Q13547 Q16665
P06241 P02686
P62316 Q12933
P49736 P16615
Q16623 Q02790
O95619 Q9Y3A3
Q13485 Q16653
P63208 Q16762
P24530 Q9H1H9
P61981 Q04206
P99999 Q99653
Q16181 Q07869
P60709 P05107
P11171 P42338
P35613 P17024
Q12929 Q16671
P04275 O15264
Q13285 P06401
O00499 P16871
P03372 Q96PK6
P68400 Q9Y6R0
Q6EEV6 P31946
Q9UKY1 Q9Y2C9
P37088 Q12809
P10600 P00736
P14923 P42575
P02671 P07306
O15151 Q10713
Q13416 P57730
Q12933 P40692
P61981 Q15797
P24534 Q9Y6W5
P03372 O15162
P17252 Q99700
Q9UNE2 P09497
Q96S59 P17787
P04629 Q9HBM6
P04004 Q9P1U0
O00151 Q13424
P41595 P19793
Q92597 O75475
P41743 P61026
P05121 O95985
P84077 P16410
Q9HAV0 Q9Y3C5
P21675 P37231
P14316 Q92918
P84022 Q7L5N1
Q7Z6J0 Q8NHZ8
P43034 Q5H9R7
P36957 Q9C0D5
Q8IXK0 O00231
P36957 P12004
P06493 Q92466
P05549 P60981
P17252 O75293
P28482 O95835
O00165 P07101
Q16623 Q9NRW4
Q9H5Q4 Q6SA08
P31946 Q9Y5J3
P78559 Q8TDH9
P45983 Q04724
O75173 Q01995
O15198 Q969T9
Q9P2W3 Q12879
Q13309 P42768
O14654 P09669
O95343 P55089
Q00994 P36896
P40189 Q99496
P05787 P27487
P60953 P35221
Q99750 O95983
Q15370 O15350
P06241 Q7Z4N8
Q9NS23 P13056
P29372 O14798
Q96G04 Q96RU8
P12931 Q9UBB6
P48307 Q6S5L8
P04637 P48552
Q96GD4 P46527
P22681 P51692
P45973 Q96I34
Q9UKV0 Q9H081
P14866 O95816
Q15796 P01350
Q9BQ66 Q99081
P17252 Q9BQD3
Q15583 P20742
P08069 P05060
O75558 Q96SD1
Q96ID5 P61204
P27701 P38936
Q8WU20 P00748
O43399 P60903
P21741 Q9Y4P8
Q9HAU5 Q13009
P17676 Q99767
P63104 Q05193
P13569 O43292
P27986 Q9HBG4
Q13114 Q92793
Q13535 P06241
Q5RL73 Q9UQ03
O60675 Q9NVW2
P08246 P14416
P61981 P54257
Q05193 P43694
P33240 Q8N6C5
P54198 Q14721
Q9BWF2 P56134
P14678 Q16539
Q09472 Q9H1M0
Q04771 O15315
P04406 Q15761
P49716 Q9H840
P61981 Q9NQC3
P11166 Q96S59
P06493 P06401
Q96J02 P47897
Q99704 P06400
P08253 P01024
P48200 Q16695
Q15654 Q9H0H5
P31947 P58335
P46531 P05107
P84243 Q9UPR5
Q92793 Q9GZY6
P10827 O94907
P43694 Q99959
Q04759 Q03135
P20936 Q9NV56
Q07666 Q92558
Q99627 Q8IYT8
O75593 P04049
O00459 P63165
Q06609 P60568
P31946 P30305
Q9Y2D1 P08237
Q9Y613 P43354
P38398 Q92597
Q12879 O43451
P14859 P08559
Q13137 Q13546
P25963 O15530
P31749 P60709
Q96B26 Q8WWW0
Q07954 O15259
P35222 P68032
Q15633 O75506
Q05655 P62258
Q9P1W9 Q9UM47
P38936 Q9BSH5
P03372 O43633
P55196 Q05586
P31271 O75821
O43439 Q14980
P12931 P15153
P04637 P16234
Q9HAU5 Q8NBJ7
P30533 Q66K89
P06241 Q5JVF3
Q8TAI7 Q99623
P08670 P31946
Q99689 Q9Y244
P05106 P05787
P04049 Q9Y5A7
Q14974 Q9UBS3
P05549 P01031
P67870 Q09472
Q13115 Q8WW43
P50750 Q9H9D4
P05549 P61769
Q15306 P07910
O43150 Q9UPT6
Q15654 Q9BUN8
Q9NRR5 P32971
Q14686 Q9UK33
Q13547 P54259
P08473 Q9Y6Y8
Q15811 Q9Y6W5
Q14686 O75817
P15172 Q16570
Q15628 Q15052
Q13137 O94907
O14939 P00749
Q9H814 P12259
O14717 Q99933
O75791 P52789
Q15834 O60341
P29350 Q9UNN5
O00401 P02458
Q00403 Q14CW9
P48436 Q96L91
P28482 Q9HAU4
P31947 P05114
P28482 Q13432
O95983 Q9P2K3
O43193 P11498
Q14511 Q14181
P05771 O14818
Q92900 Q8TDC0
O75330 Q7LBR1
P60953 O60674
P48775 P05154
Q9HCE7 O60241
P20226 Q92597
Q9Y2M5 Q96DU3
P13385 O00322
P59998 O15083
Q13573 Q92956
P52657 O15524
Q13535 P42224
O95336 Q5T1R4
O00238 Q06187
Q9H422 P42858
Q9BUL9 Q05586
Q12933 Q7Z4K8
P36897 P42229
P22681 Q9Y6Q9
P06239 P45984
O15226 Q15555
O43924 P83916
Q9NRD5 P42768
P60228 P02751
O00444 P78560
Q7L5N1 P52655
Q92793 Q9BYD3
Q96N67 Q8WUM4
Q969W0 O95219
Q08752 P02649
O60260 P32418
P78396 Q86SE5
P06493 P04278
P06493 P30519
Q07157 Q6GYQ0
P50991 Q99719
Q99750 Q9P2K6
Q07866 Q9Y618
P31749 Q9HB96
Q8NBP7 Q9P2E2
Q14203 P60033
Q9H0M0 Q96PN6
P43405 Q9UJ96
P00533 O14924
Q9UKR5 P54646
Q13485 Q02846
Q9HAU4 Q16539
P21359 P78314
P54257 Q92837
Q07955 Q8NDB2
P10721 Q15628
P56645 Q15796
P50750 P62633
P61158 Q13424
Q00535 P48552
Q9NV56 Q9BU89
Q12962 P46092
Q13094 P19235
Q9UKV0 P35228
P26447 P24588
P20339 Q9Y4X5
P02545 Q14764
P28482 O43283
Q15910 O15234
P63167 Q8TAX7
P17612 Q01130
Q9H8T0 Q13501
P00533 Q12824
P68133 Q9NZD4
P18846 Q9UKG1
Q12959 Q13535
Q8IZL8 Q9BUH8
P84022 Q9UHL4
Q9NPJ6 P08603
P49418 O43526
P49757 Q15024
Q14191 Q96B97
P14598 Q969G3
Q99627 P11802
P06748 O14908
P19086 Q12805
P61278 P06729
P30154 O95475
P61158 P35372
Q9UIS9 P50552
Q8IZH2 Q9HCN6
O15111 P30988
Q9NWQ8 Q01892
Q15797 Q14031
P27361 Q9Y5K6
P62993 Q9H0E2
Q9Y3Q8 P16233
O95084 Q96ED9
P05067 P22681
P01011 O00222
P48729 P62316
Q8IZ52 Q01970
P08134 O95159
P05412 Q86YF9
O14686 Q9H228
P30281 P78344
P46108 Q9UQM7
P36897 P63167
O00254 O75582
Q15796 P05091
P41240 P61586
Q14686 P78347
P25105 O43173
Q9Y3Q8 Q9NZD8
Q13158 Q8TEQ6
Q96CG3 Q12955
Q66K89 O43236
P46783 O75419
P62834 P36543
Q13352 P01008
P62993 P15336
Q8IWV7 O43291
Q13094 P29590
Q9Y6X2 P20963
Q8WVY7 Q14117
P25490 P26992
Q15545 P05412
P51681 P01040
P06729 Q9P0W2
P61981 Q00839
Q96ST3 Q96RR4
P27540 P10589
Q8WTS1 Q96MU7
Q5T3J3 Q9NRH1
Q8N6Y0 Q08999
P28482 P14136
P18031 Q8WTS1
P12004 P35858
P14373 Q13884
P07711 P09914
P15172 P78527
P98164 P09544
Q8IUD2 Q8NBM4
Q9Y262 P32456
P16333 P17948
P60484 P11831
Q16665 Q99750
O15530 O95994
P33992 O95677
P24666 Q9Y3F4
P11142 Q15797
Q9UPW5 Q13185
P41182 Q6UB99
P54253 Q01081
P51665 Q13319
P20073 Q504Q3
P12931 O00222
Q15233 P02545
P02751 P13056
P38936 Q99717
P08833 Q14739
Q9Y6Q6 Q15365
Q9H8T0 Q8N0Z2
Q96M91 Q13131
Q15942 P17302
Q9Y618 O00522
P84022 P03372
P63167 P34932
P43146 P08571
Q9UKF6 P49407
P04271 Q9NS23
Q13227 P02686
P45984 Q15078
Q15654 Q9Y239
P51452 Q6UX01
Q96IS3 P33981
Q07812 O00213
P46934 Q16873
O43561 Q13772
P49720 P55789
P53634 P35241
O60343 O00204
P19419 O43747
P11142 Q9BRR9
O15525 P26232
Q6EEV6 Q15788
O95777 Q01094
Q00535 Q66K74
P08138 P15509
P14923 Q99653
Q9UNZ2 P61201
P27361 P36575
Q92793 P31946
P60953 Q8IWR1
P17252 P06241
Q96B26 O43684
O95235 P35813
P84022 Q96LR2
Q8TDD1 O43916
Q01094 P08581
Q8TB52 P54259
O43439 P13497
P20339 Q96G25
Q7L5N1 P30281
P41743 P10589
Q15047 Q9UKG1
P21675 P05556
P03372 P19793
Q14643 P14543
O60264 Q7Z3B3
Q9Y3C5 P29466
Q9Y6W5 Q9NP98
Q16695 Q13257
P19022 P29372
P27348 P06748
P04271 Q08209
Q96ID5 Q9NUW8
P63167 P35658
O95477 P51159
P62834 Q15648
Q13424 Q9BTE0
P21673 Q9UBW7
P49716 O60684
P84022 Q9H0E2
P04792 Q13352
Q14978 O14983
P05023 P22083
P61981 P31946
Q9BQY4 Q13490
P63010 P11171
Q16623 P05388
P49768 Q9BZL4
P00441 P49840
Q13263 Q969P5
O60260 Q99941
P17252 P49795
P27701 Q9Y4H2
P15311 Q9H490
Q15654 P61769
P25963 P41238
Q14686 Q8WYH8
Q8WZ42 Q9UJU6
Q14164 P33552
Q00403 Q96CG3
P62987 Q13367
P63279 P23025
P62304 O60341
Q9GZX5 P08590
P27448 Q13835
P05787 Q9H1K6
Q8N122 Q6R327
P21333 Q96C92
P63010 Q13191
Q14919 Q9H427
P46531 P14672
P55039 P55316
P49903 Q6PML9
Q15910 P04899
P68104 Q9H422
Q06455 Q9Y2S7
O43823 P46531
P78559 O75084
P12931 O94875
Q15596 Q13315
Q13588 P55291
Q9H079 Q8TAD8
P07384 Q96ST3
Q9UK45 P49959
O95257 Q15785
O75030 Q9H0M0
P10636 Q9NP66
Q9UI14 Q15172
P62834 P56693
P49795 Q96HB5
P67775 P17096
P04183 Q13426
P19387 P12757
Q9UEW8 Q15154
O00267 P10721
P16473 Q96NT1
Q9Y4K3 O14939
P04049 Q14005
Q13547 P49023
P08648 Q2M1K9
P05556 P49768
Q92796 P20273
Q01094 Q15149
Q96B26 P22059
Q9UMX1 O43665
Q09472 P62942
Q09472 P00750
P18146 P13500
Q9Y4K3 Q13526
P68104 P50452
P36897 O60341
P63165 P63313
P04629 O14490
Q12824 Q9H204
Q15038 P28288
Q07817 P53805
P43351 Q13561
P31321 Q86YC2
Q99708 P23467
P01135 Q8TF05
Q06609 Q9NQC3
Q9NUP9 Q8N5W9
Q99750 Q8N9I0
Q03181 Q96EY1
Q9UQR1 P02458
P54253 Q9BQ52
P22888 Q13496
P61981 P27824
Q92934 P13861
P40425 P53355
Q92736 Q9H5K3
P55157 Q9Y6D9
O60566 P61328
Q15475 P10523
P84022 P08631
Q9BV79 O15061
Q6EEV6 Q9C000
P42224 P53618
P22607 Q12913
O75909 Q16288
P51116 Q15853
P04406 O75419
Q13887 P26367
P24864 Q14088
P18846 Q15363
Q09472 O75581
P59998 Q9UPY3
P09132 P45984
P09619 Q9H1D9
P0CG12 Q03113
O14543 Q96PU8
Q13569 P06493
P06730 O60831
P45983 Q9UHP6
P14091 Q9Y4H2
Q13287 Q9Y3A3
P09237 P20151
Q8WYK2 P14735
O75376 O94762
Q9BQA1 P14210
P50502 P48681
P33151 Q15628
Q9H3M0 Q9BXA7
P02545 P48736
P09958 P17152
P20248 Q8TDB6
O00626 P21980
P28482 P30048
P05771 Q15464
P14867 P08603
P16333 Q5T8A7
P35222 O95163
P08670 P61225
P18615 Q92918
P26651 P41220
O15111 P51681
Q13077 Q9UHC6
P36897 P28328
P15336 Q9UI14
Q9UIV1 Q12918
Q06418 Q13813
Q03181 Q16890
O75496 Q13813
Q12933 Q9Y478
Q99558 Q9UM11
P27361 Q96B36
P0DP25 Q9HAV4
O14512 Q8NFP9
P04637 P13612
Q9BQY4 Q9Y2M5
Q9NRP7 P50542
P17948 Q9HBX9
Q99683 P49716
P22735 Q99547
Q16635 P15248
O43521 Q9UN74
O75925 Q9Y5L0
P12757 P11388
O60504 O00560
Q13547 Q08345
Q6WCQ1 Q96B36
P06241 P08581
Q05516 P27824
O14908 P08034
Q9H211 O43570
P35613 Q13185
P19838 Q8N668
Q16514 P00742
P84022 Q13526
P41161 P60709
P03372 Q04724
P14174 Q86TM6
P00734 Q9Y6Q9
P37198 P47712
P25445 P49918
Q93009 O14746
O95793 P04070
Q06124 P35368
O14936 P20248
Q8NI35 P09486
Q01844 Q96GD3
P51617 P04920
P28702 O95602
Q05655 P08254
Q16576 Q92793
P04637 Q15831
Q14739 P50591
P07237 Q86YP4
Q15836 Q96HU1
P62834 O60269
Q07812 Q13077
P05067 Q9H0K1
P10827 Q16539
P63165 P30408
Q04637 O14908
O60828 P62877
P10827 P60880
Q04771 Q9NWA0
P51685 Q8TAB5
Q53EZ4 Q9UL26
P20827 Q9H0F7
P63279 Q9UHI6
P61981 Q6NUQ1
P05556 Q14500
P0DP25 Q9UQF2
Q13554 P55072
P49005 Q9Y2H0
Q99558 P12830
P13725 P20273
P68400 P21246
P26583 P61019
P49841 O75030
P12931 Q7L1W4
Q8WU20 P29033
P08621 Q9Y6Q9
P42858 Q8IYP9
Q01094 P28074
Q16514 P52294
P67775 Q15648
Q8IYB3 P48048
P24864 P37231
Q96FN4 P49888
Q09472 P13987
P26641 P26651
P27824 P22455
P07948 P13498
P27540 O75369
P13807 Q9H5K3
P40227 Q9UKL3
P13688 P49137
P61981 P18669
P38432 Q9P0L0
P02452 O43173
P07948 Q8TAE7
P08069 Q9Y6I3
P52292 P17028
O14964 O95477
P00533 P07384
O15164 Q99436
Q01844 Q96EY1
P68400 O94906
P59768 O00526
Q16820 Q99985
Q8WV41 P25100
P19793 Q15831
Q99816 Q12846
Q05682 Q9C029
P27348 P05556
P02686 Q13835
Q7Z6G3 Q15052
P48634 Q86XT2
P03973 Q6P1N0
P51681 Q969K4
P26641 Q76I76
Q8WTS1 P35869
O75154 O94989
P01009 O96018
Q13309 P16234
O43597 Q9H190
Q9H0Q3 Q12796
Q13485 P16471
Q15834 Q9NQ30
Q9UNS2 Q92973
P17252 Q15286
P30260 Q92797
P17252 P20226
Q9UKX7 Q92956
P68400 Q9NVJ2
Q9UNZ2 Q9NWZ3
P11912 O96017
O14746 Q6IA17
P56945 Q9UBZ4
Q9UJY4 O14939
Q14204 O60921
P43364 O15467
Q9P2H0 P63215
Q66K74 P09871
Q5RKV6 Q08050
P56704 P15515
P67870 Q9NZR2
P19338 O60381
P17948 P53420
O15239 O95274
P05106 P48023
P08047 P58546
Q08209 Q9P2E8
P05198 P78543
O15162 Q8WWW0
Q15834 Q12879
P63279 Q92838
Q13315 Q9Y4L5
P58546 Q9BYV6
Q9NX02 Q13347
P49715 Q05925
Q9BVI4 Q9NV70
O14964 P49703
Q15834 P41218
Q15853 P28072
Q13190 O95373
Q15797 P36405
Q8IWT3 P08729
O43463 Q00597
Q9UBN4 O75496
P50395 Q96G04
Q05516 Q9Y608
P24385 Q96RU2
Q9UGN5 P35237
P22459 Q8IW50
P62826 O14788
P42229 P62140
P14209 Q7L804
P35222 Q96T21
Q02750 Q9HCE7
P42574 P49755
Q9H0M0 P08133
Q96CW1 P22792
P04637 Q9Y4H2
P17676 Q9Y261
Q04206 P52789
Q9UHD2 P52655
O75665 P27701
Q99759 P35968
P42226 P28223
P52948 O43639
P22736 Q92813
P36897 Q9BQD3
O14920 P78356
P84022 Q96T60
O15145 Q8TEQ6
P54252 Q15459
Q12933 Q96PN6
O94763 Q13227
P63104 Q9HAU4
P19793 P08559
Q9H2X3 P61326
P08236 O00189
Q07817 Q9UBM4
P19174 Q99081
Q9NRR5 P05060
P03372 P35251
P15502 P40926
P20226 Q9Y3C5
P11940 O15379
P16949 Q96Q89
Q03181 Q9Y2I6
Q9BUH8 Q15842
P11234 Q9BWG6
P63261 Q15678
P35611 O75832
P01282 P46531
P68871 Q8WU17
Q92796 O75771
Q15796 Q12947
P25063 P46934
P31749 P09467
Q16610 Q12852
Q93034 Q10713
P28482 Q99700
Q5UIP0 Q8WV24
P11717 Q5RL73
Q02410 Q15149
P31946 P00751
P20339 P62736
P51532 Q00534
P49902 O15539
Q15560 Q05513
P40337 Q6QNY1
P08631 P28068
O00194 Q9NWW0
Q01844 P30533
O15230 Q6IB77
Q15834 P53355
O15392 P08572
P29084 Q07157
Q04206 Q96A23
P51149 Q16206
P62979 O14544
O00471 O60229
O14920 Q9HBX9
Q16539 P22607
O95967 O14933
P01011 Q5TAT6
P25791 P10911
P63165 P61457
P84022 Q05655
P25098 O15198
P06400 P35368
P07947 Q6DT37
P63279 P10636
P43403 O14967
P56693 A5YKK6
P23025 P62241
Q8IY31 Q9Y490
Q9NRR5 Q9BX70
P16333 Q96E17
P50453 Q16630
Q16236 P07766
Q13671 Q01130
Q6NUQ1 P31689
P63211 P31943
O43439 P78504
P11684 Q15386
O14493 Q9C0C4
P26641 Q15788
P37275 P29590
P16401 Q96MR6
P62314 Q9UK55
P02452 P13686
P04637 P02545
Q15561 P51168
Q14643 Q6STE5
Q92831 Q9NTK1
P10275 Q15398
P43405 Q96EP0
Q53EZ4 Q969V6
P05067 P27797
Q12983 P08727
P02452 O75582
P06213 Q9H400
P17275 Q9NTJ5
P13725 P01133
Q09028 P01189
Q9NRR5 P06213
P36897 Q96KB5
P20248 Q03591
Q00653 Q9P2A4
P52333 Q13751
P60709 P11047
P18206 P46777
Q99728 Q9H160
Q13393 O75817
P05783 Q8TDF6
P30626 P23582
P43405 Q9Y2J2
Q96Q15 P17482
Q8N6Y0 Q8IZP0
P07948 O95967
P50148 P46100
O15111 P35754
P61981 O75533
O43707 P23469
Q13547 Q96PK6
P35222 P31946
Q13526 P08588
P35998 P55055
P17987 Q9H444
P60953 P55291
P10275 Q05193
O14745 Q99816
Q13432 P30304
P15498 O43752
P10636 O43294
Q12923 Q96S15
P38159 Q9NRH1
Q6VMQ6 P0C870
P68133 Q13224
P10644 P32455
Q9UNE7 P06276
Q01543 P02766
Q12778 Q15154
Q96CJ1 P51809
Q92793 P15172
P35080 Q13642
P09471 Q99519
Q13490 P22607
P24385 Q15700
Q13443 P51888
Q14192 P52272
O43683 P13984
P00738 P07197
P10275 Q12879
Q07954 Q15172
Q04771 Q15696
P17612 P23528
Q9H0E2 P82094
Q99717 P20151
O14530 Q9UBB5
Q9H0M0 P61966
P41743 P37198
Q13432 Q99497
Q00535 Q9GZR7
Q15797 Q15149
Q09472 P49137
Q8WU20 Q92796
P05386 P13598
P20338 P57103
Q9NPD3 Q07021
P63261 Q9NWZ3
O75525 P55899
Q9NRW7 P63096
P38398 Q96J92
Q13310 Q6XZF7
Q9NZ52 P16234
Q04864 Q6W2J9
O00238 O15127
P14923 P63244
Q07021 P60002
Q9Y295 P29400
P11021 Q9ULZ3
P31323 P02675
O14543 P19838
P14923 P19338
Q14192 P19429
Q07817 P31151
Q7Z6Z7 P31321
P16070 Q16557
O00212 P15260
P03956 O43524
P41235 O15265
Q15172 P48549
O95071 O43924
P30281 Q8N3U4
P38398 P49137
P35222 P22303
P35568 P15531
Q05655 Q86T24
Q9UER7 P14778
P36897 P19532
Q99558 Q9ULH1
Q08881 P16871
Q9Y5N6 P07910
P84022 P14635
Q9NQX7 P07339
Q92793 P56199
Q9NRN7 P06748
O15018 P06241
Q9BQD3 Q9NWZ3
Q13485 P06239
Q15796 Q16777
P27348 Q02535
Q9Y6D9 P23280
P27695 P21926
O14654 Q9UF11
Q9NQC3 P15170
O43318 P83916
A5YKK6 Q9UBB4
P61981 Q8N490
P63172 P05129
Q9UNK0 Q16762
P55211 Q9Y5P6
Q05655 P31321
O43353 P05783
P63096 Q13642
Q9UQM7 P43354
P06400 P23771
P36956 Q9Y328
P02686 Q06265
Q9ULZ3 P23246
P14672 Q12988
P32121 O14920
P35548 P51610
Q16799 P32121
P13500 P56159
P00747 P02786
O00255 Q15464
P46108 P24821
P55196 P54259
O43680 Q92956
Q9GZT6 Q16718
Q9Y6J9 Q9Y490
Q16270 Q8NE01
P68133 Q92854
O15523 Q92843
O75888 Q8WZ75
P25445 P05412
P84022 P04004
P54253 Q9Y6Q9
P49796 Q15834
P98161 Q99726
P06493 P17538
P11142 Q9BUE0
Q9UK53 P60903
Q9Y265 Q9GZT8
Q03431 Q99547
Q9Y4K3 Q86XS8
Q9NZW5 P62877
Q8TAD8 Q9UJA2
P17676 Q9Y2I6
Q01094 P46939
Q00978 P50402
P21673 Q13596
P61981 P07949
P00750 P37088
Q92793 Q16864
P04637 P42566
P35222 P06400
Q13885 Q05086
O14948 P17612
Q9NRN7 Q8WXI2
Q96PK6 Q9Y261
Q9Y3C5 P35226
Q13616 P50402
P31946 P31270
O95251 Q9Y371
P61981 Q9NP31
P21246 Q96EY5
Q99750 Q16539
P28482 O75822
P19387 P34947
P98155 Q9BPU6
Q6ZVK8 Q53QZ3
P10275 P04626
Q16539 Q9H5V7
P10071 P10144
Q13480 Q96QD8
P14923 P02768
P11597 Q06495
P32942 Q6PML9
Q92793 Q14134
P63167 P08581
Q12959 P31749
O75689 P43243
Q13569 O43561
P08670 Q9UKJ5
P52948 P13500
Q05655 P07093
Q9UJ70 P22830
P06493 O15357
Q9H0E2 Q9HC98
P04637 P51170
P06241 Q99728
P08670 Q99558
P84022 Q9BUB5
Q06710 P11388
O15116 Q13177
Q13114 Q9Y6Q9
P54253 Q9BXP5
O15379 P51513
O15162 Q9UBL3
Q03135 O95271
P08631 P50570
Q13177 Q8NA03
P03372 Q15834
P33992 P14735
P16333 Q15545
Q8N5I3 Q8TAT6
P02462 P48039
Q9NQC3 Q8TAP6
P46531 Q9P2A4
O00401 Q9BQG0
Q76I76 O95292
P13798 P68400
Q92922 P42025
Q04724 P38432
Q9NPI1 O75886
P23258 Q15428
O00743 Q96AX2
O75380 Q9NP98
P22455 P15260
P50613 P12270
O00422 Q5JY77
P15172 P16949
P05556 Q12988
Q9UF11 Q9UEY8
Q8N715 Q15303
O75419 P62837
Q9BUE0 Q99436
P11142 Q04912
Q13485 P17252
P17480 Q9NXE4
P60709 P21359
P25025 Q92956
P51532 P28799
P23528 Q9Y3C5
P26367 P42229
P41143 Q9Y2J4
Q09428 Q99665
Q14191 Q9NRP7
O14727 Q99623
Q03135 P55196
P62258 Q01082
P63104 P42224
P60709 Q9Y3A3
O94985 Q99750
O75376 P07339
P06746 Q92870
P07947 O15399
P38936 P55211
Q15797 O15198
O43318 Q9UJU2
Q00535 Q8N8S7
Q96CW1 P22736
O60641 P27918
P84077 Q13618
P27986 P48023
Q96CW1 Q00403
O00463 Q9UKJ5
P60880 O75533
P51636 P14317
P45983 P11532
P14091 P36542
P07948 O14757
P46937 O15265
Q9NVV9 P11802
P24928 Q9HAU4
P51159 Q9UMX0
P56537 Q9UNE7
Q05586 O43719
Q86X95 Q14653
P14373 P17174
Q02363 Q9UEW8
P19784 P25686
Q15047 Q05682
P26358 Q05586
P12757 O14763
P20827 Q9UF11
P06213 Q15648
P51531 Q9Y597
O75376 Q9NRR5
P27348 P00734
Q8WU20 Q8NA92
Q96BD5 Q9UMX0
Q03405 P30411
Q14511 Q8WYA6
P46379 Q7L590
Q15466 P55316
P27361 Q16623
P62258 Q9Y6M7
P45983 O15230
P02787 P19012
Q93062 A8K7I4
Q9Y297 P32245
P04637 Q16891
O00268 Q14919
Q9NWQ8 Q02413
Q14289 Q14247
Q15834 P78396
Q99558 Q1MX18
P02462 Q08345
P15923 P05019
P18848 O75787
P98160 P10415
Q8IXH7 P29474
P67870 P21246
P12931 Q7Z3B3
P38159 Q92953
Q9UI36 O75446
P42224 P14317
P62993 P63010
Q15717 Q9UNK0
P05413 P30154
Q13285 P06732
O96004 P07910
P51671 P26367
P62826 Q04724
O75170 P54098
Q9NRR5 P43146
Q12959 P20700
P62070 P08133
Q15327 Q03014
O00459 P22626
P19235 P19438
P09619 Q02410
O60507 Q12929
P60709 Q96BI3
Q8NFP7 Q96DW6
P05412 P42338
O43508 Q13480
Q92835 P23258
Q6ZVK8 Q9P0K7
Q16576 O75381
Q15788 Q15796
Q9P2H0 P62324
P15941 P38936
Q16695 Q9Y2D8
P62308 P28749
P13861 Q15025
P62995 P31946
Q8TAD8 Q96AE4
P04637 Q9Y572
P0CG47 P07237
Q06187 P17028
Q14203 P06401
Q13464 Q5VSY0
P07949 Q96BY2
P78368 Q08170
P43403 O00255
P06493 P25054
P16619 O15127
P60900 Q9NX61
Q7Z6B7 P43629
P19174 P14653
P06400 O00213
Q99575 P10275
P51617 O60925
P63104 Q9UKG1
Q99704 O75970
Q15047 P09564
P68400 P30408
P68366 P20963
P35568 O94776
P68104 P28324
O95613 P50570
P00533 Q9UBV8
