Node	Partition
Q66K14	0
Q9UQB8	0
Q9P2M7	0
Q96AJ1	0
Q6P4Q7	0
Q9C0B9	0
Q96A61	0
O00562	0
Q99961	0
Q8N0X7	0
Q96RL7	0
P40200	0
P42285	0
Q8NFH8	0
Q96PV0	0
P12270	0
Q99962	0
Q5TF21	0
Q96HA7	0
Q92626	0
Q6Q0C0	0
Q5SRE5	0
Q8WWQ8	0
Q9HBU9	0
Q8NAV1	1
O95359	0
Q86UU1	0
A0PJX8	1
O95427	0
Q969M3	1
Q6PKC3	0
Q9ULQ1	0
P09493	0
Q3SXZ7	0
Q15326	0
Q9Y2L5	0
Q12789	0
P07951	0
Q5W0B7	1
Q9ULJ6	0
Q5FWF4	0
Q9Y493	0
Q9UKW4	0
P19440	1
O14686	0
Q8IZF0	0
Q9NQX4	0
Q9NZM1	0
Q9ULJ8	0
P16152	1
P13569	0
Q02338	1
P01011	1
Q9Y672	1
Q6ZS02	1
Q7Z5J1	1
P28845	1
P80365	1
Q8NBQ5	1
Q9BTZ2	1
Q9Y394	1
Q7Z5P4	1
Q8N3Y7	1
O43665	0
P52333	0
Q7Z4N8	0
Q9NPC2	0
Q96NR8	1
Q6PKH6	1
P0CG22	1
Q14C86	0
O60437	0
Q9BY49	1
Q7Z4W1	1
Q8N8A8	0
Q9NUI1	1
P63132	1
Q6YN16	1
O95447	0
Q76FK4	1
A2RRP1	0
P63135	1
Q9BXR3	1
Q96MC2	0
Q99714	1
O75694	0
Q8NBN7	1
Q9NYR8	1
P05187	1
P10696	1
Q58A45	0
Q9QC07	1
P16615	1
O14756	1
Q4AC94	0
Q8NEX9	1
P14061	1
Q92506	1
Q8IZJ3	0
Q5T0F9	0
Q8N4T8	1
Q8N5I4	1
A0PJE2	1
Q53GQ0	1
Q8NDY3	1
P56937	1
O75828	1
Q9BPX1	1
P60893	1
Q6IAN0	1
A6NNS2	1
Q9BPW9	1
Q6UWP2	1
Q13268	1
Q96LJ7	1
P37059	1
P37058	1
P20132	1
Q06136	1
Q6UX07	1
O75911	1
P15428	1
Q8TC12	1
Q9NUQ6	0
O75452	1
Q9BXW7	1
Q8IUH8	1
Q15738	1
Q9HBH5	1
Q8IZV5	1
Q92781	1
P20062	0
Q9BTX7	0
P63136	1
Q6PCB0	0
O14924	0
P10266	1
P63133	1
Q5GH76	1
Q9UQG0	1
Q9NZC7	1
Q5VY80	1
Q07157	0
Q9WJR5	1
Q9BZM5	1
Q6X784	0
Q49AM3	0
Q8N7X0	0
Q13523	0
Q5DID0	0
P18440	1
P55198	0
Q6UXE8	0
Q96RK4	0
Q86XL3	0
Q8IYS0	0
O94986	0
P41214	1
Q6DCA0	1
A8MYA2	0
Q6UVK1	0
O76031	0
Q68DQ2	0
Q9P2K8	0
O60239	0
O75815	0
Q9H7F0	1
Q96DY2	0
Q8WW27	1
O14503	1
Q9Y294	1
Q14254	0
Q6V0I7	0
Q9NWN3	0
P28223	1
Q8TCU4	0
Q96IZ2	1
Q86UQ4	0
Q9NP58	0
Q9ULD4	0
P00352	1
Q5VUY2	0
Q53GS7	0
Q99767	0
Q6MZZ7	0
Q8IVJ8	1
O15484	0
A6NHC0	0
Q96PN6	0
Q9UMQ6	0
P07384	0
O60879	0
O14529	0
Q09019	0
Q02487	0
Q9UKP4	0
A8MX76	0
Q99618	1
Q9H095	0
Q6ZS30	0
P0DJD3	1
A6NDE4	1
P0C7P1	1
A6NEQ0	1
Q15415	1
O15315	1
Q5T8P6	0
Q04671	0
Q9NTI5	0
Q13356	0
Q86V24	1
Q29RF7	0
P20936	0
Q96QF0	0
Q3YEC7	1
O43251	1
Q8N6M8	1
Q7Z3E1	0
Q14573	0
Q9HCL0	0
Q08J23	0
Q99743	1
O00763	0
O75808	0
Q8WTU0	0
O75140	0
Q8WUM0	0
Q9Y5G7	0
P02545	0
A4D1F6	0
Q15746	0
Q15233	1
Q9H2X6	0
Q9NZR2	0
Q05193	0
Q8NCI6	0
Q02156	0
Q7Z3E5	0
O76015	0
P52272	1
Q9UPA5	0
Q96KN9	1
Q5T2Q4	1
Q96D98	1
Q9P2D6	0
O75955	0
Q9H255	1
Q8NDH3	0
Q9HCD5	1
Q8TEB1	0
Q2M2I5	0
Q96FB5	1
Q96RR1	0
Q9ULW8	0
Q6ZSS7	0
Q9BXW6	0
O94988	0
Q9UBG3	0
Q86YM7	0
Q27J81	0
Q86VI3	0
Q9Y608	0
Q96JM4	0
O95876	0
Q6ZSI9	0
Q9HCM4	0
Q9C0G6	0
Q9HAH7	1
P32927	0
Q9NQC8	1
A4D1S0	1
Q14721	0
O15354	1
A0AVK6	0
P35221	0
Q9Y5R5	1
Q9Y6W3	0
Q5T197	0
Q8IXL6	1
Q8IW35	0
Q8TCT0	1
Q5SYB0	0
Q8TF40	0
P26441	1
Q9HBI6	1
Q01740	1
Q96BT3	1
Q4KMG0	0
Q8N1P7	0
A8MPP1	0
Q12905	0
Q6ZUT9	0
O60266	0
Q12955	0
P78329	1
Q8IY82	0
Q08334	0
Q04637	0
O60476	0
Q6ZW76	0
Q99615	0
Q8IXL9	1
Q12840	0
P31323	0
Q03164	0
Q14CZ8	0
Q13751	0
P06312	1
Q76NI1	0
P01861	1
Q08477	1
Q9Y613	0
O95377	1
O14815	0
P17655	0
Q9Y6Q1	0
Q8IVE0	0
Q1HG43	1
Q9UMX9	1
Q9P1Z2	0
Q5VW36	0
O75334	0
Q14980	0
Q16621	0
Q8IVI9	0
Q99567	0
Q4G0U5	0
P33527	0
Q9ULK6	0
P08581	0
Q9BW92	0
O75445	0
Q6WKZ4	0
Q9NRR4	0
Q8NBS3	1
Q9Y6A5	0
Q9UQE7	0
Q96PX1	0
A6NHR9	0
P51649	1
A4FU49	0
A2VEC9	0
Q9UPR3	0
Q9BXQ6	1
Q8NF91	0
O15061	0
O75157	0
A6NFQ2	0
Q13428	1
A0AVI2	0
Q5TI25	0
Q8N660	0
B4DH59	0
Q53T94	1
Q9BXS9	1
Q9Y581	1
Q96D09	0
Q96MH2	0
Q6ZNJ1	0
O60664	0
Q9BWN1	1
Q96SF7	1
Q9UL54	0
Q16513	0
Q96K37	1
Q9H3Y6	0
Q96J65	0
Q9NSD9	0
Q12765	1
P35498	0
Q9UKU0	1
P25054	0
Q5T9A4	0
Q92989	0
Q9P2E5	0
Q9H2X0	0
Q7Z5L4	1
P0DPH8	0
Q7RTX0	0
Q7Z2Z1	0
Q9BZQ8	0
Q96PX8	0
P60468	0
Q12767	0
O94956	1
O95235	0
O95935	1
Q9Y5Y9	0
Q9H7N4	0
Q9H2E6	0
O94964	0
Q9NQB0	0
P0DPH7	0
Q96K76	0
Q9NRS4	1
Q92576	0
Q9UQQ2	0
O43548	0
Q86X10	0
Q9BZF9	0
O43615	0
Q01118	0
Q71U36	0
Q6PEY2	0
P36543	1
Q8TDI7	0
Q9NUQ2	1
Q96PF1	0
P68363	0
O15016	0
Q9BQE3	0
Q9H2Y7	0
Q13487	0
Q9NY65	0
P68366	0
Q15061	0
Q9P2D8	0
Q8N1T3	0
Q13459	0
Q6NSJ0	0
P49913	1
Q96L73	0
Q8IZ02	0
Q8NF50	0
Q12906	0
P01042	1
Q8IWB6	0
Q14CZ7	0
Q13103	1
Q6ZVT6	1
Q9C037	0
Q6SJ96	1
O14548	1
P14406	1
O60397	1
P24310	1
Q9NXF7	1
Q8NEU8	0
Q14188	0
Q96IC2	1
P24821	0
Q8NEG5	0
P68400	0
P31751	0
P04626	0
P21860	0
Q15303	0
P21709	0
P53355	0
O94929	0
P15056	0
P35626	0
Q8IZL9	0
Q9UQB9	0
Q9NYV4	0
Q9BWU1	0
O14965	0
O43683	0
O14757	0
Q9NZJ5	0
P42684	0
Q2M2I8	0
Q7L8J4	0
Q06187	0
Q00535	0
Q07002	0
P49760	0
P54646	0
P36896	0
P51813	0
Q8NFD2	0
Q8IVW4	0
Q5MAI5	0
P27037	0
Q08345	0
P54756	0
Q96GX5	0
P22455	0
Q8NER5	0
Q9HAK2	0
P37023	0
P41240	0
Q12882	0
O94989	0
Q00534	0
P20594	0
P21127	0
O94921	0
Q13627	0
P16066	0
O96017	0
Q9NSY1	0
O00238	0
Q8N884	0
Q14004	0
O14578	0
Q07912	0
Q9Y243	0
Q16671	0
P25098	0
P49759	0
P45985	0
P04049	0
O95153	0
P25092	0
P23458	0
O60674	0
A4D126	0
Q6DT37	0
O95747	0
Q12851	0
Q14680	0
Q96NW4	0
Q9P286	0
Q86YP4	0
P16234	0
P28482	0
Q13164	0
P45984	0
O75914	0
O14936	0
Q8IVH8	0
O95819	0
Q8NH07	1
Q96RG2	0
Q9NQU5	0
P17612	0
Q15759	0
Q15139	0
Q96QS6	0
P41743	0
Q04759	0
Q02779	0
P42679	0
P49137	0
Q16644	0
Q8IW41	0
P53779	0
Q96PY6	0
P51955	0
Q8TD19	0
P54760	0
P09769	0
Q3T906	0
O14920	0
O43187	0
P10721	0
Q12866	0
Q02846	0
O95835	0
Q9NRM7	0
Q96S38	0
Q05655	0
Q38SD2	0
Q16832	0
Q86Z02	0
P53671	0
Q16566	0
P31152	0
Q16539	0
Q8TD08	0
P43405	0
O15111	0
Q8N5S9	0
Q13976	0
P51812	0
Q76MJ5	0
O60291	0
Q9HCP0	0
Q6VAB6	0
Q14164	0
P78368	0
P11801	0
Q96Q04	0
Q8IWQ3	0
Q13948	0
O15075	0
Q8N568	0
P54764	0
P08069	0
O95382	0
P41279	0
P29376	0
Q6ZWH5	0
Q8IVT5	0
Q13163	0
Q9HBH9	0
O14733	0
Q16659	0
P45983	0
Q32MK0	0
Q9H1R3	0
Q6P3R8	0
P51957	0
Q8TDX7	0
P48730	0
Q5VWM3	0
O43318	0
Q9Y2U5	0
O43293	0
Q86YV6	0
Q8NG66	0
Q9HC98	0
O15264	0
P23443	0
Q9BZL6	0
Q96LW2	0
Q5S007	0
P35658	0
P54753	0
P06239	0
Q9UJY4	0
P27361	0
O75676	0
O75582	0
Q9UK32	0
P05771	0
P05129	0
Q9UQ07	0
P98088	0
Q00537	0
P06213	0
Q8N752	0
Q6A1A2	0
Q9UBE8	0
P0C024	1
P51617	0
Q8IY84	0
P50570	0
Q15375	0
Q9Y6M4	0
P15735	0
Q09013	0
Q6XUX3	0
Q13237	0
P51956	0
Q96NX5	0
Q5TIA1	0
Q9UHY1	0
Q13882	0
Q6P2M8	0
Q14012	0
Q5VST9	0
O43283	0
O15439	0
Q13153	0
Q13177	0
Q8NFC6	0
Q92772	0
Q00526	0
P36888	0
P42685	0
O14976	0
Q9NR20	0
P00533	0
P10398	0
O75956	1
Q8NEV1	0
P07333	0
P08631	0
Q9BYI3	0
Q96LB3	0
P49840	0
P22694	0
P22612	0
Q8NCB2	0
Q96Q40	0
Q9BQI3	0
P19525	0
O75460	0
Q00532	0
Q15131	0
O00311	0
Q00536	0
P11802	0
Q9UIK4	0
P16591	0
P50613	0
P29317	0
P06241	0
P51451	0
P29322	0
P51841	0
Q15811	0
Q53R41	0
Q13418	0
P49841	0
Q13873	0
P36894	0
Q9BTC0	0
P00519	0
Q9UQ88	0
P19784	0
P29320	0
Q8TDC3	0
P20794	0
Q12852	0
Q9NYL2	0
Q9P0L2	0
Q7KZI7	0
P27448	0
Q96L34	0
P07948	0
Q6P0Q8	0
O60307	0
O15021	0
P14616	0
Q96RR4	0
Q9NWZ3	0
Q9HAZ1	0
P22607	0
Q14289	0
P24941	0
Q15835	0
P32298	0
P34947	0
P43250	0
Q8WTQ7	0
Q9NS85	1
P49336	0
P50750	0
Q52WX2	0
P0C263	0
P0C264	0
Q96BR1	0
Q92630	0
O43781	0
Q13555	0
Q56UN5	0
Q16584	0
P80192	0
Q13557	0
Q9Y4K4	0
P09619	0
Q6P5Z2	0
Q99558	0
Q16816	0
Q9UF33	0
Q08881	0
P00540	0
Q9BUB5	0
Q8N4C8	0
P46734	0
P52564	0
P07332	0
Q13233	0
Q99683	0
Q9Y6R4	0
Q6ZN16	0
Q92918	0
Q7Z2Y5	0
Q8NET4	0
Q13554	0
Q6ZRF8	0
Q7RTN6	0
P12931	0
Q15208	0
Q8N2I9	0
Q9H2G2	0
Q9BYT3	0
Q9Y2H1	0
Q9HBY8	0
O75716	0
Q96KG9	0
P42680	0
Q9UBS0	0
P17252	0
Q5TCX8	0
Q9Y6E0	0
Q9P289	0
O15530	0
Q9P1W9	0
Q05397	0
P48729	0
O15197	0
Q8N165	0
Q9UPR0	0
A3QJZ6	0
O43930	0
O00141	0
Q92859	0
Q05823	0
O94768	0
A0A0B4J2F2	0
P57059	0
Q9H0K1	0
Q9Y2K2	0
Q6P3W7	0
Q7L7X3	0
Q9H2K8	0
Q93073	0
O60285	0
Q15831	0
Q16512	0
Q01974	0
Q96SB4	0
Q9UQM7	0
Q9H093	0
Q8WU08	0
O00444	0
Q13546	0
Q9NRH2	0
Q8IU85	0
O00506	0
Q9NRP7	0
Q9UEE5	0
P36897	0
Q86UX6	0
Q9UPE1	0
Q86UE8	0
Q13131	0
Q8NBQ7	1
Q13705	0
Q9UPZ9	0
Q96GD4	0
Q16620	0
Q01973	0
Q99570	0
Q6J9G0	0
P21980	0
O15417	0
Q9H4B4	0
Q9UKI8	0
P43403	0
Q13188	0
Q8TDR2	0
Q9UKE5	0
Q6SA08	0
P30291	0
Q5TCY1	0
Q96RU8	0
Q15772	0
Q99640	0
Q8NE28	0
Q9NP79	1
P35590	0
Q96PN8	0
Q96RU7	0
Q92519	0
O43353	0
Q15833	0
O94804	0
Q9BX66	0
P78362	0
Q6IQ55	0
P35916	0
Q99250	0
P30530	0
Q7Z7A4	0
O75116	0
P08922	0
Q9Y6S9	0
Q15569	0
Q86V86	0
Q02763	0
Q8TEA7	0
Q86YV5	0
P51817	0
Q14997	0
Q99986	0
P49750	0
P07949	0
Q13464	0
Q8IYT8	0
P42681	0
Q13470	0
Q9BXA7	0
P33981	0
Q9BXA6	0
Q13043	0
Q9C0K7	0
Q9NY57	0
P35968	0
P0C1S8	0
O75800	0
Q9NYY3	0
Q9H4A3	0
Q9Y3S1	0
Q9BZH6	0
Q96S53	0
P17948	0
Q9UEW8	0
Q59H18	0
Q15849	0
Q13308	0
Q96PF2	0
Q04912	0
Q8TAS1	0
Q96J92	0
O75385	0
Q06418	0
Q86Y07	0
Q562E7	0
Q9UHD2	0
Q96C45	0
Q6PHR2	0
P29597	0
P07947	0
P53350	0
Q9BYP7	0
P49674	0
P53778	0
Q15418	0
Q15349	0
P24723	0
Q05513	0
P53667	0
P20592	0
Q12965	0
Q8NEV4	0
Q8WXR4	0
O15146	0
Q9GZM8	0
Q6UWE3	1
A6NCL2	1
P04118	1
P78509	0
Q8NBI3	1
A2RUU4	1
Q13183	1
Q96QE2	1
Q92673	0
Q9UKZ4	0
Q9Y600	1
A6NMK7	1
P11274	0
P16157	0
Q5TZF3	0
Q9P2G1	0
Q63HQ0	1
P20711	1
O95450	0
P51159	1
Q96PE3	0
P19113	1
Q02252	1
Q8IY17	0
M0R2J8	0
Q05329	1
Q9Y697	1
Q9P266	0
Q9NS86	1
Q99259	1
Q9P2G9	0
Q8NGK2	1
Q6P996	0
Q6P474	0
Q9Y2G0	0
Q8N8V4	0
P16885	0
Q9HBH1	1
Q9UPP2	0
Q6ZV29	0
O15118	0
Q3SYC2	1
Q96BN8	1
Q8NH40	1
Q96A65	0
Q8TES7	0
Q6E213	1
Q9BZC7	0
Q9BXR6	0
P05019	1
Q6ZQY3	1
Q9NVP4	0
Q96P20	0
P21549	1
Q9UI12	0
Q6ZU15	1
O15119	1
Q8WV83	1
Q9BRC7	0
Q15046	1
Q9P212	0
Q7RTY7	1
P98174	0
P51532	0
Q8N695	1
Q13885	0
Q96C36	1
Q5JTZ9	0
O95470	1
Q6PD74	1
O00327	1
Q9BUF5	0
P04350	0
Q9BVA1	0
P68371	0
A6NNZ2	0
P07437	0
O95391	0
Q13509	0
A6NFE2	0
O00337	0
Q9Y6I4	0
Q9NS68	0
Q9NZ63	1
Q9Y210	0
Q8IWB9	0
Q5TAX3	0
Q6PIF6	0
P16220	0
O14867	0
Q9BYV9	0
Q96BA8	0
Q9NZN9	0
Q68CJ9	0
P18848	0
Q8WXG9	0
A2A2Z9	0
P15336	0
P17544	0
P18850	0
Q6UB98	0
Q8N3C7	0
P59510	0
Q14494	0
A0A5F9ZHS7	0
Q96DU7	0
P33897	0
Q02930	0
Q9Y5Q3	0
Q8NHW3	0
O75444	0
Q5T1H1	0
Q6P4R8	0
P01100	0
P05412	0
Q06547	0
P17535	0
Q8WYK2	0
P07202	0
Q16236	0
Q16649	0
Q9Y4A8	0
P54845	0
Q9ULH7	0
P50851	0
P27487	0
Q9NSB4	0
Q07864	0
Q9H8H2	0
O94916	0
O43497	0
Q9BQI4	0
Q8N1L9	0
O60519	1
P18847	0
P57679	0
Q03060	0
O43889	0
P53567	0
Q8TEY5	0
Q70SY1	0
P15407	0
Q12756	0
Q9P2P1	0
O15294	0
Q15031	0
Q6ZMQ8	0
P17861	0
P07476	0
Q8TBB0	1
Q9NZP6	1
Q9NRC6	0
P45381	1
P18846	0
Q99941	0
Q8WWQ0	0
O14964	0
Q9NS37	0
Q86TI4	0
Q08AF3	0
P17275	0
Q5VV43	0
Q13402	0
Q8N144	1
Q9UKL4	1
Q969M2	1
P29033	1
P51681	1
O75175	0
Q8NFK1	1
Q5T442	1
Q8NGQ2	1
P57773	1
P36383	1
P36382	1
P48165	1
O95452	1
P17302	1
Q9NTQ9	1
A6NN92	1
P08034	1
Q96JA4	1
Q6PEY0	1
Q16610	0
P35212	1
Q9Y6H8	1
O75712	1
Q99062	0
Q8N163	0
Q63HQ2	0
Q96P56	0
Q96PZ7	0
Q7Z408	0
Q9NPI1	0
Q5H9F3	0
Q8IWV2	0
Q8TDY8	0
Q14627	0
O95803	1
Q5TC82	0
P55895	0
Q9Y620	0
Q99650	0
Q7Z6M1	0
Q99638	1
Q14207	0
A5PLL1	0
P23352	0
O60500	0
P43146	0
Q5D862	0
Q14626	0
Q17RR3	1
Q8ND94	0
P20916	0
Q8IXH7	0
O00533	0
Q92823	0
Q8NI17	0
Q8NHJ6	0
Q9BQS8	0
Q99665	0
Q9Y5H3	0
Q9Y5G3	0
P43115	1
Q6ZU69	0
Q63HN1	0
O94915	0
Q6ZR08	0
Q6UWB1	0
P32004	0
P16871	0
Q9BTN0	0
O94927	0
Q8NGS3	1
P0C7N8	1
P16144	0
P78552	0
Q7Z553	0
Q96RW7	0
P23677	0
Q2VWP7	0
O94856	0
P49619	0
Q01780	0
O43313	0
P52951	0
P08887	0
P40189	0
Q9BWV1	0
Q92608	0
P51587	0
Q8TD84	0
P02751	0
P16671	1
Q4ZHG4	0
P26992	0
Q9NVF7	0
Q5VWK5	0
Q6B9Z1	1
Q14213	0
P14784	0
O14618	1
Q9UQ52	0
Q02246	0
Q9Y5Q5	1
P42701	0
A2RUH7	0
P09919	1
Q8IZU9	0
Q86VF2	0
Q9NYC9	0
Q7Z3D6	1
O75462	0
O96011	1
Q7Z5N4	0
Q58EX2	0
P19793	0
Q9P232	0
Q8TE73	0
P42702	0
Q8WUT4	0
O94851	0
P05121	1
P56715	0
O60469	0
Q8TC84	0
Q9Y5W8	0
A8K8P3	0
O15034	0
Q8IWZ5	0
Q9BWM7	1
Q9H9B4	1
A6NJY1	1
Q8IVG5	0
Q5JWF2	1
Q96D42	0
Q8NEB9	0
Q6UX71	0
Q99909	0
A6NM43	0
P49221	0
Q8IX21	0
P61764	0
Q8N122	0
Q8WZ75	0
P28702	0
Q08AH1	1
Q9UQC9	0
Q9BYT8	0
Q8IWZ8	0
O95455	1
Q86WB0	1
Q7RTY3	1
Q03405	1
Q9BX84	0
O15394	0
Q16385	0
Q9Y5W7	0
Q9UPX0	0
Q8IUC6	1
Q96MS0	0
Q9NZV5	0
P22105	0
Q92752	0
Q9GZP7	1
P16471	0
Q08629	0
Q9HCK4	0
Q9Y6N7	0
P07478	1
Q9NSI2	1
Q8TC07	0
Q9NYK1	0
P35030	1
Q3LFD5	0
Q9H967	0
Q9ULD9	0
Q9UIA9	0
Q9UMW8	0
Q6ZXV5	0
Q9UJV3	0
Q7Z7G0	0
Q9HAU0	0
Q68DK2	0
P51854	1
A6NCI4	0
P98155	0
Q6PJG9	0
P52179	0
P54296	0
Q5VTT5	0
Q00872	0
Q14896	0
P0CAP1	0
Q9H4E7	0
Q96P47	0
Q8TDY4	0
Q99459	0
Q15052	0
Q8WWN8	0
Q9UBJ2	0
B1ANY3	1
P20718	1
Q9BQL6	0
P78314	0
P59780	1
Q96P50	0
Q9P1A6	0
Q15027	0
O75689	0
Q8WZ64	0
Q9UIA0	0
Q15057	0
Q8TF21	0
Q9Y4F5	0
Q9BXU9	0
Q5T5Y3	0
Q8N0U7	0
Q9NPF8	0
Q969G9	0
Q09MP3	0
Q70E73	0
Q15283	0
Q14644	0
Q6NTE8	1
Q9Y5P4	0
Q6NSJ2	0
Q9ULU8	0
Q5KSL6	0
Q86WG5	0
Q8WWW8	0
O60333	0
O43150	0
Q8TDN1	0
P17844	0
Q9UQ16	0
Q92614	0
Q9C000	0
Q96M96	0
Q14D04	0
Q15438	0
Q9HD67	0
Q99972	0
Q7L591	0
Q9Y4A0	0
Q96JA3	0
Q6ZWE6	0
Q969F2	0
P22059	0
Q969R2	0
Q9BZI1	0
Q8IVE3	0
Q8IWW6	0
O95248	0
Q2TAC6	0
Q9BZF1	0
Q8IZD4	0
Q6YHK3	0
Q96BY6	0
Q5JSL3	0
Q99418	0
Q9UN19	0
O43739	0
Q9ULH1	0
Q00978	1
Q5T7N3	0
P09601	1
P18510	1
Q9H4B8	1
O94887	0
Q9Y2W7	0
Q8IWY4	0
Q9NQ36	0
Q8IX30	0
Q86YS7	0
Q9BXB4	0
Q9H0X9	0
Q9UQC2	0
Q9NQT8	0
Q96S99	0
Q9HB19	0
Q9HCM9	0
Q8N4B1	0
Q15345	0
O75563	0
Q9H4M7	0
O14827	0
Q587J7	0
Q9BVG8	0
P08567	0
Q9HCL2	0
Q53QZ3	0
Q96HU1	0
Q969V4	0
Q8NHX4	1
Q13972	0
Q9BXB5	0
Q53H96	1
Q7Z5H3	0
Q9H553	1
Q96P48	0
O96005	1
Q9UPV9	0
Q9Y2H5	0
Q9NYT0	0
Q8N966	1
Q13009	0
Q8IVF5	0
A6NEE1	0
Q9UF11	0
Q9H6E5	1
Q13813	0
P42331	0
Q6ZS81	0
O00329	0
O14492	0
Q86UX7	0
Q9ULM0	0
Q9HB20	0
Q6NXT4	1
Q9UH65	0
Q9HB21	0
Q6BDS2	0
Q86WV1	0
Q9H0E7	0
Q9BYX2	0
E9PAV3	0
Q9NXR1	0
Q5VTH2	0
Q9NSA2	0
A0A0C4DH26	1
A0A0B4J2D9	1
Q5THR3	0
A0A0C4DH67	1
A0A0C4DH69	1
P0DP09	1
P04430	1
Q9BQG1	0
Q6ZVD7	0
P01601	1
Q9C0J9	1
A9YTQ3	1
P35869	1
P27540	1
Q12834	0
P15514	0
Q7RTU5	1
O43310	0
Q7RTS1	1
Q8TDJ6	0
Q03468	0
Q9HBZ2	1
Q96HZ4	1
P50221	0
Q9Y257	0
Q9UH92	1
Q9UBP5	1
Q06828	0
A6NFD8	1
Q05195	1
Q9BW11	1
Q14582	1
Q9BXT6	0
P61244	1
Q9Y543	1
Q16665	1
Q96PV6	0
Q8WYA1	1
P35226	0
Q9UKJ3	0
P15172	1
Q5TGS1	1
Q5GLZ8	0
P12525	1
Q9NQ87	1
Q71SY5	0
P50222	0
O60244	0
Q96JP2	0
Q01970	0
Q9HAP2	0
Q8IUM7	1
Q8IXT2	1
Q8WUX9	1
P35520	0
Q68DC2	0
Q9HCC6	1
P12980	1
Q6XD76	1
Q9Y5J3	1
Q9BYE0	1
Q99487	1
Q9UBD5	0
Q8N328	0
Q14469	1
Q96Q06	0
Q5JUK2	1
P19484	1
Q02880	0
O15056	0
P17542	1
P01106	1
Q9Y2N7	1
Q14190	1
P81133	1
Q9Y6H5	0
Q8IXF0	1
Q15054	1
Q5TA89	1
P36956	0
Q8N0Z2	1
O15516	1
A6NDS4	0
P0C7X1	0
Q9H0M4	0
Q96LT9	1
O75030	1
P12524	1
P04198	1
P19532	1
Q9Y343	1
A6NER0	0
Q12772	0
Q68DE3	0
A0A087X179	0
Q15853	0
A0A087WVF3	0
Q9NX45	1
Q6DHY5	0
Q8IZP1	0
A0A087X1G2	0
Q6IPX1	0
P22415	1
Q5R3F8	0
P50539	1
Q9UM54	0
Q14192	0
Q9P2W7	1
Q8IV48	1
P16442	1
O14639	0
Q96IF1	0
Q9HCU4	0
P50238	0
P25791	0
P25800	0
Q7RTP6	0
Q7Z4I7	0
P0CW19	0
P0CW20	0
Q9UHB6	0
Q9UGP4	0
Q9BT23	0
Q86VF7	0
P61968	0
O15054	0
Q14847	0
P21291	0
Q12766	0
Q9NQ69	0
Q8TE12	0
P55259	0
Q7Z7M0	0
Q8TAP4	0
P48742	0
P50458	0
Q9UBR4	0
O60711	0
Q969G2	0
Q9H2C1	0
Q9UPM6	0
Q68G74	0
Q8N3F8	0
Q8TDZ2	0
Q9NR12	0
P49023	0
Q96MT3	0
Q7Z3G6	0
O43900	0
Q2TBC4	0
Q8TCG5	0
Q13642	0
Q5TD97	0
Q13643	0
Q16527	0
Q8TDB6	0
Q2WGN9	0
Q6Q6R5	0
Q8WUP2	0
P52943	0
Q9NYQ7	0
P50461	0
Q8N4N8	0
Q9UPQ0	0
O00151	0
Q16363	0
Q96A47	0
Q9Y2I2	0
Q96C24	0
Q9UGI8	0
Q9HB63	0
P29590	0
P50479	0
P48059	0
P61371	0
O94819	0
Q13018	0
Q9H2X3	0
Q15596	0
Q9BXT8	0
Q12933	0
Q15654	0
Q7RTX1	0
Q8TEJ3	0
O95271	0
Q9NYB5	1
Q9H2K2	0
Q9NS56	0
Q15942	0
O43149	0
A6NIX2	0
O43294	0
Q5T4S7	0
O60663	0
Q9Y5Y0	1
P04920	1
Q96Q91	1
Q9NR48	0
P29972	1
O95674	1
Q8WUY9	0
O76090	0
Q6UB35	0
Q9C0F0	0
Q8WWK9	0
P36021	1
P34130	1
Q8TD20	1
Q7Z5L7	0
P20151	1
Q7Z429	0
Q6UXM1	0
Q9UKN7	0
Q9UGM5	1
Q9NQC1	0
Q8IWD5	0
Q96RV3	0
Q1KMD3	0
Q9UM47	0
Q6ZV70	1
Q969V5	0
P07237	1
Q8NGM8	1
Q2PPJ7	0
Q7Z6Z7	0
P41586	0
A2A2Y4	0
Q569G3	1
Q01094	0
Q8IZD9	0
P51685	1
Q96SL1	1
Q92949	1
P27544	1
Q9UPI3	1
Q6ZNC8	1
P48740	1
Q6PII3	0
A4QMS7	1
A6NE01	0
Q9NZ56	0
Q9Y2C5	1
Q9Y2W3	1
Q5VVW2	0
Q86X27	0
Q9HAU5	0
A0A1W2PRP0	1
Q8IYJ3	0
O95045	1
Q9UQ35	0
Q8WUY3	0
Q969G3	0
Q7L592	1
P13804	1
O14802	0
Q86VE3	0
Q8NDZ2	0
Q8TF72	0
P0CK97	1
Q9UPS6	0
O15047	0
Q5JTD0	0
Q9H3T3	0
Q8TAI1	1
Q96T58	0
Q8IYM2	0
Q9NY15	0
Q13563	0
Q8WUU8	1
Q93050	0
O94811	1
Q6NUS6	0
Q9H091	0
P18583	0
Q63HR2	0
Q8TF71	1
O60237	0
Q8NDB2	0
Q6ZP65	0
A6NNM3	0
A6NJZ7	0
Q8N9N7	0
O00476	1
Q5VUB5	0
Q13045	0
Q9H1C0	1
P51805	0
Q8NGJ9	1
P21810	0
Q86XP1	0
Q9Y5Y3	1
Q7Z2Q7	0
Q9NZH0	1
Q9UP83	0
P21554	1
O43819	1
Q8IU81	0
Q86VH5	0
Q6ZSM3	1
