Q14683 P43246
Q9UJW3 Q13547
P36508 Q09472
O94906 P10398
Q12933 O94993
Q9BY11 Q05193
P61163 Q14980
Q05516 P14373
P35579 P35580
P21860 P62993
P56524 P45973
Q9UM47 Q96JK9
Q05516 O14526
P08253 P29323
Q9C0D5 O14936
O94973 P42858
P78314 Q96B97
P31785 P16871
Q01968 Q00610
O60763 Q06547
Q9NZJ5 P11021
O00548 P48745
Q96PQ1 Q06124
Q05586 P07196
P33151 P14923
Q6P3W7 Q00610
Q9NYL2 P52564
Q92918 P14317
P14923 Q02413
Q15596 P37231
P56945 Q05209
O75832 P11802
P54652 P06493
P30530 P27986
Q68CP9 P51532
P17600 P46108
P43403 Q13094
P09493 P05412
Q99708 Q08999
Q8TEL6 Q9Y6K9
Q16849 P62937
P06400 Q00534
P14921 O75376
Q9NSB8 Q13255
Q9Y6Q6 O43318
P54132 Q14683
P23443 Q15831
P50570 P49418
P13497 P98160
P08670 P49641
Q02548 P06400
P23297 P25815
O75461 Q15910
Q9ULB1 Q99767
Q9UBU9 Q9H1B4
P46063 P27694
Q96T76 Q92731
P0DP25 Q14832
Q15650 Q92793
P24941 P17480
P06753 P68133
Q15303 P16070
Q02218 P36957
Q12860 Q02246
Q8WV28 P29350
Q9Y566 P50570
Q12933 O43734
Q05586 Q15700
Q9UJX6 Q8NHZ8
P38398 P35251
Q92731 P55345
Q06732 P54257
P27986 P08069
P28324 Q15759
P63244 P26010
P11274 P62993
P07359 P40197
P09619 P00533
Q12959 P15311
P12757 Q86Z02
Q9HCS4 P35222
Q15036 Q07954
P46531 P48745
Q99962 P49418
Q92569 P42680
O60333 O14908
O14641 Q8TAD8
Q01955 P05067
Q15572 O15164
Q9H900 P50748
Q04206 O96019
Q14449 Q05513
Q13191 P46934
Q99704 P07949
Q15149 P00533
Q04771 Q6P3X3
P06493 Q13635
P49639 O95967
Q15785 O75154
O60244 P12814
Q99741 P49736
P06493 Q14643
P30626 Q92736
Q05086 P33993
Q9HC52 Q06587
Q96RU8 P45985
Q6VMQ6 P08047
O14978 Q9NWS9
P27986 P35222
P42336 P23443
Q9UNY4 P10242
Q08116 Q15714
Q9Y3C5 P47897
P36406 Q8NFF5
Q07890 P00533
Q8N3Y1 P62877
P10809 P26006
O00470 P31270
O75943 Q07864
Q9H2G2 O94985
Q9UBY0 P12931
Q9UPT6 Q13387
P78552 P24394
O60711 Q96BD5
P16471 P43403
P23458 P40763
Q13094 Q08881
Q9ULB5 P35222
P41235 O60244
Q13642 Q5T1R4
Q92743 P02458
Q86Z02 Q8TAD8
Q12891 Q04912
Q13464 P08670
Q9C0C4 O14908
Q05925 P26367
P68366 P56945
Q8N9H8 O15162
Q15653 O15111
Q9HD43 P06239
P49910 Q9NR12
P40425 O75935
Q04724 Q9NTW7
O75116 O14974
Q06124 P04629
O75369 P07359
Q13435 O14776
O95071 P52294
P53350 Q99640
Q16576 Q13547
P05106 P02671
P08651 Q8WYQ9
Q08345 P12107
P54646 P41235
Q93063 Q16394
O75376 P37231
P54259 O43639
P12931 P08581
Q14686 P10912
P01135 O00560
P53804 Q6VMQ6
P04843 Q6IA17
P55287 P19022
Q9BWV1 P19022
P68400 P05412
P37023 P37173
P53041 Q99683
O95251 P10275
Q15029 Q8NBJ4
Q9UJY4 Q15276
O43426 Q99961
Q96ST3 Q9NVW2
O94941 P55072
O00499 O43150
Q99836 P14778
O15111 P41279
Q9NXF1 Q05209
P28482 P01100
O15162 Q02218
Q9NQS7 P0C0S5
P68400 P0DP25
P16104 P38398
Q9Y5X4 Q9BQG0
Q01780 Q9Y2L1
Q15047 Q15714
P46940 P30622
O14492 P07948
O60566 Q10567
P17252 Q05193
Q8TAM2 Q15154
Q92870 P05067
P63244 P24394
Q92793 O75925
O95622 P17612
Q5JY77 O00222
P31997 P40199
Q8WUM0 P52948
P12757 P12755
Q9BT92 P05787
P54253 Q9H869
O15162 Q6UY11
Q9Y6K9 P49841
P51532 P04150
P11142 O15379
Q8IZH2 Q14839
P22459 Q13424
O14908 P49795
Q13554 P14921
P20585 P43246
P00533 O14745
O14908 Q9H9D4
P17301 P03956
Q96L34 P27816
Q8WUM4 P07947
Q9Y6R4 P45985
P52292 P38398
P05164 P00450
Q8TAS1 P19021
P16333 Q07889
Q12816 Q93009
Q05586 Q13115
Q92995 Q5T0N5
P09086 P26583
Q9H8E8 Q16527
Q9NPJ6 Q6VMQ6
Q9BUF7 Q9NPB6
Q9BX66 P49023
Q16543 Q9Y6K9
Q9BX66 P06213
O00560 P39086
Q15788 P01100
O43294 Q14161
Q9UQ03 P18206
Q9NQB0 Q09472
P54277 P40692
O14641 O14978
Q8N715 Q9NR12
Q9NZU7 Q13936
Q14676 O60934
P03372 P41235
P12931 O75553
Q8N392 Q9NZW5
Q9H254 Q9NRI5
Q9Y2M5 Q9H8V3
Q14203 P52732
Q9UBW7 P17480
Q9H257 Q15834
P02751 P02462
P43686 P17980
P03372 Q9UNE7
P07948 Q99062
Q15393 O75533
P60510 P30153
Q14839 P51532
P10912 P62993
Q8N3U4 Q8WVM7
Q12846 P60709
P13612 P05556
Q9HCB6 P05067
Q7Z7K2 P40763
P38398 Q16666
O15230 P98095
Q9HAU4 P36897
Q9UKA4 P10644
O14830 P0DP25
P05107 P32942
Q9Y6D5 P10644
Q16777 Q09028
P35638 Q96RU7
P68400 Q08945
P57078 Q05655
P54253 Q03989
P49959 P12956
Q9Y2C9 Q12931
P23458 O14492
Q14203 P52564
P06400 Q86Y97
P07949 P13861
Q7Z6B0 Q9UJY5
P31269 Q15654
Q9UKS6 Q07889
P31749 Q96QB1
P21980 P06400
Q04912 P19174
P07947 O60674
O15524 P52333
O95477 Q13425
Q9Y5S1 Q8NER1
Q14203 P42025
P28482 P10242
Q99755 O14939
Q15139 P45983
Q96RT1 O60716
P09237 P16070
Q8WUH2 P36897
Q8IW41 P28482
P68104 Q9UNF1
Q92831 Q15788
Q9UQB3 P35222
Q96A65 Q92796
Q16539 P49137
P60709 Q6VMQ6
P22681 P29376
Q9Y219 Q04721
P62195 P11473
P37198 Q03933
Q96RT1 O95405
Q8NEB9 Q00169
Q5T3J3 Q9BWV1
Q14145 Q13402
P19525 O43318
Q15596 Q92841
O43747 Q00610
P09619 P42336
Q96ST2 P23193
Q96SD1 P49959
O43684 O43683
O75448 Q07869
Q12933 P25942
Q05516 Q9C0J8
P19235 P19174
Q09472 Q07869
Q9UJY4 P11717
P20393 O75376
Q01094 Q00526
P05106 P98095
Q92854 O43157
P18031 P25963
P17612 Q15831
Q9Y6K9 O14920
Q16539 P35638
P55345 P06401
P43364 P42772
Q9NRP7 P10071
O15123 Q02763
P06744 P17936
P06239 P15941
Q8WUH2 Q13705
P05783 Q9UGJ1
P20273 P15391
Q15223 P15151
O00629 P21980
P13861 Q92558
Q7Z6A9 Q06124
O43739 Q969H4
Q8IZP0 Q12929
P49418 P17600
Q9H461 P34925
Q15645 Q9GZT8
Q9H204 P62993
P24278 Q12933
P37235 Q86UW9
Q04725 O14607
O00213 Q12800
O14775 O95897
Q6UB99 P56524
P26367 P14653
Q9Y5X4 O43186
Q02383 P17252
Q13480 Q07021
Q9Y3C5 Q13191
Q9HC98 Q15834
P08238 P03372
O00470 P20719
P06400 P01100
O14867 Q9HBE1
Q9BVJ6 Q9Y2I6
Q9Y276 Q9GZR7
P29323 P52735
O95429 Q93038
P21333 P39086
Q02241 Q9H0H5
Q9Y2I6 P15622
P06241 Q00535
O14908 Q03167
P25815 Q15109
P35968 P07947
Q14721 P60880
Q8WX93 P12814
O43353 Q13077
P04629 Q96PU5
P06241 Q13191
P02795 Q15139
P12956 P09017
P07602 Q9ULX9
Q15648 P10275
P13521 Q9NRR5
P68400 P18858
P06744 Q9UKV5
P22736 P54253
P19235 P62993
P13671 P01031
O75689 Q15139
Q9NRD5 Q96RK0
Q15256 P28482
Q8N806 Q9NRR5
Q9Y4J8 P68133
Q92830 Q09472
P17535 P28482
O95388 P21810
Q7L804 Q9ULV0
P49917 O95347
O95466 P12956
P30153 P63151
P68371 O14512
P49639 Q15654
Q8WWL7 P24941
Q99816 P26358
Q5MIZ7 P60510
Q13393 P63261
P55060 P42224
P68400 Q02790
P06239 P08174
P17752 P42858
P03372 Q14192
Q99972 P62736
Q8WWY6 Q9UBB5
Q9C0D5 P42261
Q14161 Q14155
P15036 P51532
P40426 O00470
Q05513 P41594
Q9ULB4 P55285
P35240 Q92574
P31749 O15111
P19784 P17931
P30153 Q13033
P16284 P06239
Q9NR82 Q9NRI5
P28482 O43559
P01024 P27918
P23458 P29350
P02751 P07585
P26038 P32942
P19838 O00255
P09958 Q14315
P58335 P53420
Q96QT4 P19174
Q99650 P23458
Q9BUB5 P28482
Q15599 P35241
Q04695 P00533
Q6PML9 Q15596
Q9UPT6 Q07866
O00499 P50570
O14908 P08648
Q9C0D5 Q13224
Q92692 Q15762
Q12933 P21333
Q9BVJ6 P42858
P61201 P10276
P48643 P68133
P21860 Q4VC44
P28482 P49815
Q8WV28 P15498
O43924 O15182
Q14192 P05556
Q14160 Q15654
Q96ST3 Q9UHI6
P37198 O60941
P17612 P46020
P13861 Q06455
Q53G59 Q9H204
Q9BTV5 Q00535
P24928 Q9P2I0
Q16820 P02751
Q13547 P38398
Q96CW5 O95613
Q16667 P49715
P63010 Q5SW96
Q13444 Q5TCZ1
Q13137 Q9BUY5
P57796 O60840
Q04771 Q58WW2
Q8N556 P17252
P36956 Q92793
O14920 Q9Y6Q9
Q9Y5X1 Q07890
P19174 Q92835
Q15036 P16109
Q9Y692 Q8TAD8
P51693 P17028
O14939 P06239
Q7Z3B4 Q15834
Q14289 P05106
O60925 Q9Y2X7
Q13277 O43581
Q13885 P10636
P54259 Q92832
O75427 Q96ST3
O00255 Q15291
P49674 Q9Y2T1
Q92841 O60504
O60494 P98164
P98155 P02649
Q8IYM9 Q96RK0
Q14721 Q16623
O43707 Q9UMD9
P02462 P08572
O15530 P41743
O00238 Q13873
Q9ULX9 P54821
Q92922 P17676
Q03181 Q15466
O60763 P19174
Q16539 P05783
P00533 P05362
Q15699 Q92793
P15036 P12931
Q14012 P29475
Q13177 O60504
Q8WUF5 P08047
Q15700 Q14524
P07948 Q05655
Q9Y5B0 Q9BQA1
P14784 P62993
P11226 P04264
O15379 O75928
O60684 Q14974
P06213 P12931
P16333 P09619
O60732 O75116
Q14839 Q13547
P55072 O60674
P28360 P14859
Q13287 P42226
O75081 Q06455
Q16566 P29475
P40425 Q9UQB8
P11047 O95295
O15455 P41240
Q08380 P17931
Q9Y6W5 Q14185
P47736 P55196
P29350 O43707
P45983 P78527
O75081 P13861
O60260 O14936
P05109 Q14690
Q9UNL4 O95251
Q92831 Q9UK53
P22792 P15169
P23469 P07947
P26447 P48745
Q9GZN2 Q99708
P23443 P67775
O75916 O14775
P17612 Q14643
Q9Y6J0 P0DP25
O95983 Q13547
P48729 P36897
P06493 P02545
P54259 P98160
Q96DU3 P43403
P42680 P16471
Q9NR55 P18847
Q6PJT7 Q9UPT5
P17535 P01100
P83916 Q13263
O15066 P61968
P63244 Q15139
Q13322 P09619
Q13114 P43489
Q9HAU4 Q8NCP5
P39687 O60684
Q4V328 Q14831
Q13523 Q9Y2Y9
Q13813 P05771
P17661 P15924
Q13111 Q9UIS9
Q9Y4K3 P51617
Q9BZY9 P36406
P68371 P23258
Q92731 O75925
P62879 P36897
P43405 P06239
P28482 P50548
O95295 O95251
O14908 P98164
Q13322 Q99704
Q03164 Q99496
P17612 P27987
O60674 P78347
Q9Y6D5 P13861
Q86VP6 P62877
Q13489 P15170
Q92831 P35609
Q9Y2X7 Q9C0J8
O95886 Q14289
P14373 Q9H2F5
O60716 P15941
P43246 Q92793
Q9NPH3 P14778
P28482 Q16828
Q14012 O43432
P11473 P48443
Q01780 Q9UK80
Q9UIS9 Q15047
P68400 P18146
Q9Y4G8 Q86UL8
P16109 P15311
Q00653 P04150
O95985 Q07021
P17612 P13796
Q8N4C8 P62736
Q15759 Q8IW41
P33991 Q9Y5B9
Q15303 P35070
Q99459 Q13415
Q96ST3 Q16576
Q15596 P56178
O14662 Q05209
O00238 Q9UF11
P26010 P19320
Q13873 P00540
P33993 P51948
Q969H4 Q9NS23
Q9UER7 Q13547
Q09028 P06400
P15622 Q15834
O14944 Q15303
Q9UKW4 P06213
P45984 Q9NQW7
O60260 Q12959
Q14289 Q8N5H7
P52292 P11171
P51843 P37231
O75928 Q8IVL1
P56192 Q9BUJ2
O43294 Q9NRR5
O15525 P08670
Q9UIF7 P27694
O94812 O14514
P05556 P13611
Q92932 Q9NRR5
P10074 Q8NAP8
P31327 P04049
P04626 P16144
Q6VN20 P08581
Q00535 P15311
O60494 P17931
P41212 Q9HCE7
Q96IZ0 Q05513
Q13555 P07101
P05412 Q16236
P49841 Q14203
Q09472 Q99816
Q14247 Q9H8Y5
Q09028 Q92793
Q02297 P01133
O43353 Q9Y4K3
Q8NI22 P49257
Q96IT1 Q96L73
P11171 Q92503
Q13459 P68133
P51843 Q13285
O00470 O43364
O00635 Q13546
Q9H094 P16157
P55287 P35222
Q9H0H5 Q02779
P14598 Q15080
P19838 Q9Y297
P21359 P05067
O76076 P08069
P56199 Q5TAT6
Q8N5D0 Q9ULK4
P54284 Q13936
P78559 P46821
P62333 Q15834
P27448 Q8WXK3
Q15466 P41235
Q9UQF2 Q07954
Q9BWF2 P20333
P38398 P51948
P12110 P02751
P51813 P40763
P14859 P20823
Q9ULB1 Q9NZ94
O14939 Q05655
P41208 Q01831
P57740 Q8WUM0
Q9Y4H2 P19174
Q96PN7 Q13285
Q8NHZ8 P30260
Q96RK0 Q9HC77
O75093 P35052
Q86YT6 Q9Y5X3
P14923 O00221
Q9Y467 Q8TAP6
Q9Y6K1 O43463
Q9Y6J8 P36897
Q99816 Q8ND30
P30154 P13639
P54259 O00308
Q8N6Y0 Q9Y6N9
P42285 Q9HAU5
Q9UQB8 O60610
Q9Y5X3 O15360
Q9Y6X2 Q6VMQ6
Q6UB99 P12931
P35968 P62993
O95622 Q08462
Q9BY84 Q15759
Q9Y463 Q96S59
P25963 P33992
Q9H4A3 Q8N9I0
O94972 Q7L590
Q16478 O43292
P14921 P08047
Q14686 P78527
P51617 O43318
P54253 O15397
Q8WUM4 P00533
Q9UI32 P49796
P08235 P68133
Q02790 P04150
Q8WZ74 Q14247
P68400 O15266
P28069 P14921
Q9UQM7 Q12959
Q07021 P48634
Q9HCU5 P36897
P30153 O43815
P04629 P62993
P03372 P38398
Q9Y6I3 Q9P2H0
Q02763 P23467
Q5TD97 P16220
P15407 Q9P1Z2
Q9UIS9 O75925
P28482 P15976
Q8TEL6 O14920
Q15399 Q9H2U1
Q8NFZ5 Q02763
Q9BQ16 P50281
Q9NQI0 Q96S59
Q92793 Q9Y2Y9
O15379 O43593
Q15464 P23458
Q99972 P17931
Q12834 P30260
P54253 Q92609
O94972 Q13114
Q8NFT6 O00311
P10242 P17676
Q92878 P49959
Q16401 P62191
P62937 P06400
P33991 Q14566
P53667 Q9NVW2
O15357 O60504
P46100 Q9H7U1
P13010 P78527
P49910 P57086
Q9Y3C5 Q15025
P09619 Q92569
O95677 Q15475
O60716 P68133
P10276 Q13887
O43711 O00470
Q15582 P08572
Q99549 Q96S59
O14654 P46108
Q9UKG1 P31751
P19012 Q99816
P10721 O14544
P42262 Q9NRD5
P98161 P12830
O76071 Q8NBJ4
P05783 P05787
P26038 P14598
P78368 P16333
P42224 P40763
P10721 O60674
Q99741 Q9Y5P8
Q16849 Q13332
O43559 P11362
P16144 P17252
O43184 P07947
Q9HCS7 P24928
P31749 P03372
Q92558 P62993
P25963 Q9Y618
O60271 Q16539
P41279 Q13546
O14745 P35222
Q05209 O60674
P07996 P02461
Q99829 P12757
Q9UHD2 Q16543
Q9Y4K3 Q99460
Q15047 Q8IYT8
Q9UER7 Q02548
Q5VST9 Q8WZ42
Q8TDR0 Q9NRI5
Q09028 O43463
O14964 Q8IYI6
Q06124 P10721
P54253 Q8WZA2
O15230 Q9BSF8
O15169 P25054
P14625 Q15399
P04839 P19878
P00533 P22681
Q14289 P21860
O00186 P57678
P17252 P27987
P15498 P68366
P11142 O95816
P09429 Q06330
Q9Y2R2 P22681
P19793 P13631
P52630 O60674
Q07960 Q14643
P52657 Q00613
Q99569 Q14574
P17676 P35638
Q9P202 Q9HCJ2
Q8N0X7 O95405
O15379 Q6W2J9
Q8TAE8 P22736
O00311 O60610
Q86YM7 Q92736
P23458 P29597
Q93009 Q12933
P42229 P17676
P35590 Q02763
P23458 P35568
Q96KQ7 Q5JSZ5
Q9P2E2 Q02410
Q8TF05 P60510
Q9NZT1 Q08188
Q9H9D4 Q9HAU5
P54762 P62993
Q53GS7 O15504
O95967 Q8TCX5
Q9UJC3 P15622
P15311 P35222
P06241 P22681
Q96IF1 P68133
P14598 P60709
Q13813 P11171
P55072 P25963
Q9NWN3 P36897
P09769 P14317
Q08211 P05412
O95477 Q8WWI1
O15524 P09603
P19438 Q06124
P83916 P45973
Q9UJY5 O75074
P15036 P04150
P04626 P01133
Q13535 O96017
P02675 P14543
P49959 Q9BXW9
Q5TCQ9 P60484
P25791 Q96KQ7
Q99496 Q06587
Q9Y2X7 O75334
O94972 Q8TAU3
Q6P5Z2 Q13393
Q9NR80 P25054
P62937 O00267
Q05516 P41182
Q15700 P53778
Q13061 P21817
Q14449 Q02763
Q9BPU6 Q14195
Q9UDY2 P35221
O15169 P35222
P98161 P02458
P12956 Q9BTW9
Q13177 Q9UKS6
Q96ST3 Q09028
P01135 Q5TCQ9
Q8TDB6 Q86Y01
Q96GD4 Q12788
Q9UJA3 Q14566
P06241 Q13588
P06241 O14559
Q92793 Q96JB5
Q13547 P28749
P29597 P42224
Q86VP1 Q9Y4K3
Q13555 P18846
P51911 P06753
Q05923 Q16539
Q04206 P04150
P42229 P19235
P40425 P37198
P43121 Q6VMQ6
Q96KG7 O60231
Q92974 Q9P2M7
Q96RI1 P03372
Q9NSC5 P21817
O60239 P45983
Q9NZV8 Q14315
O43426 P62993
Q13888 P18074
Q14686 P11473
P10275 P04150
Q9HAP6 Q13002
P54259 Q12805
P05771 P11171
Q5T1R4 P20333
P31785 P14784
Q9UBD5 Q13416
P00533 P15941
P07948 P11912
Q86W92 P28827
P16144 P07947
P19784 P60484
P17252 Q16760
Q14289 P00533
P43355 Q13547
Q05513 P28329
Q8TDC0 P16298
P01135 Q13424
O00555 P21579
O00206 Q9NPH5
P03956 P02458
Q14192 P54253
P12931 P78347
Q9Y2I6 Q7L8J4
P35612 P35611
Q9ULJ8 P31321
P11171 O14523
Q92793 Q14207
O14964 Q9NRR5
Q15464 P27986
O14763 Q9UBN6
P49023 Q06124
Q09472 P14921
P68400 Q13547
Q9Y6Q9 Q9Y618
O75791 P07333
Q00535 P12814
P06239 Q13588
Q9UBL3 Q9HAU4
Q86SS6 Q8NER1
Q05516 P15976
P35227 Q99496
P17301 P27658
Q96RT1 P12830
O75676 P01100
P13798 P04278
P14317 Q9H788
P98161 P35221
P19525 P23458
O15379 O75081
Q08043 P35609
P63151 P67775
P10244 P09874
P51812 P05783
P06213 O14544
Q08828 Q08462
P54257 O60925
P49759 P18031
P10275 P50613
P08670 Q9BXP5
P10721 Q06187
Q13469 Q05513
P40424 P26367
Q9Y5W3 Q09472
P12814 Q9UQM7
P56693 P26367
P10275 O60341
Q15327 Q86TC9
P35609 Q8TE68
Q5JY77 Q92734
Q14155 Q9Y566
Q9Y2A7 P16333
P57105 Q07954
Q9NX74 P07814
P54259 Q9BQY4
P09848 P11021
Q00526 P43629
Q9HAU5 Q04637
P46109 P05556
Q9ULZ9 Q07954
Q5FBB7 P12956
P35998 Q9Y4K3
Q05066 O43345
O14579 P53621
Q99829 P53041
Q05066 Q15599
Q99607 Q13309
P52292 P15918
P48643 P17987
O75173 P16112
O14543 O14508
Q9H2K8 O75460
Q99439 P60709
Q13619 Q16531
Q96PF2 Q92734
Q99741 P25205
Q9H4B4 Q15645
P14859 P26583
Q9UMR2 Q9UIA9
O15399 Q02156
Q9Y618 P01100
Q14134 Q96AA8
P51617 P05412
O14910 Q92796
P19012 Q9BT92
P08727 Q14966
P18031 P09619
P17676 Q9NSC5
O60763 Q92538
Q13368 Q15393
Q33E94 P03372
O75716 Q6UY14
Q96R06 O95295
P06400 Q09472
Q9UQB8 Q9NZQ3
P17948 P16333
P12931 P35228
P25705 P04278
Q12959 P98164
P38398 Q14192
P18858 Q13509
O60496 P20936
Q06124 P51692
O15209 Q9NRR5
P31150 Q9NRR5
O15264 Q9Y6R4
Q13873 P41279
Q16539 Q15075
Q00653 O15111
O14939 P09972
P49910 Q9NWS9
Q96HC4 Q02156
O15027 Q15436
Q08345 P02458
Q96RU8 Q02750
Q92922 P04150
Q8NHW3 O75444
O60343 Q9ULJ6
P32856 Q15833
Q13547 P46100
Q9Y5X1 Q13443
P05771 P41180
O14745 P16234
Q9Y5A7 Q9NZN9
P49841 Q9Y2T1
Q01094 P08047
P21810 P08572
P06239 P20936
Q9H422 Q8TAD8
Q92614 Q8IWL2
P02679 P11215
Q14847 O15162
Q13177 Q04637
P29597 P06241
P55286 P35222
P15311 P60709
O14543 O60674
P27448 Q9H270
Q99607 P29590
Q7Z7J9 Q13224
P98095 P14543
P13569 Q92581
P40818 Q92783
Q13555 P21817
Q13835 P15924
Q9NRY6 O15162
O60237 Q14005
P49841 P10636
P17612 Q93034
Q8N448 P49757
P50548 P48729
P04150 P24468
Q9C0D5 Q16352
Q92995 Q9UKN7
P29323 P01100
P04626 P62993
Q08211 O95793
P06241 P42224
Q16531 Q5TAQ9
O60331 P63010
Q9NR30 P05412
Q16623 P08670
Q9H2S9 Q13422
Q06546 P18846
Q12933 P28908
Q96G01 O14576
P54646 Q15654
P18206 Q15654
Q04206 P18146
P11171 Q9BQ69
Q96SD1 Q12888
P16333 P43146
Q9H165 P10589
Q16825 P42680
A5YKK6 P10276
Q05516 Q8NHQ1
Q96JB6 P02458
Q09472 Q9H160
P50613 P03372
P12931 O15111
P20591 Q9Y210
Q9H0C5 Q9C035
Q59H18 O00170
Q96C24 Q16623
Q9BYV6 Q969Q1
P28749 P24941
Q9UBU7 P25205
Q8TEW0 Q15831
P78509 P98155
P35228 P60709
P51888 P02458
P40692 P63010
Q96ED9 Q6ZU52
P45973 Q13185
Q15596 Q07687
Q9H173 P11021
Q96RI1 P19793
Q07869 Q96MF2
Q86XP1 Q16760
Q5PSV4 Q13547
Q96EK5 Q96S99
Q13588 P19235
Q7L590 O43929
P23760 Q9UER7
P27361 Q13480
O14492 P06213
Q9Y6D5 Q9Y6D6
Q9ULB1 O15018
Q14289 Q05655
Q9UQB3 P06241
P25391 P98095
P35240 P16070
P40937 P35250
Q8IUH5 P42858
P08670 Q96C92
Q04771 Q53GS9
O95477 P53667
O15151 Q09472
Q02779 P13688
Q9UQC2 P43405
P54259 Q7Z7M0
P06239 P42229
P50570 Q6VMQ6
P49639 O60711
Q86UR5 Q13936
Q9BT92 P05783
P04271 P23297
Q9NQS3 P15151
Q8N2H9 Q99558
Q9Y265 P35222
Q9H8Y8 Q9NXV2
Q92793 P16220
O00560 Q14832
P12931 P62993
Q13287 P38398
O15117 O60880
P29350 P24394
P09958 Q9UK23
Q9ULH0 Q16288
P00533 P06702
O75582 Q15831
P14314 P41220
O95477 Q9Y566
P16871 P52333
P16220 Q86YV9
P54253 O75170
Q92736 P13861
Q99418 P39880
Q9ULH1 Q9UKS6
Q8WUM4 Q9UNY4
P16591 P23458
Q86WV1 P06239
Q04637 Q09161
P31749 O14746
P09237 P03956
Q05655 P40189
Q15329 Q08999
O75145 P23468
Q9Y5K6 P22681
P54753 P55196
O14543 P06213
Q96HU1 P35240
Q92831 Q9Y2Y9
P43403 Q9UJU6
Q04206 O15524
P68400 P52952
Q16623 O60706
P62993 P43403
P10828 Q14686
P20591 P48995
P54259 O75095
O60716 Q13002
Q9UHC6 Q02246
P46531 Q06330
O15530 Q13418
O95376 Q9HC35
P78314 P15498
Q5SXM2 P14859
P50750 Q9NRP7
P00533 P08195
Q10570 P49736
Q9UGN5 O43684
Q9UKA4 P36873
Q02446 P08047
P00533 O60716
P06729 P09326
P14136 O00151
Q9NPB6 P36897
Q96NW7 Q9UQB3
Q9UNE7 Q8WXU2
Q96T58 O75376
P56524 Q9Y230
Q99704 P20936
O43294 P10275
P02538 Q04695
Q9BUJ2 Q9GZY0
Q96RR4 P0DP25
Q9Y3C5 O95405
O60216 Q8WVM7
P25942 P34932
Q09472 P22736
P07948 O60496
P10275 P12931
Q13535 P43246
P56693 P54821
O43426 Q08209
Q13363 P29475
P23471 P35222
P43403 Q9UQC2
Q12934 Q13515
Q9Y561 P63244
P67775 P31749
O96018 P11274
Q9H013 P53618
Q92997 Q53G59
Q9Y4K3 P25942
P31749 P49840
Q92831 Q15361
Q9BRQ0 O00512
Q9ULV1 Q15700
O14745 P15311
O94776 O95983
Q92731 P42229
O95343 Q04724
Q9HAU4 Q15428
Q9BUB5 P47712
Q9NPB6 Q9BYG5
P08069 Q05655
Q12959 P0DP25
P15336 P17544
P53350 Q92574
P06493 P33991
O15524 O60674
P51617 Q9BUZ4
Q15042 Q9H2M9
Q15744 P15976
Q92793 P10071
O00255 O14686
P12931 P13688
Q8TDC0 O75112
P15498 O60674
P11473 Q15466
Q92841 P17844
P78504 Q9UM47
P33402 Q92796
P17612 P52888
Q9Y4K3 Q6Q0C0
O43924 P20936
Q92793 P52292
P22681 P09769
Q15700 P22459
P08631 P22681
Q9UHC1 O15457
Q9UL40 Q12906
Q13467 Q01974
P53778 Q13884
O43639 Q9Y2W2
O14682 P36897
Q9HCL0 O75553
Q6PIL6 Q9NZV8
P17612 P19838
Q9UBC3 P26358
Q14511 Q8N5H7
Q00535 P05067
P37173 O00459
Q07889 P43403
Q13105 P52790
P56693 Q99811
Q00839 P55199
O00470 P14653
P46531 Q04206
Q6P9H4 O00548
P21333 Q13003
Q9NYA4 Q9H422
P48443 Q13554
Q96ST3 Q13363
O75530 P25490
O96017 Q16537
P19012 Q9P2A4
Q9UJY5 Q6ULP2
P42229 P00533
O00268 P52657
Q02410 P46531
P40189 P08887
Q9BQY4 P78337
P26367 P49796
O94972 Q96T60
Q7KZF4 P11309
Q13424 P46939
P00533 O00459
O75096 Q9P202
Q04724 Q9UN74
Q8NAP8 Q8WV44
P31749 P18031
P54725 Q9NRR5
P05129 P49840
Q5VWK5 O60674
O94813 P35052
Q12816 P01100
Q9UBD5 P11802
Q68CP9 Q969G3
O76064 Q9C0F1
P42229 P04150
P42262 Q13813
O95983 Q16576
Q04771 Q96AE7
O43897 Q9H2X0
Q92731 P51843
P27361 P78347
P50750 O94992
P57073 Q03014
Q8WXI2 Q07157
P08138 Q99523
O75925 Q15744
Q9NPB6 Q13163
Q9BZ76 Q02410
Q6P0Q8 Q9NRP7
Q8NDI1 Q9H4M9
P12270 Q16666
Q07869 P17252
P23468 P18433
O60674 Q9UGK3
P05783 P11021
Q9UJY5 Q96MP8
P08047 P10275
P53618 Q02156
O43312 P42858
Q9UNI6 Q96DN6
Q15223 P55196
Q05586 Q13813
P42285 P08047
Q13535 P35968
P25963 P09629
Q9UNS1 O15534
Q7L8C5 Q9ULB1
P11362 O95197
Q96D15 P29122
P17252 P00533
Q13416 P49736
Q13023 Q92736
P28482 P14921
P06400 P09429
P63261 Q16827
P07947 P20936
O00238 P67775
Q05586 P35609
P03956 P16070
Q9NS68 Q9Y4K3
P06241 Q15417
P10276 P51692
Q9BTX7 P36897
P51690 Q4ZIN3
P27361 P05787
O00186 P17252
O95405 P36897
P20823 P35222
P49841 Q9Y6H5
O95343 Q99502
Q9UGM3 Q8IWL2
P03372 O94989
Q99972 P01023
Q9Y2X7 Q14155
P43351 P18074
