O00590 Q99616
Q00535 Q02078
Q9Y618 P22736
Q5HYJ3 Q9BQ66
P21953 P12694
P31946 P16591
Q9BWF2 Q13077
Q96RR4 Q16566
Q92624 Q969V5
O60674 P40238
Q02363 P13349
Q06124 P08581
Q06547 P18846
P01112 P04049
P36897 Q5T6F0
Q13509 O95166
P27797 P05067
Q9UKY1 P08670
O75530 Q92800
Q6EEV6 P14866
P07332 P27986
Q99801 P11831
O75569 Q9UKV8
O14967 Q99965
P11388 Q96SB4
Q96IT1 Q96L73
P60510 Q6NUP7
P29400 Q9NPY3
P41235 P20823
P78396 P10244
P30519 Q5T3J3
P80370 P54826
Q15047 Q96SN7
A1A4S6 Q13177
P09871 P02745
P09871 P00736
Q9Y4K3 Q16539
Q9H2S9 Q13422
Q05513 P13645
P42261 P27824
Q12933 Q9UI26
Q92830 P46531
Q8TDB6 P51668
P00736 P02746
O60381 P06400
Q9NSN8 P36897
O43823 P49736
O43570 P47929
P31749 P42345
P28749 Q02363
P24666 P29323
P22681 P46108
P46527 Q04917
Q16534 Q10586
P30260 Q9UM13
P09486 P34741
Q969V6 P11831
Q92636 P19438
Q9Y262 Q9NYV6
P68400 P14598
P49802 P50148
Q13526 Q13469
O14649 P31947
Q9UPR3 Q96Q15
Q12913 P00533
Q13620 P03372
Q14654 Q09428
Q9Y297 P49427
P30086 Q02750
O60504 Q6UY14
Q9NPY3 P02452
P63279 P63165
P36897 Q969T4
Q15637 O15162
P49910 Q9NR12
Q99829 P60709
Q99574 P00747
P07384 P04632
Q13158 O95477
Q9Y5K6 P08631
Q9Y297 Q00653
Q9H9D4 Q9Y3S2
P19397 P60568
Q9NYL2 P45985
P10074 Q8NAP8
Q71SY5 Q96RN5
P09237 P02686
Q15544 Q6P1X5
Q96BH3 P17542
P08173 P62993
P68104 Q14761
A5YKK6 O95628
Q8N488 Q99496
Q9ULH1 Q8NFH8
P62333 Q8TAB5
O75496 P31270
P28069 P14921
O75915 O60831
Q15653 P0DPB6
P12004 P12956
P51159 Q7L5N1
P49715 O75925
P49796 P31946
P07384 P24298
P48729 P09429
P17152 Q96GD3
P49841 Q12778
P17612 P08034
P78364 Q99496
Q07666 P08631
P40313 P01011
P08138 P27361
P14373 Q9H2F5
Q01538 P06493
Q9NWF9 O60602
P52564 Q14765
P51784 Q01201
Q9H0U9 P54257
Q9H444 Q96CF2
Q16181 O14613
P12931 P23634
Q9P299 P48444
Q15464 P19174
P52926 P19838
P52272 P48634
Q99972 P06732
Q9UMX0 Q08722
Q30201 P61769
O75791 Q13480
Q15399 Q12931
Q99732 Q96JH8
Q15653 O15111
Q9NR55 Q15744
P46527 O00505
Q96B26 P26651
Q09472 Q99626
Q00534 P12004
Q14683 Q14566
P11473 P84022
P43364 Q9GZM8
Q92793 P39880
Q6NZI2 Q15361
P00558 P04406
O14639 Q14500
P11802 P49736
Q9NPI8 O15287
Q13424 P46939
Q9P1Z2 Q09472
Q13136 Q15596
P17612 P26678
P25963 Q9Y2U5
Q9HB90 Q7L523
P26022 P02747
Q13838 Q9NRL3
P30530 Q92529
P01730 P06239
Q8IYF3 Q9BT92
Q9NZN5 Q03113
Q9UER7 O15350
P15924 P02538
P24941 Q02363
P33241 P63261
O75925 Q9Y6K1
P32456 Q15102
O96018 P11274
P16471 P15498
P23443 P60953
O43715 P04637
P08603 P02741
P17612 P49841
P06401 Q9UBZ4
Q9HAU4 O14544
P43364 O94818
P62942 P42345
Q9NZ81 Q9NQC3
P15884 Q02535
O15226 P19838
Q13835 Q08554
O14796 Q9HBG7
O14776 Q15637
P50461 Q02575
Q96PU4 Q8WW12
P28676 P30626
Q13432 O43252
Q86VP6 Q13617
Q00535 P05067
P16591 P40763
P11274 Q96ID5
P04899 P30542
P03372 P10827
P55212 Q01826
O60476 O15198
O60462 P49763
P18825 Q14232
Q9UJM3 P04626
Q9C0K7 Q15831
Q969S8 O15379
Q969S2 Q09472
Q99567 P35658
P02649 P02768
Q9UJY4 Q15276
Q14847 Q13643
Q9HBA0 P07947
Q9NQP4 P68366
P49137 O95816
Q9BUZ4 O43294
P06493 P17706
Q13501 Q9GZQ8
P41231 P05106
P18031 P03372
Q8TAD8 Q92793
Q92519 Q9NRR5
Q6EEV6 P05412
Q15329 P28749
P61201 P10276
P55060 P35268
Q04724 Q99547
Q9UI32 Q13424
P14735 P01308
P06400 P14373
Q9BZL4 Q14005
P61981 O95425
Q13137 O00214
P31930 P99999
Q05516 Q9UKV0
O15151 P63104
P49354 O75365
Q9NP79 Q53G59
Q04771 Q96AE7
Q96BK5 O14746
P28482 P14921
P55854 Q03933
Q07955 Q01081
P58753 O00206
Q9NQT8 Q12959
O14490 Q96FJ2
Q9NZW5 Q9NQT4
P25054 P35222
P61981 Q6P597
Q8IYF3 Q6ZU52
Q9UBW7 P31942
Q14289 Q8N5H7
P62877 Q13616
Q16236 P17535
Q9H204 Q96HR3
P53778 P62993
P11474 Q00403
Q96EK5 O60381
O14727 P42574
P27448 Q15560
Q9H2V7 P10415
Q13547 P35251
P07858 P01308
Q99689 Q8N8D1
Q96J92 O14493
Q9HD67 P68133
Q01844 Q96AX2
Q99558 Q13077
Q16539 P28482
Q03405 P11215
P23458 Q92835
P17480 Q03188
P63167 Q99707
Q00610 O14964
Q15047 Q14181
Q15645 Q9GZT8
Q8WVM0 O00411
P05787 P00533
P06213 P29350
Q13426 P49917
Q16570 P80075
O60381 Q96ST3
Q9BQY4 Q8TES7
O43561 P19174
P17028 Q5RL73
P53350 P33993
P01308 P06400
Q96CW1 Q9HBG7
O95841 Q02763
P56524 P41182
P35900 O43663
P06213 P22681
P11831 P17676
Q8WZ74 Q14247
Q07960 O60241
Q9UBZ4 Q15834
Q13813 Q9UGI8
P26651 P35658
Q9UKL3 P25445
Q9HC77 P51692
P14780 P16070
P61981 Q9UQB8
Q9ULV0 P38432
P46777 P63241
P06753 P60709
Q96AX1 O95271
Q9UBU3 O43193
P41252 P07814
P02746 P02745
Q02156 P48751
P32246 P23458
P02745 P02458
Q9Y4A5 P61244
P78504 Q9H488
P21453 P08754
P07996 P20908
O15524 P16333
Q13555 Q01970
P30990 P32121
P40425 O95163
Q969E3 Q08334
Q9BUH8 Q9H4E7
Q9UER7 Q13547
P11532 P68133
P32121 O14641
Q9UBU9 P78559
Q9NPC2 P61981
O14776 P06748
P02751 P53420
Q6VN20 Q9C0A0
O95251 Q96ED9
Q13571 P42566
Q13608 P84022
P09668 P07988
Q9Y2X7 O75145
Q07889 P11362
P24666 P54762
Q99959 P15924
P38432 Q9P2G9
O76064 P51965
Q99704 Q92835
P40425 P37198
P08253 Q96GW7
Q07889 O00459
P46013 Q13185
O60333 Q8NI35
P62987 Q07666
Q7L590 P30281
Q14008 Q92932
Q14974 P06454
O00238 Q9H4E5
A5D8V6 Q99816
O14593 O00287
Q99741 Q06190
P62917 Q9H8M7
P98161 Q6VMQ6
P09958 Q07954
P08670 Q9Y6Y0
P08670 Q8IYB7
Q16566 Q04206
P46108 P04629
P01112 P61224
P52566 P60953
Q99717 O00231
Q16891 Q9H8T0
Q16549 Q14103
Q96PK6 P09874
Q9UPT5 Q96KP1
Q92797 Q00613
Q8NHY2 P05412
O75970 Q99942
Q02779 Q00610
Q9UKW4 P00533
P42575 Q8WU39
Q96PU8 Q93062
O14807 P55196
P57678 P62316
P08648 P39060
Q13705 P18075
Q9UNL4 Q09472
P61981 Q13595
P20823 P40763
O95793 P10636
Q13503 P10827
Q16594 Q8WVD3
P16473 P23458
Q99590 P26368
P14598 Q86UR1
P19429 Q9UKA8
Q00722 P52564
Q13158 P53355
Q9P2W1 P04150
O14641 P49407
O95343 Q04724
P41240 P16070
P25791 P12980
Q9NVP2 P68431
P18031 P29376
Q9UKV3 Q9BSF8
P19387 P53803
Q9UH77 O60506
Q9BX70 Q96ID5
P49023 P43405
P06733 P19875
Q9BS34 Q96EK5
P25440 Q01094
Q52LW3 P10114
P17612 O00418
P49286 O14654
P08727 Q9NYB9
Q9Y3U8 Q02543
Q13526 P05067
Q14686 P04150
P13498 Q15080
P17252 Q06124
Q14028 Q9H307
P11912 P55107
P26367 Q99626
P08069 O60674
P19784 P10451
P08069 Q15139
Q96BR1 P49841
Q99504 Q9UIU6
O00471 P62330
Q9NQW6 Q16181
Q9GZZ9 P60520
O14976 Q00535
Q14192 P10275
Q14031 P14780
P63104 P41743
Q13332 P28827
O43768 Q09428
P54259 Q92832
P09958 Q9UHI8
Q96T58 P10276
Q9UKI2 P17081
Q9NRR5 Q9UII2
Q13127 P42858
P42768 Q8N8S7
P08631 Q99704
P24941 P10244
P20248 P28749
P55212 P06400
Q8IXH7 Q7Z6J6
P55198 Q96RN5
P49848 Q6P1X5
P53816 P30153
O14654 Q05513
Q13242 Q07021
O95460 O00339
O43768 O95376
O15079 Q16623
O60216 Q8N3U4
Q02388 Q8IWR0
Q99519 P16278
P29350 Q9UQC2
P04278 Q00796
Q92597 P13010
Q96BR1 P49840
Q99496 P08183
P05091 Q6NSW5
P29992 P30411
P54253 O15273
P49815 Q9Y243
O00144 P04628
Q9BSL1 Q13571
P54257 Q9NZM5
Q96B26 Q8IZH2
P48745 P17302
Q9UK97 P63208
P14384 P01133
P27348 Q9GZT8
Q02447 Q09472
P32004 P15311
P09874 Q04206
Q06455 P15923
P61981 Q86W92
Q99062 P62993
P25391 P02743
P0CG12 Q9BVC3
P50281 Q03135
Q15650 P19838
P01127 Q07954
O96020 P24941
Q5JY77 Q6IB77
Q86V81 P61326
Q8TAX7 P02788
O43541 Q9HAU4
Q9Y3C5 Q9UM54
P30044 Q9GZT6
Q03135 P05067
P61978 P07948
Q9NRR4 Q8WYQ5
Q13535 Q9HAW4
O14709 Q13263
Q9NT62 Q9GZQ8
P78417 Q5RL73
Q15654 Q8N2X6
P54257 Q9H0I3
P12004 P35251
P56945 P16333
O43603 P50148
P81877 Q9UBH0
P16473 Q5JWF2
O00170 Q15388
P32745 P63096
P48549 P62873
Q969E3 P34998
Q15796 P30260
Q9ULV8 P46108
P0CG47 Q99626
O96017 P52292
Q14669 Q9NYQ7
Q9UIF7 Q6UWE0
Q12983 P10415
Q06124 P27986
P30154 Q06830
P19012 P41219
O95994 Q9Y3C7
P04216 P06756
Q9H211 Q13416
Q15750 P36894
Q15796 P68104
P12429 Q8IWV7
P06493 Q15149
P42224 P20333
Q92729 P09471
O76075 O00273
Q9UER7 P37173
Q9UBC5 P63261
Q96BW1 Q8WU10
P51608 P09429
O15164 P24468
P06241 P10586
Q96D31 Q9Y210
Q96SN8 Q9NRP7
P62993 Q9Y4H2
P29350 Q14289
Q8IYI6 Q9UL45
Q86UN2 P23515
P08247 P63027
O14641 Q93062
P10114 P04049
P36575 P68400
Q8N2W9 Q99728
Q92572 Q14108
Q96E35 Q99705
Q13557 P08670
Q9UL18 Q9UKV8
P24941 Q08050
P55774 Q9UKR5
Q7L590 Q15834
Q09472 P84022
O15162 O60269
O75553 P78509
Q99627 Q7L5N1
Q9NZQ3 P05556
P61956 P35712
Q96S21 Q96GM8
Q9NZW5 P52888
P08631 Q99062
P19838 P14316
Q6DJT9 P52292
Q04724 P36405
Q15119 O00330
Q16665 O15534
Q13332 P26641
Q13643 Q14192
O43707 Q9NP98
Q13555 P28329
Q9UH73 Q02548
Q15628 P25445
Q14247 Q9H8Y5
P45983 P46821
P43405 P51452
P27361 P19419
P05129 P06730
P50750 O43719
O75791 P40818
P05412 P53779
P08588 P49407
Q99558 Q16543
Q92729 P35222
Q5FBB7 P62424
Q15047 Q9HC52
P52943 Q12923
P56524 O14593
Q13277 P51809
Q96ED9 Q92530
P22681 P09619
P27361 P54829
Q96G25 O95402
P12931 P04049
P51693 P20042
P25963 Q12923
Q70E73 Q6XZF7
P30153 O95405
Q53QZ3 P36897
Q15645 Q9NTN9
P09874 P49450
P57105 P98164
P31946 P35568
O95999 Q12933
P55345 Q14686
Q9Y624 P55196
P02794 Q8NBJ4
Q06547 Q8N488
P13010 Q14191
O96019 P51532
O94941 P51668
Q9C0K0 P45973
Q8TEW0 Q04917
P17706 P23458
Q92994 P20226
P10415 P24941
Q9NX58 Q9UKY1
Q00403 P29084
O95292 P23763
Q92558 P06241
Q9NQX7 P56817
P16284 P27986
Q06643 P01374
Q99572 P60709
P43403 P51452
Q8NAP8 Q8NHQ1
P46100 Q06609
P04406 P15927
Q02156 P17302
Q06609 P38398
Q9BTE0 Q9P2H0
P04234 P20963
Q96GM5 Q15834
Q00610 P49407
Q92833 P52952
Q13526 P14635
P62258 P08069
Q00403 Q09472
P22557 P53611
P43320 P02511
O75807 Q12824
Q9UL45 P02730
P61956 P28360
O95219 P16234
P67775 P10301
P36406 P55040
Q8NC51 Q13569
P04792 Q9UJY1
P63279 P37088
O15162 Q9H0B3
Q9Y286 P62993
P12830 P00533
P07996 P05106
Q13516 O95096
Q7Z6G3 Q9BU64
Q9Y2X7 P35626
O14908 P08069
Q8WUY3 Q96D15
Q9Y2T2 O43493
O15297 P19338
P17612 Q14643
Q96S59 P31151
P42229 P10912
P11230 Q7L5N1
P51532 P82094
Q13873 P41279
Q96RT1 O60716
Q13444 Q5TCZ1
P58062 O15235
Q8NAP8 P15622
P17252 P04439
P15498 P06213
P13631 Q9NPJ4
Q6EEV6 O43175
O75884 Q08999
Q92630 Q9Y620
O00560 P42263
Q9Y2H0 Q9UD71
O00203 P48729
P36575 P0DN78
Q00872 Q8WZ42
Q9H2B2 Q12846
Q9Y6K9 O14920
P28482 P49795
P43403 Q8IWV1
Q8TEW0 Q15796
Q9NZ52 P56377
Q96EY1 O60674
P49754 O14617
O00330 P11177
P29084 P29083
P36542 Q96IZ0
P78560 Q9UKR5
Q14919 P20226
Q9NQ30 P05107
Q9BWH2 Q9H1I8
Q96AX1 Q9H269
P08962 P28068
Q06124 P06241
Q86SG3 Q86YF9
Q14134 P08670
Q9H204 P62993
P27487 P02778
P12956 Q86X76
Q53EL6 P05386
O60333 Q07960
Q14192 P35222
P23769 Q03014
Q9Y496 Q02779
P01112 P55196
P43364 Q9UNH6
Q92793 Q8IZL8
P01127 P02452
Q9UKY1 Q99547
P35221 P12814
Q16363 Q9Y3C7
P49005 P38936
P22301 P01023
P49747 P02751
P68402 O60260
Q96ST3 Q9UBB5
Q969H4 Q02779
Q13671 P42684
P16671 P21926
Q9H8Y5 Q9GZP1
P53618 P09619
O75558 O60493
P41743 Q04917
Q12840 Q6P597
Q14919 Q92569
P46527 Q12933
P19012 Q9NYB9
O76070 O60566
Q13416 P24941
P61604 Q13432
Q15700 P98164
P10586 P35222
Q8NDP4 Q9BQ66
P28482 Q07869
Q14686 P03372
P32780 P28715
P26885 P11171
P25100 Q9NSN8
O00590 Q9NRJ3
Q9NRA8 P60228
Q9P1W9 Q9NTM9
Q12802 P28702
P40189 Q04724
P12956 Q00610
Q9UBB5 Q13547
Q96FZ7 Q9BRG1
Q9UJY4 Q92673
O75061 O94973
P27361 Q16539
Q8TEW0 Q13009
P43235 P29508
O00716 P19532
Q9UK45 Q9Y333
P17181 P48551
P51685 P22362
Q15700 P29475
P06396 P63261
P40926 P07954
P28482 P17676
Q15649 P19793
Q00535 P49768
Q02410 P05067
O94972 O00463
P11802 P49715
P62314 P14678
Q9BVL2 P37198
P52292 P11171
P05231 Q99962
Q9NS68 O00463
O75369 P05556
Q15631 Q99598
Q56P03 Q9Y312
Q02750 Q9Y4K3
P19838 P04150
P61952 P62873
P09486 Q5TAT6
O15169 Q9BVJ6
P17252 Q01844
P23760 P56693
Q99814 Q9GZT9
O75030 Q16539
Q16478 P58340
P21246 O00303
Q13363 Q09472
P05129 P30086
Q15700 P22459
Q9UFF9 O95628
P31749 O15111
P08631 P20936
Q9GZZ8 P04004
Q15034 P62987
P56199 Q9Y490
O60481 P10071
Q13571 P62987
Q9H251 Q13402
P17612 P21817
Q13485 P31273
P25787 O14818
P53778 P28562
Q14181 P09884
O14978 Q9UMX1
Q07889 P04626
Q9Y2U9 Q9NRL3
P30530 Q96S59
Q09472 Q86Y01
P00533 P40763
Q92830 Q9Y6A5
P38398 P25490
P22607 Q96P48
P10398 P67870
O00151 O43707
P09619 P46108
Q9NVI1 Q9BXW9
O43186 Q99750
P63279 P19438
P04792 Q5T3J3
Q03154 Q99614
P23434 Q05516
Q16620 P06241
Q14192 P33993
Q9Y294 Q9UK41
P21796 Q07820
Q13596 P06213
P06400 Q01094
P19419 P01100
P14314 Q7L5D6
P40189 P21860
Q12923 Q13158
P62993 P06241
P40926 P00505
Q9P2R6 O43439
Q9UQR1 Q09472
Q9UHF0 P21452
P30305 P67870
Q02410 P46531
P14598 Q14896
O60268 O00165
Q09472 Q9BWX5
P38432 Q8TAP6
Q9H0D6 O95396
O43866 P29965
Q8TF74 O43639
Q9BTT6 Q9P2H0
O00198 Q92934
O60749 P09619
P56279 Q7L7L0
P25963 A0JLT2
P53365 P61204
Q12959 Q14168
Q9UMS0 O95278
P14672 P53367
P07384 Q9GZM7
Q15796 P08047
P06401 Q9H467
P51572 Q6Y1H2
Q9UKW4 P08069
Q8WV28 Q96MX0
Q9NS23 P19438
P55317 P10275
O60500 P46940
Q16665 Q09472
P29966 P07858
Q7Z5L9 P14316
O14964 Q96LR2
O43570 O43147
O14924 P04899
Q9NZ42 P49768
Q06124 Q9UQC2
Q96ST3 Q9HCU9
Q9UKJ1 Q06124
Q9UBK2 P37231
P51532 Q13422
O15481 Q8IY81
Q9NRA1 P16234
O75182 Q13127
O15234 P38919
P98082 P09769
P06239 P15311
P17676 P27361
P42574 Q04759
P61764 P10636
P24666 Q9UHJ3
P54253 Q9H0E2
P25788 P18146
Q9Y297 P30304
Q969L4 Q13873
P40198 P05109
O43663 Q9H0H5
Q969L4 P83369
O95373 P09132
O14657 O14656
Q96NW7 P35609
P11137 P60709
O95218 P25490
P08620 O14786
P49736 O14775
Q99750 Q9P0T4
O60765 P63167
Q969H4 Q12967
Q15528 Q8NBJ4
Q9Y330 P01112
P10767 P11362
P17612 P13807
P61158 Q14247
Q9Y3F4 Q16637
P17480 P35568
Q14203 P61163
Q08881 P06241
P14921 P12931
P63165 O15164
Q96N67 P61981
P06400 P35232
Q5XPI4 O15198
P06239 P24666
Q05586 P0DP25
P31942 Q9BVJ6
P62834 O00499
Q99717 P23246
P55283 P19022
Q15596 Q92841
P17612 P13569
O60890 P60953
P46109 P51692
P49798 P50148
P40424 P17481
Q9Y5M8 Q96JB5
P32418 P27348
Q9NQ94 O14787
P19387 Q6VMQ6
Q9UHF0 P25103
Q86X10 Q2PPJ7
Q03135 Q05193
P67809 P35637
P61221 Q05823
Q99436 P53350
P48551 P23458
Q9UPT5 Q9Y6D5
Q07890 P62993
O14920 P21580
Q16637 P04637
Q99836 Q9BXR5
Q86VP1 Q07960
Q9NXB0 Q9GZR7
Q13554 P14921
P08620 P21802
P33897 P28288
Q9NYF8 Q9Y2U8
Q8N5M1 P25705
O00213 P98164
P46109 P62993
Q16514 P21675
O43559 P11362
P15882 Q12789
Q8TEY7 Q92813
P07384 P55085
O14908 Q16620
O43617 Q9UL33
Q15842 P63252
O14745 P46721
Q14582 Q96ST3
P05107 Q15438
Q12840 O60941
O15294 P51610
P11362 P19174
P11802 P35249
P54727 Q96IV0
Q13115 Q16539
O60343 Q8NEY1
P35052 P05067
P19419 Q15759
P38919 P27348
Q8N2W9 Q15797
O43556 O95376
Q13618 P24864
P05412 Q04206
Q96IP4 Q14145
Q15645 Q9NRY6
O75528 O00422
Q8IYU8 P02686
Q7KZF4 P42226
P42574 P05067
O15554 P0DP25
Q13501 P06239
Q15047 Q8TF65
O43439 Q9Y618
P45984 Q12933
P08648 P04626
P18848 Q9NRI5
Q13261 P40933
Q96KC8 P01011
Q14344 P19022
Q05513 Q9Y243
P07384 P08670
Q92736 Q13936
P39880 Q8TBA6
P12532 P21796
O14733 Q16584
Q96B01 Q06609
Q04724 P20042
P45973 O15164
P21926 P17301
Q99814 P60228
Q9UBD5 Q13415
O14788 P27361
P04632 Q9Y295
P49427 P25963
O75342 P02545
Q9UIV1 P11802
P16870 Q5T3J3
P10276 P55055
O00238 P67775
O95967 Q96EQ0
O15164 P19793
P01024 Q02985
P42858 Q15642
O43765 Q8TCT8
Q9UEW8 Q96J92
Q9UKB5 P35222
P68400 P13349
P17612 O96004
O75534 Q14103
P26641 P20827
O00161 P63027
Q9NZJ5 Q16236
Q9Y3C5 Q9UJY5
Q96GD4 Q9H8Y5
P25100 Q14315
P61296 O96004
P05387 P05386
Q9NV56 Q13885
P55008 P68133
P15976 P25791
Q96EB6 P16401
Q92973 Q16778
P29350 P29475
P51828 Q05655
P05129 P49840
P07288 P01011
P31785 P13232
Q86X55 Q15788
P07237 P15813
P06241 P23471
P12004 P09874
Q9P286 Q9BRK4
Q13017 P20936
P00533 P16070
Q9H6I2 P35222
P30988 P21333
P01138 P08138
Q13330 P63167
P19793 P35637
Q9HAU4 P84022
Q13363 P42858
Q9UM13 P84022
O95400 P14678
P51955 P28482
P41231 P35968
P30153 P62834
P21579 P37231
P07384 Q14192
O00505 P21980
P05155 P08246
Q9C029 P17661
P55084 P05067
P19784 P18887
O60496 Q02763
Q9HBX9 P04090
Q9H213 Q96NT1
P11802 Q9NP79
Q9Y5Q9 P20226
P14902 Q96I34
O00470 P31276
Q9Y679 P56199
Q9GZQ8 O95352
P35226 Q5T3J3
O75791 Q07890
P05129 P35568
O75534 O60506
P15813 A0A5B6
Q12846 O75379
O95402 Q93074
Q8N715 Q9BQ66
Q9Y6M9 O95163
Q92918 P46108
P05154 P02671
Q9NPB6 Q8TEW0
Q92484 O60477
Q15906 Q15834
P49427 P0CG47
P05129 P48058
Q04771 O14920
O14777 Q14683
Q03135 P04629
Q92796 Q14957
O75818 P78346
P01148 P30968
Q12789 P55769
P33993 P27694
P17252 Q15121
Q9NT62 P60520
Q8TBZ2 Q99417
P63162 P04637
Q9BUY5 Q15834
P35680 P20823
P11215 P01024
Q6PIU1 Q92953
P27701 P21860
P06241 Q13291
O60262 P62873
P10644 Q92667
Q02962 Q02363
Q01995 P68133
P10599 P04150
Q16637 P62308
Q9UMX0 Q8WWW0
P23458 P32927
P52565 P46527
P63165 P19438
Q6PIZ9 A0A5B6
Q04721 Q8IZL2
P10586 P18433
Q9UBT7 Q12802
O94761 O95084
P49959 Q9BXW9
Q05513 P49757
Q13501 P51617
Q15185 P27540
P68104 O60333
Q8WXI2 Q13424
Q12979 P35348
P55040 P31946
Q8TAE8 O75293
O75553 P19174
P48995 Q03135
Q13885 P42858
O43639 Q07889
Q15388 Q99689
P68400 O00170
P55211 P43146
P59103 P14920
Q04695 P00533
P09917 P60709
P27361 P17480
P07814 O60506
O96024 Q9UMR2
P63244 P06213
P31749 O14492
Q9UKV0 P41182
P27361 P43146
Q9NZD4 P69905
O00629 P46063
P23582 P20594
Q01844 Q96MA1
P10645 P00747
P30793 P05026
Q9BUL9 Q99575
Q15366 P61978
Q99618 P30291
P49795 P04899
Q12955 Q07699
Q9H444 Q9Y3E7
Q9UI14 P63027
Q92585 Q09472
O14920 P19838
Q9BXF6 P10155
Q96G25 P24863
P36941 P01374
Q9NRP7 P10070
Q13094 P15498
Q06124 P09619
O43237 Q08495
P24928 Q99728
Q13444 Q8WV41
Q9Y5N6 Q99741
Q8N1W1 Q04917
Q9H446 Q9Y295
Q9BXP5 P57678
P35968 P35222
O95251 Q9Y2I6
Q9Y4H2 P08069
Q13009 P16157
Q07955 P11387
Q6IAA8 Q9GZT6
Q92831 P35609
P54646 O00418
P17612 P15924
Q6PD62 Q9UHC6
Q8N3K9 Q96EV8
Q01844 Q6PJW8
Q14103 P00338
Q9BQA1 P27348
P00367 P63167
P27986 P42336
O00212 O60879
Q9Y6C5 Q99835
Q8IV45 Q04206
Q9BVJ6 P08670
P16112 P08253
O43293 Q9UER7
Q9HD26 P13569
P62328 P63261
Q99743 P19793
Q96MT8 Q9BQD3
P56192 P49593
Q6VMQ6 P35269
Q13571 Q9Y6I3
P36542 Q9UQN3
Q99829 Q01082
P36542 P60002
Q15796 P45984
O00161 P51809
Q9BUJ2 Q9GZY0
Q9H3S1 Q96D42
P98095 P39060
P83916 Q9Y689
P32004 P04156
P36894 P12643
P62937 P06400
Q13642 Q5T1R4
Q9H211 Q99741
Q9H6X2 P38398
Q15797 Q15361
O95271 Q9UIQ6
Q01844 Q8N6R1
P38398 Q13885
Q14831 P68363
P50616 Q96GD3
Q8WYK2 P05412
O43597 Q9BQ66
P30556 P49407
O94972 Q96KB5
Q7L5A3 Q15834
O95751 Q9H5V7
Q15542 Q10570
Q13416 O75419
P21926 P05556
Q08209 P53805
P12931 O60716
P31431 P21741
Q9NRX3 Q8IWV7
P23258 P38398
Q92597 P36578
P09455 O75446
Q9HAT8 Q99836
P32927 P07332
O14669 P46934
P10275 P24385
Q92886 Q92793
Q59H18 P55084
Q9UBU9 Q07955
Q01844 P78310
P29536 P60709
O95628 P62837
Q92574 P14635
Q9NRW4 O14733
Q8N2W9 O75528
P27986 P06241
P55211 Q92851
P00533 O00459
Q9Y2R2 P06239
Q15910 P04844
Q7L591 P07948
O43684 O60566
P68431 Q9Y294
P05129 P41594
P46531 P19838
P30530 Q13261
Q8IUC6 Q9H6S1
Q9NRA8 P06730
Q9HC52 Q06587
P68104 O14924
Q9UKF7 Q6RW13
P24394 Q05513
O00186 Q16637
Q9Y2R2 P15498
O75578 P05556
Q15910 P46100
P30519 Q9P2H0
Q86SG3 Q96PU8
Q9NRR5 Q96JN2
Q06455 Q0VDD7
O94972 Q6ZVK8
O43184 P07947
P21810 P08572
Q04721 Q15797
P49790 O43592
Q9UMX0 Q14469
P49795 P19086
P10276 Q99933
P51948 P19447
P51888 P98095
Q9P107 P61586
O15397 P46060
P06681 P48740
O14654 P29350
P51825 O43255
Q9UBQ5 O75821
P08034 P0DP25
P43694 Q13285
P19784 Q712K3
P45973 P12956
P07948 P16410
Q9BYD3 Q9GZR7
P06239 Q9H400
Q03135 P10275
Q8TEQ6 Q9UHI6
P11171 P84022
Q7L4P6 Q9NSA3
Q9UQF2 P31749
P17612 Q92736
O14964 P08581
P98082 Q13526
P24941 Q99741
Q16594 Q15393
Q14738 P61296
P43268 Q09472
Q5JVS0 Q70Z53
Q8WXI2 Q8NI35
Q13363 P48552
Q9UNK0 A4D1P6
P50452 P09958
P10398 P53611
Q96G01 Q14203
Q00341 Q08211
Q9BQY4 Q9BRK4
O75351 Q9UN37
P42224 P40763
Q15653 O95602
Q9UL45 O95295
P14543 Q5TAT6
P17480 P20248
P49959 P18858
Q96HC4 P12814
P23381 O75956
Q9Y4K3 Q13501
Q9Y4G6 O60331
P17028 Q9BVJ6
P26006 O14817
Q13137 Q8N2W9
P13646 P08729
P61981 Q9Y6R0
O15066 Q02779
P38936 Q02978
O60496 P20936
P23458 P07332
Q99828 Q14596
O95630 Q9H444
P25791 Q15796
Q9UMX1 Q9UHA4
Q6VY07 Q9NZ52
P24588 P0DP25
Q9Y2U8 O15198
P62258 Q02779
Q15645 Q8N720
P08237 P29475
Q13239 P15498
O75582 P16220
Q9Y2X7 P19174
P10828 P62195
Q9NRR5 Q7L5A8
Q9UBK2 Q15788
O14713 Q07954
P10074 Q96L11
P56945 Q9H270
P11473 Q15651
P00738 P11215
Q13185 Q5T6C5
P80075 P41597
P30101 Q96HE7
Q13033 P63151
P40305 P11802
O60496 Q92835
O60383 Q99547
P84022 P30291
P61970 P06454
O60763 P61764
Q13753 P14543
Q13133 P48552
P62993 Q12796
Q9P202 O14936
Q9NQT4 Q8TEM1
Q9Y4A8 O60675
P04637 P06493
Q9BQY4 Q96PV6
Q15466 P41235
O00186 P17252
Q6RSH7 Q16665
Q4V328 P42261
P35568 P62993
Q8N0X7 P42566
Q13077 Q02223
Q13177 P16333
Q92793 Q99966
