O43561 Q13239
Q96ST3 Q13363
Q8WX92 P03372
Q6P1X5 P21675
P19012 Q96HB5
Q9Y618 Q07869
Q00577 Q01094
Q13316 P16070
P28799 P52790
P48039 P11021
P53350 Q7L5D6
Q05516 Q8N5W9
Q14524 Q8NI35
Q86V81 Q13838
O60506 Q8N9I0
P62851 O43147
P05386 O95989
Q4KMG0 Q9BWV1
Q9NZ81 Q9BQ66
Q9UBZ4 P12004
Q9BR39 P56539
Q9NQX3 O43307
P17544 P45984
P05556 Q14773
P07948 P46109
Q9HC98 Q15834
Q8NFH8 P62993
P62714 Q6VY07
P16671 P06241
P19784 P0DP25
P38159 Q14011
P52799 P29320
O75969 Q5JQC9
P20226 Q96A83
Q96PY6 Q12888
Q02750 P19419
Q15365 Q5SZQ8
Q52LW3 P10114
P14868 Q13155
Q14028 P78363
Q7Z7D3 Q7Z6A9
P43405 P40763
Q99972 P02746
P04049 P04150
P84077 Q8NC60
P68104 O00231
Q9UBZ4 Q96ED9
O60732 P78358
P26641 P53602
P07332 P40763
Q86XR7 P51617
Q06124 P22681
Q9UHI6 Q15833
O43776 P54253
O14490 P25054
P28702 P27816
P25791 Q96KQ7
Q92633 O15085
Q9Y4C0 P55196
Q9HAW4 O14757
P41220 Q5JWF2
O00238 Q9NYS0
Q9HB71 P80511
Q9P2H0 P42858
P61769 O95084
P62913 P29590
P43405 P09769
Q15796 Q9Y262
P49841 P19838
O14787 Q9UBU9
Q00403 Q13422
Q15327 Q8WZ42
Q6X4U4 P12644
Q01968 P62993
P57103 P31946
Q9BUH8 Q8NEC5
O95391 Q15834
O15530 O95084
Q92624 Q6ZMV9
Q99700 P13796
O15392 P20936
Q9NZU7 O00555
O75787 P00797
Q9H8T0 Q96ED9
Q15121 P51812
O95257 P03372
P0DPH8 P23258
O15530 Q96BR1
P38936 P30279
Q05519 Q07955
Q9P0L2 P10636
P33151 P35222
Q5FBB7 Q14738
Q99549 Q96S59
Q9NRR5 Q86UW9
Q15544 Q12962
Q16891 Q9NRR5
P32004 P16157
P11597 Q01844
P33151 O60716
P14373 Q96QH2
P08047 P15173
P50150 O14775
O43915 Q13797
Q9H269 Q9H270
Q15642 Q9Y2W2
P32320 P52292
P50461 Q02575
Q13797 P10451
P55884 P14784
P52948 Q92793
Q92831 Q9UBC0
Q13216 Q16531
P31947 P26651
Q14112 P98160
O00418 P13639
P46108 P04629
Q8N668 Q13616
Q9UIS9 O75928
Q13177 Q96B97
O75376 P18615
P28074 Q9Y4K3
Q9UI14 P20340
P25054 P67775
Q14766 P35556
Q05707 P16070
P0DP25 Q14833
P61981 P17812
Q9BUZ4 O43294
O00213 Q06481
O43707 Q06124
P05386 P56134
P04437 P11021
P50281 P51884
Q15102 Q13432
Q93009 Q9HBZ2
Q9Y294 P50502
P38398 P78396
O14964 O43513
Q9NZH6 P84022
Q9HCU9 Q09028
Q96FN4 P60709
P09871 P00736
O14657 O14656
Q9C0C4 Q15700
P10828 P28702
P00533 P06702
Q9Y4J8 P11532
Q15149 O15198
P12429 Q96ID5
P46934 Q02543
Q96A72 Q9NP66
P42336 P06239
O15145 Q86YJ6
Q8NBJ4 Q9H8U3
P68104 P55774
P43355 P01889
Q15669 Q9BVJ6
Q04206 Q00653
O14964 O43318
Q13009 P05129
Q96BI3 Q9NZ42
Q8TEL6 O14920
O60500 P07947
P20591 P48995
P24928 Q92793
Q9UBC2 P52594
P10275 Q9Y618
P23297 P08133
O75382 O43707
Q07869 P48443
P23458 Q96N16
P17844 P04637
Q00403 Q13285
P04629 Q96EY1
Q9Y561 O95405
P62491 P49810
Q9H204 P06241
Q9UM63 P04637
Q8WYP3 P61020
O00238 P15882
Q92793 P10071
P04278 P30626
Q13562 P54257
O14543 P06213
Q99956 P28482
P98161 P12830
P02647 P00739
Q9UNS2 P10398
P11217 P23297
Q9C0C2 O95271
P27707 Q8NBJ4
Q13232 O43765
Q13105 P18084
Q12789 Q9HA65
P30556 P49407
Q13402 P11137
Q04912 P62258
Q96PY6 P46100
P17480 Q08999
Q15080 P12956
P51911 P06753
Q32MZ4 Q13045
P20618 P28074
P10828 P48552
Q8N8S7 Q9NYB9
P03372 P56945
P26367 O75030
Q99502 Q15475
P07951 P55042
Q99728 P54257
Q96IP4 Q14145
Q6FI13 P62256
Q99502 P04899
P29275 P15311
O00562 Q14289
P45983 P46821
Q9NRW1 P36897
Q96GD3 O75496
O00206 O95999
P03372 Q9Y6C9
P84022 Q12772
P43694 P61296
P52926 P19838
Q9H853 Q05586
O14788 P25963
Q8IYB5 Q9HAU4
Q15366 Q16629
Q9BY41 Q06455
P11274 P19447
O00213 Q8N8S7
P06401 P12931
Q12959 P35609
O60573 Q9BQ66
Q9BU76 Q9NVV9
P51636 Q14254
P02751 Q13485
P32248 P46092
O75962 P10586
P36894 P18075
Q16539 P05783
Q13224 P07384
O95750 P22455
P02649 P10636
Q92934 P61981
Q8WYK2 P17275
Q99704 P46109
Q96A72 Q9Y5S9
Q9Y5K3 P68133
Q8TD31 P49675
P09104 P27816
O75791 O95630
P26368 Q9UHX1
Q9NTK1 Q8N6Y0
P27361 Q12772
O95628 P51965
Q9UBU9 P84103
O75150 P06400
Q5RKV6 Q9H2M9
Q96SB4 Q15424
P56817 P08253
Q14524 Q13425
Q9Y5K6 Q07890
P27930 P01583
O75342 P02545
Q9Y4A5 Q16254
Q14654 Q15842
P15509 P27986
P41594 Q9NSC5
P54257 Q8N8D1
Q8WXE1 P27694
Q14814 P08047
Q03014 P25788
O00159 Q9NYV6
Q06830 P58004
P40424 P14653
Q07864 P09884
Q8N3T1 P15941
P15382 Q12809
P19174 P10721
P26022 P02745
Q13490 P42574
Q70E73 Q6XZF7
P52434 P24928
Q15672 Q04206
P46109 P42768
P18031 P06213
O95238 P10275
O00213 P04156
P46108 Q9Y4H2
P30153 P25205
P49703 Q9HCE7
P27797 Q07954
P26022 P08603
Q13137 Q53FD0
P38398 P84022
P12757 Q9BVG3
Q70CQ1 Q96G25
O95990 O94967
P45983 P27986
Q63HQ0 Q9UJY5
Q96T58 P56178
Q9Y5X4 P28702
P15309 P04278
P80075 P51681
P15884 P12956
P56704 P34925
P23458 P42226
P78314 P62993
O60674 P00533
Q13043 P42574
Q9NRA8 P06730
Q96MT8 Q9BQD3
P25800 Q02575
O43464 Q13490
O95424 Q8NBJ4
P10275 P04049
P63279 P04150
Q9H0Y0 Q9H1Y0
P48058 P12814
Q13535 P23025
Q00535 P53779
O60716 Q9UMD9
Q02156 P15056
Q05516 Q86Y56
P04437 P04439
Q9HBH9 P03372
P48775 O95671
P12931 Q9NZC7
P14210 P00749
Q06455 Q0VDD7
Q13432 Q13200
P07948 P67870
P19174 Q8WV28
P53350 Q9H8V3
Q14511 P12830
P46783 P54257
Q9H0Y0 O95352
O76071 Q8NBJ4
P12757 Q8WUA8
P48443 P13631
Q9UHI6 P62306
P62070 P04049
Q06481 P42336
O00622 P06756
Q02078 P15173
Q9ULV5 Q9BV47
O95477 Q8TEU7
O14802 Q99959
Q08495 P68032
O00238 P48454
P42574 Q04759
P10721 O60674
P32780 P29084
O14776 P06748
O15523 P04278
P08047 Q13285
Q15256 P28482
Q15842 Q09428
Q02410 P05067
Q9UPT6 Q16584
P06576 P61289
Q15047 O14530
Q9UHA4 Q02750
P16671 P05556
P41220 P30679
P15514 Q9NRR5
Q06643 P01374
P48023 Q96RU3
P62380 P52657
Q7Z478 Q96BT3
Q6QNY1 O95295
Q8NFQ8 O14656
Q13501 P24468
P05771 P48551
Q9UQB8 P60953
P10276 Q15788
Q99972 P10916
P04637 Q9H0Q3
Q16620 P08138
P63104 Q13469
Q8TD08 O95833
Q13485 P46779
O00255 Q9UBU7
P50570 P12931
Q06124 Q00839
O43150 P62330
O95343 Q04726
Q9Y4Y9 Q16637
P78314 P15498
Q9NZN4 Q96CW1
P05198 P19525
Q9Y6J8 P36897
P49662 P01584
P45984 Q15427
Q9H461 P34925
P10721 Q9P212
P10747 P27986
P68400 P49810
P43364 Q8N715
P51946 P33993
Q8TDZ2 P08670
Q96SN8 Q9HC62
Q07889 Q96S59
Q14654 P63252
P18428 P63220
P0DP25 Q9UM54
Q6EEV6 P04040
Q9BQY4 Q9BRK4
P20936 P41240
P36406 Q9P0T4
A9YTQ3 P27540
Q92743 Q7Z4F1
Q9UBU7 P33993
O96017 P38398
O95229 Q9H081
P51617 P45983
O60716 P16591
P43694 P52952
Q969V1 P20382
Q9BQG0 P10275
Q13371 P25098
P18084 Q8WX93
P02686 P54253
Q13351 Q92922
P25054 P46940
Q9H204 P12931
P23297 P25815
O94805 P51531
P48048 Q08378
Q9Y4X4 Q13363
P48730 O15055
Q9NS56 P63165
P12956 Q13424
Q05193 P35080
P07339 P01034
P55072 O60674
Q9P2R6 Q5JSZ5
P42229 Q02763
Q9H0E9 P30291
O15232 P21941
P32004 P13591
P09104 Q9BTE0
Q16539 O00418
P18075 Q04771
Q9UGP5 P27694
P16989 Q15366
P14923 P19022
P54253 Q96MN9
Q8NBJ7 Q969H0
Q9UJX3 P12830
P01138 P01023
Q15345 Q15370
P57678 Q9Y6X2
Q13155 P07814
Q6ZS82 O75916
O15534 Q5JY77
Q9BUE0 Q9Y3C7
P40763 P15976
P55212 P06400
Q16659 O14980
O75962 P21333
P11362 O43639
P23025 P27694
Q9UBU7 O00311
P09016 Q09472
P78357 P61586
O60383 P27037
P13611 P10915
Q5PSV4 P09455
Q9UKR5 Q9Y333
Q96IK5 P42166
P08069 P63096
O14920 P30086
P17844 Q15788
Q9NPI1 Q12923
P68104 O14924
O95831 Q8IX03
P78527 P49917
Q99750 O15015
P35250 P35249
P63167 Q8NA92
Q96SB4 Q01081
P11309 P38936
P35222 Q12778
P61970 P06454
Q8NES3 Q04721
P08235 P04150
Q9HAP6 P48050
Q9H2X3 P11215
O00238 O95747
P20248 Q00526
P27361 P49815
O75925 Q16527
Q07954 P08311
Q02817 Q9Y4G2
Q9UGJ0 P54619
Q01130 P08621
P27986 O60674
O95388 P21810
Q16526 Q9UNS1
P62166 P14416
Q9NPG3 Q07157
Q9P104 Q16288
P98170 Q96HA8
P49840 P10636
P10301 P55196
Q05209 P46379
Q12933 Q6P0Q8
Q03013 Q8IXH7
Q13885 P42858
Q13426 Q9H9Q4
Q9UI14 P51149
Q96FJ2 O60269
Q9NR12 P07949
O95201 Q15834
Q9UBC0 P04150
P62993 Q96B97
P05771 P20700
Q9NRR5 Q7L5A8
P43405 Q06187
O14788 P31749
Q6UXL0 Q9NYY1
P49286 Q96QK1
Q00688 P68400
Q9H2V7 Q07817
O43683 O95376
P16591 P14923
Q13795 Q13485
Q13464 P53667
P56134 Q9NVJ2
Q8TEQ6 P62314
Q7L5N1 P04637
Q8N1G1 P23193
Q9BWC9 Q5RL73
Q96ED9 Q6ZU52
P14209 Q9UMX0
Q12840 O60282
O95070 Q969M3
P46783 O95251
O75925 Q9UPW6
Q13253 P12644
P07947 P46527
P05556 P27824
P56945 O43281
O76076 P11717
Q96RR1 O15198
Q96JE9 Q13077
Q969G3 Q01201
Q86UR5 P61026
P45983 P04150
Q9Y2L6 O43739
Q96S21 Q96GM8
Q13616 O00221
O15524 P08069
Q9H4G0 P14416
P08581 Q96BD6
Q9Y618 P11831
O15379 Q8NB12
P51659 P60709
Q8TF74 O43639
Q9P2A4 Q86YM7
P63261 Q92558
Q9NRE1 P08833
P10275 P24864
Q04912 P63104
P55286 P35222
Q9NV92 Q96PU5
P01127 P02452
Q12933 P28908
O14936 Q13002
Q07960 P60953
P61981 P23921
Q9GZT8 Q96H20
Q8TAV4 O60266
P19784 P21673
Q96T76 P32780
P43405 P11912
Q15464 P43403
Q9UHI8 P01023
Q15544 O15164
P61278 P32745
P14923 Q08554
Q13163 Q99759
Q5T3J3 O43379
Q13705 P18075
Q13546 Q99759
O95967 P04637
Q9UKI2 P17081
P32246 P23458
Q9Y6W8 O75144
P01100 O75030
P05771 P06400
Q9UQ80 P21860
P30047 P30793
Q96F44 Q96RN5
P18206 P35221
P36575 Q14749
Q92614 Q8IWL2
Q9UNP9 Q03164
Q15596 P10828
Q99689 Q96GM5
Q9HC62 P49790
Q9UI14 P20339
Q86SG3 Q86Y13
Q16363 Q9Y3C7
P06493 Q9Y6I3
Q9UHF0 Q8IWV7
Q9NZD8 P01730
Q13177 Q9Y5X1
Q15811 P01112
Q13137 O00214
O60383 Q14807
Q9UBP4 Q9NRR5
Q14687 Q93062
P09884 P04637
P06454 P12004
P17612 P42261
Q13835 P05787
Q92597 P62854
Q9H4E5 P36897
P62820 Q16658
Q99689 Q14596
Q16594 O60684
P27361 P04637
Q9H213 Q96NT1
Q96IP4 Q9UBS8
P67775 Q16589
P00746 Q9H0R4
P0DP25 P32241
O00560 Q06945
P30307 P14635
O43561 P19174
Q9UKX2 Q16760
P09471 P18825
O76003 Q6FI81
P16220 P62820
Q8TB24 P61020
Q7L5N1 Q9BXR0
O60674 P78347
Q14289 P06241
P09172 Q9BSG0
P52333 P23458
Q92597 Q9Y230
Q8N114 P04637
P06756 P14543
P50750 Q04206
P47712 P39877
Q96J02 P49757
P38936 P49715
Q9NQT5 Q9NPD3
P43250 P21731
Q96PU8 Q9NTK1
Q15796 Q9UJ70
P23468 P18433
O95872 Q15834
Q15843 Q13617
Q9UL18 Q9UKV8
P12830 O60716
P29350 P08922
P62491 Q9Y4I1
P35222 P37173
P45985 P41279
O75955 Q14254
A0JLT2 Q96G25
P27361 Q02156
Q14247 P68133
Q9UMX0 O14764
Q16539 Q9Y6Q9
Q96D09 P08172
Q13191 P46934
O95967 Q96FE5
O94762 P26641
P43681 Q04917
Q6PUV4 Q13277
P14780 P02452
Q13464 P35611
Q14524 Q12959
P31751 P23945
P16234 P42229
Q86TM6 P04637
P36575 O14733
P24385 P35222
P42330 Q9UKY1
P55001 P35555
Q02539 P02741
P61201 P10276
Q9Y3C7 Q13310
P31749 P98170
Q16630 Q9BSL1
Q16587 Q13263
Q86SE5 Q9H9D4
O14920 P31946
O43561 P78314
Q96S59 P51784
Q9NPY3 P02452
Q9UI32 P49796
Q8TEW0 P31946
Q9UNE7 P34932
Q12962 Q15542
Q9UPQ7 Q13873
P38398 P25490
O15287 Q06547
P36894 P22004
P34741 P15311
Q9HCU9 P53814
P38159 Q9BTL3
Q9P2H0 P82932
Q99627 P04637
P20151 P05121
P05060 P49750
Q7Z7C8 Q12962
Q92956 O00463
Q04724 P55774
Q8NDV3 Q9UQE7
P04626 P15941
Q13428 P19784
Q13011 P26641
Q14088 Q9UI14
Q15543 P20226
Q9UKV0 P63165
Q8N2W9 Q13547
Q9NRW4 P45983
O75116 O95793
Q9C0C4 Q92796
P63165 Q02447
Q9NP62 Q13547
Q99972 P60709
Q9Y698 P42261
Q9NQ66 O14924
Q9Y3C5 O75886
O14798 P50591
O00716 P08047
Q13137 Q96ME1
Q9BRR9 O15198
P41218 Q08999
Q15796 Q14204
Q8IYM9 Q96RK0
P49137 O95816
P43378 O43752
Q13535 O43324
Q15256 P27361
P50452 P07477
Q5JS13 P62993
O75461 Q01094
P35900 Q9Y2J4
P54252 P51665
Q9UHL9 P84022
Q92558 Q8IZP0
P31749 P10275
P48051 P14416
Q14203 P18669
P05107 P01042
P18206 Q0VDD7
P01133 P62993
P18827 P14210
Q96BY2 Q07812
Q9P2B2 P21926
P48436 Q14974
P43489 Q13077
Q12860 P24821
P30203 Q13740
Q8N3Y1 P63208
Q15788 P55345
Q9HBX9 P04808
Q9UKF7 Q6RW13
P57105 Q15311
Q9NRD5 P78348
O15164 P29590
Q16619 P42702
P06732 P12277
Q9NRD5 P98172
Q99743 P10276
P15923 Q92793
O15446 Q15653
Q96FI4 P18887
P25963 Q12923
P00747 P04196
P43088 P34995
Q96RK4 Q15154
P01579 P38484
Q3L8U1 P04150
Q6QNY1 Q6QNY0
Q9UKY1 Q9H0E2
O00499 O43150
P00533 P25445
Q9BX70 Q7L5N1
Q01362 P31749
P27635 P07947
Q3SY52 P35659
P78559 P63261
P15884 P14923
Q86VP1 P21580
Q96IZ0 P29590
P55287 P35222
Q9UBF6 Q13616
Q6IA17 P51617
Q8TF01 Q9H307
P06213 P22681
Q96MP8 Q9BQD3
Q01844 O60682
O15503 P04035
P11532 P46939
Q06455 P41182
O43172 P36897
P12004 P28715
P50553 Q09472
Q14191 P39748
O95793 P20936
Q96RL1 Q15406
Q9Y286 P62993
P80075 P41597
P10912 P40763
Q13813 P11171
P49354 P62745
P14923 Q02413
O14788 P27361
Q6W2J9 Q13547
Q9NRH2 P05412
Q15796 Q93034
Q14644 P08631
P55318 P09429
P24941 P10644
P49662 O14727
Q9NV92 O00308
O14776 P11021
O75146 P09497
P51532 P82094
P07951 P25098
P63279 P78364
Q05209 O60674
Q9UHL9 O75928
P54259 Q96QZ7
Q12933 O60941
Q9NQS3 Q92692
P0DTE7 O43823
Q9UPQ3 Q02153
P21980 P42858
P19525 P06748
O43683 Q13541
P60953 Q9NRR8
Q9NQT4 Q9NQT5
P04632 P56134
P58753 P20963
Q13526 Q8NF64
P27986 P60953
P00390 Q8NG27
Q12933 Q92530
Q6EEV6 P31948
P01135 Q15303
Q9Y5S8 P13498
P35568 Q14449
Q14451 P07949
Q14344 P05771
P36873 O14965
P49841 Q9Y2T1
P27361 P07948
P68104 Q03405
P00966 Q9H8T0
Q9NRS6 Q96BY9
P63279 Q9UBC3
Q8IYF3 Q16828
P08473 P01282
P0CG47 P30304
P25092 P12931
P28562 P34932
O14713 Q07954
Q9P2W3 Q9HAP6
Q9H422 P10275
O14924 P36507
P35520 P42858
Q9NRP7 P10070
P98160 P28799
P09848 P27824
Q96SL8 P36888
Q8N5U6 Q5T3J3
Q9NSC2 Q13547
P61221 Q05823
P11171 P05067
O94762 Q13352
Q92817 P35326
Q66K89 P04637
P42566 P78545
P62837 Q8NG27
P61289 Q7Z3B3
O14649 Q04917
Q04206 P35637
O60674 P51692
Q9Y6Q5 O43747
P08514 Q99828
Q13459 P0DP25
P32243 Q9Y261
Q6EEV6 P05412
P31749 P98177
P78345 O75817
P43686 P17980
Q15345 Q93062
Q04759 P15498
P62917 Q9BVJ7
Q14344 P19022
P60568 P01562
O75094 Q9HCK4
Q99750 Q96ES6
Q92731 Q12796
P27658 Q9NRR5
Q92905 P55789
P15498 P12956
Q13224 Q13554
Q9Y4K3 P21580
Q9UHD4 O76075
P12931 O60716
Q9Y618 Q03181
Q9NUX5 O95271
Q15542 P13984
P57082 Q96IP4
P54259 O75095
Q13224 P19174
Q96F07 P51116
Q6ULP2 Q9UJY4
Q9NZI6 Q9NZI7
Q9Y330 P01112
Q15544 Q15543
O00712 Q14938
P07737 P55196
P63096 P21554
Q06418 P07947
P49703 P07814
P68400 P14598
P15907 P20273
Q00341 Q08211
Q92574 P15311
P78347 P54821
Q9BQG1 O60506
Q86UP2 P61586
Q9NPQ8 P50148
P23142 Q13485
Q15276 O75843
Q15700 Q01814
Q99665 P29460
Q9Y6R4 P60953
Q16695 Q9BY41
P19012 Q9Y2J4
Q9UBF6 Q9NQX7
Q969J3 Q9UHX1
P84022 P10275
P00533 P04626
O00214 P26006
O95251 Q99728
P21580 O76080
P05090 P0CAP2
Q01844 Q68CL5
P63165 P25963
P31943 O75674
Q8TAA9 Q92997
Q15842 P63252
P08047 Q13485
P78560 Q5T3J3
Q92824 P23229
P38646 P14625
Q8TE69 P02795
P03372 P10827
P00734 P22891
Q92731 Q8IWR1
P30101 P27824
O43353 Q9Y6K9
P21964 P12821
P13984 P29083
P68400 P35638
Q96DU3 Q06124
Q9H944 Q96G25
P08047 P29590
P27986 P16234
P08047 P28749
Q9BQ66 Q9BT49
Q9BTX1 Q8N1F7
Q99731 P46092
P36896 P09529
O75410 Q96GD4
P17612 Q07343
Q9H4G0 P48058
P21246 Q86U06
Q99759 Q05516
Q9UKT5 P63208
Q96KJ9 P99999
P61981 P35568
P09619 P06241
Q01629 Q96EY7
P05771 P26010
P55064 Q99750
Q9UKL3 P25445
P51116 Q86SE5
Q9UJY5 P11717
P27361 P54829
O95793 P62424
P78406 P52948
Q99750 Q8TBE0
Q15910 O43189
Q9NZQ3 P42768
P33240 Q9UMX0
Q06787 P67809
Q14183 P61764
Q93034 P36897
Q13077 P19438
O14832 O00628
Q12959 Q13002
Q15102 Q9UKR5
O60763 P62820
Q9UNE7 P25788
Q13177 Q8TEJ3
Q9NZW5 O75821
Q9NR82 P0DP25
P17252 Q92686
Q6ZVK8 Q9H446
Q9Y6K9 P49841
Q9HB96 Q00597
P06493 P11388
P35247 P07585
Q05823 P10275
Q8N1W1 P61586
P48736 P40189
P29016 P07602
Q9NPC2 P61981
Q00610 Q13492
Q9HB71 P23297
P98164 P48764
Q13415 Q13416
Q9BQG0 P12004
Q9Y230 Q9Y265
Q15650 P19793
Q8IX07 O14908
P63208 Q9NRD1
P08727 Q8IYI6
P63104 P17252
P10398 P67870
P04156 P42658
Q9UMS0 O95278
Q9NP98 P35609
P39900 P08519
Q15811 Q05193
P21810 P55001
P52799 Q9Y3R0
Q9Y6H8 P17302
Q8IX07 O95985
P20340 P24386
Q9NRL3 Q9BQ95
Q13485 Q9NP66
Q96I23 P37287
Q92610 O15198
Q9UI14 P51116
O00311 P11802
P05023 Q15910
P63208 Q9NRD0
Q9H2B2 P21579
P61764 Q16623
Q9NWF9 P68036
P08758 Q03692
P13747 P61769
P35240 P16070
Q15139 Q99814
Q96B26 O15116
P14902 Q96I34
O75096 Q9P202
P49137 P15923
Q9BU76 Q9H190
P11166 P27797
P50616 Q13485
P30519 P05067
Q16610 P23142
P01266 P07306
P61981 O15049
O94972 Q12933
Q5RKV6 P84103
P53621 P48444
Q9Y2U8 O15198
P07332 Q99704
Q9BYH8 P19838
Q96BH3 Q14511
P06681 P01031
O43683 Q12834
Q9BY84 P45984
Q70CQ1 Q9NVC6
Q9NR81 P62745
Q14203 Q13409
P27361 P40763
P13807 P46976
Q9Y535 O75575
P22607 P12236
P26641 Q8IYL3
Q9NZC3 O15492
P63244 P20936
Q9UBF9 P21333
P61278 P31391
P35900 Q6PJT7
O15315 P68431
P55212 P02545
Q00403 Q09472
P62318 P62308
P55196 P35221
P19784 Q01892
P49841 Q04721
P60484 Q9Y2H9
O94762 O95985
P68036 P46934
P15509 P08865
P61978 Q96IZ5
P04156 P00747
O94972 Q9Y4K3
P04637 P06493
Q96SB4 Q13247
P12757 Q86Z02
Q13769 P07333
P41180 Q9NV58
P35568 Q03135
Q9NZC7 P04637
Q7Z6G3 Q9BU64
Q13393 P68133
P52798 P45985
Q13501 P62987
Q99590 P49768
Q7Z3Y8 P06213
Q93096 P68363
P17252 Q96A00
P56817 P49768
Q9HCU9 Q13547
P13612 Q14773
Q9UKX2 Q14289
Q9NRR4 P08047
Q16621 O60675
P00167 P05093
P27487 O00626
Q13501 P36897
Q13547 P10275
P49796 P98172
O14777 P35998
P63172 Q12815
Q9Y3C6 Q13573
P39900 Q03405
Q9UI32 O14936
Q9ULB1 O14936
P40616 Q92805
Q9NYL2 O14733
Q13418 O14974
O43815 P0DP25
P61289 Q9BXC9
P49802 P09471
O15397 P46060
P61925 P17612
P16284 P07947
P51843 Q13285
A1A4S6 Q13177
Q92887 P27824
O95251 Q8NAP8
Q13480 P07949
O00253 P33032
P20073 P05129
P51532 Q15831
Q2QGD7 P55055
P62070 P55196
O15111 P41279
Q9BXL6 O95999
P31431 P49023
Q9UMX0 P42566
Q16531 Q15836
O14818 P62191
Q05516 Q9Y618
Q9NQX5 P30279
P08727 Q14966
Q13541 P06730
P04899 Q99750
P25100 Q13424
O14543 P35568
Q15796 Q06413
Q13523 Q9Y2Y9
P18206 Q9NYB9
Q15025 P28482
Q6STE5 Q92922
P18031 P35222
Q15797 P52948
Q9NQX5 P30281
Q9Y6K1 Q13547
Q99972 P08123
Q15788 P27540
Q04724 O43261
O43679 Q9NQ69
O43491 P42261
P45983 Q9NS23
Q08881 P22681
P54652 Q99759
P03372 P27361
Q9BUJ2 Q9UBU9
Q9H444 Q9UN37
P56524 Q9Y230
Q13177 P07948
Q96CD2 Q96BT3
P27361 Q16288
Q9Y286 Q06124
Q9NV92 Q96J02
P41134 O14936
Q12805 P10398
P54259 Q96EP0
P84022 P51522
O14777 Q9Y6D9
P23760 P56693
P01730 P10747
P12004 P40938
P07948 P15328
Q12802 P03372
O95831 P42574
Q92597 P36957
O15304 P0CAP2
Q9BVK8 O95870
O94986 Q9Y2J2
Q16849 Q13332
P62491 Q8TBN0
Q9UNE7 P04626
Q05516 Q9BXR0
Q07960 P27986
Q9GZV1 P29590
P38435 P02818
O75688 O14920
Q96B26 Q9UK45
P13686 Q8N357
Q9UGI9 Q13131
Q86UR1 P15153
Q99578 P55196
Q9UH65 Q9NYQ7
P12956 P50453
Q8WV24 Q9BQ66
P11142 O60674
P22681 P08581
Q16594 Q15544
P07766 P04234
Q9UKA1 P63208
P21731 P62491
P08247 P63027
Q12923 P50479
P06401 Q13451
P14867 Q08209
Q13939 P68133
P10451 P24593
P14784 P29350
Q12933 Q15560
P49711 P10828
Q9UGU0 P78317
P20936 P51636
P38936 P68400
P17676 P03372
O14981 P53602
P68400 Q9UD71
Q93009 O00463
P30419 P29474
O94972 O95990
Q96RT1 Q9UQ13
Q08380 P08571
O14964 O75886
P61981 Q14739
Q86XR8 Q96RL1
P60953 Q9BYG5
Q9Y2H1 Q9Y6E0
Q8WTR2 P45984
Q13573 P06400
P51787 Q9Y6J6
Q9NZN4 P14672
O14543 P00533
P14866 Q15366
P48039 P49286
P56693 Q13516
P30154 Q06830
O75791 P10747
Q16637 P62318
Q14686 P19793
P63165 Q15596
O75410 O14965
P11362 P11487
Q5JWF2 Q08462
Q02750 Q05513
O75376 P51608
O95817 P19174
P02545 P60709
O75899 Q9UBS5
Q9Y6Y9 O00206
P28223 P29992
P63146 Q9Y3C7
O15151 P04637
O95999 Q15819
P22314 P16455
Q5T2W1 P46721
Q15047 Q14181
P00738 P20273
O60563 P28799
Q15365 Q9UKM9
Q9BQ66 Q8TAU3
Q15399 O60602
Q14145 Q16236
P38398 Q16666
P49137 O00418
P10515 Q16654
P67775 P04637
Q9C0C4 Q12959
P03372 P19838
O75925 Q9UMX1
P17600 P27986
Q7L5N1 P08670
Q13427 P24928
O96017 Q16537
Q5JR98 P27037
P78337 P18146
P40189 P42702
Q13555 P42261
Q9HAU4 Q99717
P35222 Q16665
Q92804 Q15637
Q6EEV6 P10809
O60885 Q9BPX7
Q5U651 P10301
Q9HBA0 P08631
P49903 Q8N357
P01024 P20023
Q96AJ9 O14662
Q01860 P09429
P35869 P06400
P17096 P05412
Q9UKK6 P62826
Q13253 P18075
Q09472 Q14653
P19793 P10589
P63146 Q13432
P08047 P41182
P28476 P46821
P35251 P35250
Q96ST3 Q9NVW2
Q92831 P12814
P49790 P52292
Q9NQS1 O14727
P15927 Q15011
Q15185 P27540
Q9UKV8 Q9UHI6
Q969U6 Q9BQ66
O60331 P62330
Q05655 P42224
P38936 P62820
P35080 Q9C0J8
Q92597 P35606
Q96S37 Q5T2W1
O95704 P05067
Q15459 P84022
Q9BX70 Q15796
P41226 P25445
P42574 P20936
O43290 Q9BZL1
P61978 P84103
Q13242 P62995
Q15027 P02786
Q9Y5Z4 P42704
Q9Y2D1 P53567
P31785 P60568
P10721 P19235
Q96H86 Q9BQ66
O00459 O15524
Q13309 P46527
Q9NQ34 Q9GZR7
P01344 P24592
Q9NS87 P46013
P07910 P63279
P62508 P48552
Q96GD4 Q9NQS7
Q07954 P30533
P12644 O95405
O43639 Q8N684
P49639 O60711
Q6SA08 P16220
Q92831 Q9UK53
Q7L1S5 P22888
Q9Y297 P30304
O75970 O95832
P54257 Q9BQD7
Q6P0Q8 P62979
P28068 P04233
Q8IX03 Q6P1J9
P46199 Q15653
