Q12292 P22855
P32521 P40494
P00447 P38238
P14904 P15992
P29468 P39081
P38785 P48562
P38431 P32911
P39682 Q05900
P53156 P09624
P19358 P25635
P06782 P38915
P53959 P53271
Q12230 P40328
P33301 P16140
P51862 P54867
P04147 Q04305
P02557 P25347
P53116 P23639
P33331 P20676
P15703 P31378
P34758 Q02630
P04385 P38987
P38801 Q12149
Q06538 P87284
O13565 P47821
P38931 Q12124
P04173 P38147
P14922 Q08923
Q04740 P07806
P12611 Q12734
P48240 P53859
P38829 P38296
P17157 P37366
P25358 P53954
P53845 P07560
P28239 P14741
P06774 Q02794
P33313 P00830
Q07528 P38204
P39958 P32939
P36224 P32776
Q12433 P53550
Q06686 P16151
P32318 P32318
P36068 P36068
P43321 Q06819
P49687 P33331
Q03018 P53290
P48837 P53271
P53894 P04385
Q12464 P32641
Q06410 P14907
P46151 P15938
Q12692 P43572
P32524 P19736
Q08650 P32602
P38810 P29295
P38736 Q01590
P38629 P02829
Q04338 P47135
P16151 Q03795
P39940 Q07622
P34730 P34730
P42846 Q05027
P14742 P22133
P31334 Q06630
P54999 Q06333
P16474 P07276
Q08273 P25379
P36077 P53909
Q04370 P32791
P57744 P53299
P31111 Q06032
P40303 P40303
P06787 Q04792
P33891 P29055
P32332 P38217
P35180 P18239
P53253 P32618
Q03533 P12904
P46677 Q03761
P16370 P04050
P40073 P16151
Q04199 Q12191
P17157 P02829
P04050 Q06697
P47093 Q06406
P34758 P53934
P32366 Q06668
P39692 P53196
P22209 Q00916
P04173 Q12379
Q00776 P38779
P06843 Q06010
Q04603 P24482
P32639 Q02775
Q02457 P46677
P19262 P19262
P33750 P38333
P04173 P15790
P22470 P04397
P09232 P38217
P37267 P49018
P48439 P33767
P38164 Q08496
P47122 Q04437
P38282 Q03338
P40582 P40260
Q08496 Q12018
P38146 P32864
Q08417 P19955
P38903 P31383
P36010 P02309
P38264 P25346
P40217 P31378
P33418 P33296
P05066 P32861
Q12223 P32565
P38889 P10961
P38821 P38821
Q03083 Q12486
P53267 Q12248
P48813 P37366
P53954 P35723
P27351 Q12186
P20459 P38691
P32324 P39705
P21243 P30656
P40522 P40088
P47083 Q12136
P13517 P38307
P38691 Q01389
P53163 Q07623
P25454 P22138
P11709 P28743
Q06706 Q02884
P40013 P30657
P52286 Q06479
P43321 P38927
P20434 P20436
Q12415 P33339
P25294 P32589
P40971 Q12291
P32529 P39557
Q02199 Q06142
P22276 Q12531
Q02554 Q04693
P33421 P32569
P32331 P25639
Q05911 P06103
P06168 Q04377
P50111 P53096
P38633 P04161
P32787 P30620
P38932 P32602
Q12418 Q12349
Q06417 Q06208
P32366 P09032
Q08273 P35191
P32842 P40054
P02829 P32807
Q03579 P28496
Q00381 P54074
P07703 Q03264
Q00772 Q12329
P39704 P35206
P38283 P47134
P38987 P00812
Q04437 P17709
P40955 Q12114
P38910 P34221
Q02630 P40477
P07342 P39928
P38930 P40070
P02557 P38153
P17157 P43565
P25644 P47017
P40350 P38993
Q12429 Q03718
Q03660 P32893
Q08723 Q04062
P32494 P03069
P50942 P39676
P08458 P46970
P02829 P32854
P53599 P23641
P19882 P23748
P39940 Q12446
P15873 Q07980
Q12006 P53181
P53238 Q08729
Q04660 P00830
P05373 P05373
P29055 P38249
P06168 P06701
P47135 P36131
Q06411 P53150
P43321 P53339
P49704 P40051
Q12152 P32449
P53927 Q02574
P20967 P41800
P07703 P39954
P38251 P38630
P25344 P45976
P39692 P32502
Q03862 Q08004
P36057 P49018
P16649 P12754
Q04697 Q03655
P40971 P43618
P38149 P38987
P12753 P00830
P32606 P53861
P25623 P32790
P32529 P32602
P02994 Q99260
P32350 P40479
P32288 Q00764
Q05016 P06701
P38286 P38079
P39534 P53241
P53550 P40070
P33767 P46961
P53254 Q04149
P30775 P25644
P02829 P32259
P38798 P53628
O13563 Q12250
P32381 P30665
P40075 Q04660
P31384 P25367
P06787 Q12280
P40361 Q06390
P23561 P08018
P40069 P12385
P32833 Q12309
Q01852 P53008
P53632 P16140
P32361 P16474
P20448 P45976
P38304 P32569
P47079 Q08496
P29295 P22203
Q02821 Q02199
P14741 Q03525
Q12531 P19882
P20434 P27999
P53861 Q12024
P14540 P53196
P34730 Q06640
P15992 P47113
P38264 Q04121
P38079 P38604
P40047 P29055
P04051 Q04307
P32468 P15992
Q12176 Q12754
Q08968 P53044
P22336 P38111
P38262 Q99181
P32797 P02829
P25342 P07244
Q03702 P40851
P38987 P16140
P23595 P00358
P20795 Q07468
Q03655 Q06451
P47017 P23561
P38890 Q03407
P38285 P53290
Q08235 Q12176
P43564 Q02979
P07251 Q00772
P17157 P07170
P40856 P80428
Q02554 P09547
P31384 Q12514
P49686 Q06142
P43622 P06787
P15703 P06839
Q07350 P05694
P32908 P40460
P27515 P32569
P05150 P42843
P34160 P07260
Q02821 P25359
Q03048 P46680
P27999 P38307
P39704 Q05359
P34217 Q12464
P41817 P19812
P02829 P25615
P46677 P53040
P21734 P07170
P06777 P54784
P38921 P39742
P53843 P09032
Q06493 P40041
P23595 P50111
Q07381 P34078
P38767 Q12489
P34760 P32911
P40339 P46655
P38264 P32915
P53894 Q12118
P15992 P25846
P38789 Q03532
P42945 P25635
Q02773 P53550
P18239 P38837
Q12446 P39013
P36516 P49704
Q00539 Q03776
P04807 P04807
Q02821 P06115
Q01649 Q03690
P32634 P32917
P47135 P25574
Q04835 P32790
P15703 Q07657
P16861 P24814
Q99181 P02557
Q12447 P38089
P40045 P25603
P53883 P32562
P38254 Q99190
P48559 P19524
Q02574 Q12164
Q05933 P40518
Q07879 P47135
Q12464 P25301
Q02630 P21373
P05317 P25491
P07866 P38853
P20435 P08518
Q99257 P04147
P15992 Q05498
P09440 P28007
Q02554 P34160
P38291 P38786
P15790 Q12522
P41811 P16861
Q06451 P38842
P11710 P53048
P22214 P25580
P07248 P46677
Q02521 P36083
P38953 P47079
P06243 P25694
P54861 P20676
Q05934 P25591
Q12019 P22696
P23968 Q99190
P14741 P12709
P32458 Q12329
P40335 Q06385
Q00539 Q07508
P39081 P35728
P04050 P32783
P39009 P10127
P53011 P41543
Q12030 P35177
P53039 P53093
P04817 P46965
P27692 P38351
P35723 Q12164
P32843 P53335
P39076 P21304
P23638 P23595
P06778 Q12223
Q04660 Q04149
P53011 P05694
P34730 P48566
P38224 P17709
P16474 P33750
P04147 P38217
P0C2H8 P47135
P24482 Q04437
P38986 P38987
P38203 P49960
Q07381 P29295
P80667 P40155
Q04636 P15790
P32641 P25379
Q06675 Q07843
P53755 P53754
P32495 P42945
P43593 P33299
P17709 P17709
Q12051 Q12051
P38264 P43571
P40555 P40327
P40054 O13569
P40956 P40525
P30822 P30822
P53900 Q07457
Q04437 P07248
P32773 P29055
P15705 P06243
P38079 P53954
Q12067 P33335
P31384 P00830
P15992 Q99186
P37838 Q00776
P49686 P32499
O13539 Q99257
P38181 P40368
P39108 P40413
P38737 Q12250
P47017 Q12517
P53043 P16622
P50273 P53540
Q12154 Q08300
Q06164 P17709
P39081 P17157
P16861 P32381
P39743 Q12464
P40078 Q12522
P25651 P06838
P20434 P32529
P38041 P53939
P32618 Q07457
P25651 P38785
Q08110 P52891
P87284 P35206
P39735 Q12159
P53040 P23255
Q03935 P40956
P38789 P38779
P22855 P07703
P25389 P32457
Q06523 P47135
P53337 P40009
P42841 Q12102
P38744 Q02866
P25441 P33339
P32905 Q08601
P39678 P38889
Q12018 P32324
P22276 P22134
Q03388 P53201
O13539 Q08118
Q07844 P22138
P02557 Q12083
P36224 Q06820
P53270 P16140
P32898 P16387
P22354 P31334
Q12275 P53550
P40541 Q04002
P38692 P32464
P38779 P53883
P32432 P04173
P24871 P20486
P47028 P34162
P50623 Q12306
Q05080 P40073
P19882 Q06479
Q06629 P21192
Q12754 P53927
P28496 P38286
Q06675 P53211
P46984 P25346
Q05027 P50875
P07276 Q08215
P33759 Q04217
P34160 P33203
P25385 Q01590
P15938 Q12354
P49018 P53633
P38153 P41940
P42943 Q12510
P40971 P41543
P25298 Q12102
Q12749 Q02821
P08018 P35182
P07248 P29055
P38316 P32381
P19955 P20967
P52286 Q12018
P32897 P39515
Q08904 Q12199
Q02630 P36025
P53616 Q12745
P12904 P15790
Q06651 P47135
P50101 P32944
Q04396 P36068
P53861 Q08208
Q07623 P04147
P06777 P39009
P43597 Q03048
P27801 P07259
P32602 Q04338
P06777 P34237
P04387 P04386
Q07800 P12611
P38843 Q04697
P41543 Q99190
P36516 P28274
P52286 Q04511
Q00416 P47093
P53108 P07560
Q08273 P33892
P53916 P25694
P40362 Q06679
P47069 P17214
P22353 P14907
Q03435 Q12386
Q06001 P07703
P47135 Q12035
Q12154 P04840
P47025 P47025
P38139 Q02890
P40457 P34077
P46949 P53933
Q03935 Q12030
P14747 Q06103
P07991 P22696
P40570 P11710
P38629 P15992
P15703 P32641
P32264 P53843
P53163 P53163
Q00362 P43601
P38431 P38249
P48566 P23201
P38729 Q04697
Q00362 P05694
Q05900 P33203
P05750 P34078
Q08446 P07834
P19358 Q03957
P46672 P00958
P32863 P09624
P14772 P47093
P32481 P26754
P41896 P27999
P16622 P38786
P53965 P32861
P31755 P21147
P36095 P36095
P53281 P38266
P32902 P53733
P53916 P15992
P06786 P12709
P06243 Q07471
P40260 P38842
P40069 P06774
P69771 Q06263
P43597 Q12329
P38331 P36108
P22696 P53254
P39112 P34252
P06787 P18962
P26754 P28519
P48837 P32337
P06843 Q03195
Q12328 P38822
P20424 P38688
Q02795 Q04697
P39984 P38348
P53739 P53739
P38041 P33304
Q06648 P48562
P53937 P53249
Q02803 P47135
Q12321 P19659
P45820 Q02574
P53091 P32354
P38763 P38238
P53599 P28274
P06243 Q06631
P33759 P53037
P53622 P22214
P39677 P40569
P35210 P17214
P39013 Q04746
P25491 Q03944
Q02821 P53877
Q06410 Q07887
Q12154 P35176
P53755 P47086
P15992 Q04477
P06782 P06782
P36160 Q08387
P25694 Q02554
P04385 Q12223
P40548 P25297
P47135 P53887
P17555 P17555
P19263 Q08278
P04051 P35718
P28320 Q02642
P32454 P22146
P07283 P18851
P16387 P41811
Q07830 P38701
P38843 Q02774
Q04748 P13186
Q02630 P25385
P47093 P39998
P02309 P15790
P35497 P32337
Q03654 P49955
Q12417 Q03654
P16649 P53973
Q12445 Q04697
P38125 P16603
P23641 P38203
P43621 P22804
P48240 P38203
P53728 P47128
Q05031 P38785
P26321 Q08601
P15646 P25635
P47135 P40154
P38041 Q05080
Q12517 P30822
Q06604 P38301
P19516 P38356
Q01163 P28817
P22147 Q07350
P38875 P53934
P43321 P54999
P00812 P26637
P17064 P40075
P40010 P40078
P41546 Q02336
P35195 Q02749
P38915 P35177
P32457 Q04195
P17214 P04147
Q08032 Q03406
P40089 P47017
P47079 P53156
P40513 Q12161
P14772 Q12300
P40850 P14741
Q08235 P53927
P15992 P14741
P09938 P32447
Q01329 P42841
P53861 P50094
P32801 P00830
P36162 P38276
P39016 P31384
Q01722 P38615
P04786 P53840
Q07878 P38815
Q04031 Q04660
P38902 Q06834
P53538 Q06102
Q03973 P11747
P38203 P40364
P39969 P47135
P43549 P38987
P39984 Q12373
Q04272 Q12483
P25336 Q03834
P38151 P18899
P46957 P32366
P32657 Q99181
P32790 P38130
P43321 Q12330
Q12158 P47037
P42073 P53538
P34087 P38902
P38262 P50091
P11978 P12695
P47093 P53550
P06774 P36036
Q00772 P02829
Q02774 P13134
P37302 P53011
Q99260 P47061
Q04934 P32562
Q06678 P49704
Q02724 P32337
P40570 P53550
P33314 P40476
P16140 P23642
P32911 P06168
P53842 P47135
P53158 P40003
Q08974 P40047
P07251 P22135
P00942 P53917
Q04964 P18239
P25344 Q03503
P22082 P18480
Q02199 Q02932
P80428 P38811
Q12749 P34760
P35197 P40073
P40509 P41811
Q07508 P36048
P53163 P05317
P14284 P38927
Q12236 P04385
P10964 P47035
P38356 P25358
P38797 P40352
P38064 P51998
Q12522 P05317
P19882 P36009
Q08419 P32449
P02557 P26188
P40089 P53905
Q12309 P36048
Q06644 P36057
P34221 P25491
P02994 P32458
P04173 Q00362
Q12176 Q04660
Q12157 Q04601
Q07381 P41819
Q12380 P16474
Q06405 P05626
Q12021 P39076
P61829 P61829
P08539 P11972
P48813 P38264
P25586 Q02354
P13365 Q02606
P25357 P38262
P36167 P42845
P36009 P41811
Q12464 Q05471
Q04792 P47017
P38286 P50944
Q12285 Q12118
P35056 P40155
Q08271 Q08144
P40070 P38960
Q02630 P23639
P32381 P22336
Q12306 P31111
P36047 P35191
P32565 Q07350
P38089 Q04007
Q02100 Q02100
P02557 P40991
P25299 P53633
P14904 P19262
P14180 P25562
P08153 P07834
Q07521 Q06675
P38260 P18899
Q04675 Q12230
P38199 P39935
P26448 P38785
P32581 P19882
P34162 Q12330
P49956 P38629
P40094 P36015
P14242 P25847
P19882 P38769
Q07381 P04147
Q12348 Q12468
P25375 P33754
P40413 P42841
Q06505 P16370
P06104 P43132
P53859 P25359
P35197 P06197
P05317 P05318
P04817 P47026
P08678 P17442
Q12309 Q04693
P16861 P33322
Q12379 P09232
P53261 P15790
Q03654 P53333
P06243 Q12464
P38960 P22216
P40008 P33331
P40040 Q04659
Q02821 P22470
Q12306 P32807
Q12505 P19882
P25299 Q08685
P33331 P32499
P54786 P31383
P12753 P33301
P21243 P40303
P27999 P47188
P19524 P51534
P52286 P42843
P53905 P49960
P38817 P39104
P25382 P40078
P37838 P35194
P47117 Q12446
Q12522 P32892
P38987 P25303
P43596 P11633
P12385 P47072
P12683 P53045
P34087 P41896
P32263 P41811
Q00916 P36123
Q06135 Q03655
Q06632 P42073
Q12124 Q12136
P36108 P43563
P32263 P32263
P00924 P53011
P04037 P32796
P23292 Q03220
P53214 P32341
P00358 P41811
P53740 P47135
P39008 P13382
P48232 Q06628
Q03177 P17967
Q06625 P14680
P42846 P25586
P30771 P47017
P47135 P18634
Q12300 P40971
P32902 P52891
P47093 P04173
P33750 P39079
P20053 P49704
Q08273 P39014
P25584 P38909
Q02908 Q02908
Q05636 Q12149
P47085 P38696
P32445 P31244
P07251 P81450
P41808 P15992
P53145 Q03862
P38822 P25087
Q12461 P47017
P38127 P38822
Q99181 P02994
P38282 P36048
P25635 P02309
P40164 Q07732
P19735 P31539
P33419 P52891
Q02457 P22216
P04173 P43601
Q06632 P35728
P38817 P40495
P53043 P40071
P46682 Q12241
P32447 P32479
Q08686 P38820
P53271 P39731
P16622 P21304
Q12156 P53069
P00830 Q12206
Q03776 P34160
P32566 P16387
P32562 P40069
P53843 P32502
Q08686 P53923
P53875 Q06678
P40051 P22336
P17629 P53552
P38304 Q08729
Q04934 Q02630
P53905 P57743
P04385 P32641
Q04746 P47037
P22141 P53196
P38319 P25367
P32910 P35718
P38782 P41896
Q12030 P48361
P54999 Q03776
P16522 P24869
P07283 P32468
Q03834 P31244
P38304 P41896
P38011 P39935
P06787 P16140
P40991 P38789
P19358 P04819
P40073 P18494
P32585 Q12124
P26755 P32582
P25303 P41811
Q12520 P50264
Q05934 P40210
Q02821 P04076
P38987 P12695
P34244 P26309
P39676 P32589
P38729 P14906
P40548 P38356
Q06410 P43592
Q06103 Q12250
P33448 P38247
P25359 P38792
P12868 P53129
P25491 P39014
P04173 Q07800
P53011 P38903
P40527 P38881
Q00362 P00924
P16861 Q05933
P39011 P53012
P50091 P13099
Q12506 Q06208
P47128 Q12378
P32379 P46949
P02293 Q07623
Q03862 P32601
P53171 P47012
P38067 P02400
Q04149 P21304
P40465 P38822
P16522 P23301
Q00381 Q99186
P32569 Q01852
P53108 P38962
Q07657 P28241
P41832 P32381
P23542 P32457
Q07732 P14904
P30822 P40167
P48238 Q12349
P49687 P35729
P32529 P10964
P35190 Q02630
P40476 Q12349
P31244 P28519
Q12083 P07251
P32570 Q12343
P20676 P32864
P02557 P22204
P39001 P38615
P07806 P38217
P38822 P25359
Q04697 Q12154
P25046 P20134
P47135 P20051
P13259 P41811
P24814 Q05080
Q02336 P39081
Q12024 P53927
Q12380 P06168
P32485 P53238
P04147 P40028
P20676 P19524
Q00362 P02994
P15992 P23642
P38729 P40556
Q06266 Q07987
Q02821 Q03010
P38265 Q02732
Q06543 P39743
P02994 P17214
Q02630 P28007
P53122 P53043
P11710 Q12407
Q01649 P47149
P23615 Q06505
P25379 Q06834
Q06217 P49704
P53281 P00812
Q00776 P08431
P40003 P48232
P07703 P28274
P28320 Q08963
P38716 P06777
Q12400 Q02574
P11978 P11978
P38708 P11075
P32776 P37302
P35193 P41921
P14680 P38013
P32337 P53267
Q12084 Q12084
P39723 Q02630
Q04437 P32807
P53238 P53238
P39928 P39928
P39517 P41811
P38293 P30656
P38875 P32565
P53091 P06843
Q06001 P25297
P38853 Q06208
P05318 P22803
P40020 Q03935
P20676 P35210
Q06208 P25563
Q12525 P38260
P14906 P33767
Q07530 Q05518
P39954 P39743
P14741 P32505
P40563 P28495
P20436 P07703
P53301 P53934
P53253 P01097
P32902 Q03790
P40106 Q08956
P40069 P38316
P11978 Q02821
Q03533 P08417
P38110 P31380
P32524 P25648
P38894 P47135
P42945 Q04305
Q12016 P47128
P47154 P53045
Q03714 Q12019
P40963 P32366
P32774 Q02574
P04147 P13902
P20107 Q12407
P25491 P89105
P36121 P32910
P54999 P38241
P19882 Q00246
P11978 P34730
P00812 P14742
P22137 Q03944
Q04693 P38282
P15442 P02829
P38910 P38987
P38953 P16140
P39729 P32565
P32897 Q01852
P38842 Q12445
P40094 P22214
P50101 P19524
Q12161 P32558
P38771 P38987
Q06568 P39968
P39742 P38286
P06700 P54786
P41544 P40009
P53861 Q02892
P32911 P26637
P40496 P32902
P54790 P54784
P38228 Q00711
P40005 P52553
Q04675 P18239
P07257 Q12083
P46944 Q03337
P32807 P04385
P38428 Q07824
P14742 P32381
Q00916 P32828
P32911 P38249
P40509 P53622
P28742 Q00916
P40054 Q12143
P36047 P04385
P38791 P20676
P25357 P53039
Q12349 P08525
P38873 P36047
P10080 Q04149
P40486 P42836
P53857 Q03790
P53236 P10849
P40217 Q99247
P25655 P14680
Q01476 P53550
P02994 Q07350
P38217 P04802
Q02979 P25646
P46956 Q02774
P34221 Q12466
Q99207 P53254
P53930 P43572
P02829 P04385
P26309 Q12464
P38753 Q03935
P39706 P47150
P40991 P02994
P29055 Q02804
P38075 P39009
P06701 P22146
P38286 P40475
Q12368 P43321
Q06208 Q06205
P53147 P40054
P04173 P53916
P40070 P25644
Q06640 P04385
P53210 Q08001
Q12379 P25303
P25591 P26755
P36516 P53875
P40455 Q08446
P47154 P04817
P53261 Q07623
P38169 P35197
P32386 P10614
Q03290 P19882
P25366 P40971
P47079 P25342
P40567 P09547
P07249 P11746
P40020 P39998
P46956 Q04437
P87263 P00830
P40069 P02309
P32505 P12954
P12686 P40054
P40040 Q08789
Q01159 P06786
P32558 Q01159
P36224 Q02199
Q00539 Q01560
P53254 P22134
P28241 P53196
P38987 P38122
P05066 P09624
P25303 P38153
P53045 Q12402
P53971 P53971
P40302 Q08723
Q12306 P02293
P33322 P17214
P47154 P38729
Q12311 P38343
Q08965 P40991
P06782 P46954
P33322 P38199
P22203 P47104
P32570 P38304
P06701 P02293
Q03322 Q12071
P17065 P07560
P53316 P40561
P25584 Q12082
P14906 P46961
Q03497 P34730
P0C0W1 P27999
P10849 P19736
P36108 P40030
P52918 Q02630
P53599 P34730
P40164 P24276
Q04437 Q08236
P26188 P33750
P34221 P25379
P33892 P32333
P40364 Q12347
Q12176 P53049
P38922 P38346
Q06142 Q07623
P40348 P38251
P31376 P39946
P40518 P53731
P32565 P36009
P24814 Q12018
P32605 Q03776
P05694 P17157
P38792 Q08162
P32897 P57744
Q08732 P12904
P32502 Q08904
P25343 P38523
Q12522 P53973
Q05934 Q03792
P50111 P32873
Q03433 P32366
P40517 P33331
P50875 P38129
Q12100 P07260
P39073 P22204
P38987 P36018
P43601 P43612
Q04549 Q05946
P21192 P30822
P39706 P40054
P07244 P38129
P32388 P31334
P36068 Q02821
P25294 P39014
P47135 P48362
Q12059 P23595
P47120 P53934
P57743 Q03338
Q04869 P31244
Q01329 Q00453
P06774 P80428
Q07897 Q02574
P35727 P48837
P43593 Q12250
Q04598 P53959
P32381 P53894
Q04675 P54839
P28007 P12687
P50111 P38785
P42223 Q12134
Q08032 P24279
Q12457 O13329
P50094 P22134
P43551 P46959
Q06631 P25586
P40512 P06103
P47135 P53733
P40988 Q03330
P40089 P25270
Q99257 P08465
P80667 P49334
P06843 P40055
Q12449 P40339
P36160 Q12176
P06786 P25567
P11076 P35203
Q06644 Q12136
Q03103 Q04651
Q08723 P30657
P32790 P40325
Q02821 Q05543
P11745 P41920
Q08491 P53859
P43583 P21243
P49573 Q99385
P43612 P14540
Q06639 P21538
P38077 P32381
Q06410 P38523
P48743 P32333
Q06624 P40491
Q04660 P19882
P02829 P53622
P42938 P34221
Q02939 Q12004
Q12347 P02829
Q12066 Q12066
P36046 P43570
P40850 Q00772
P40078 P53742
P38822 P46956
Q08649 P40856
P19882 P32464
P48837 P14907
P21825 P32629
P32337 Q03790
Q03195 Q07623
P11433 P40325
Q05080 Q12446
P41833 P38236
P11433 P53175
P38792 P10507
Q04636 P30665
P80235 P53245
P53914 Q03957
P57743 P47170
Q12464 Q12152
Q12445 Q07824
P53147 Q99181
P36074 P47135
P39009 P07260
Q08641 P38523
P47135 P47050
P40048 Q04344
Q12349 P28625
P47142 Q04272
Q06704 P34162
P54005 P39940
P40479 P12709
Q06344 P33399
P14540 P17157
P32912 P14359
P49018 Q12445
P03962 P03962
O13530 P39534
P06104 P10862
P29295 P07991
P14682 P32259
P29461 Q00772
Q04437 P07259
P32502 P46655
Q04675 Q03516
P32490 P15992
P17064 Q08271
P53833 P25627
P40856 P04840
Q12329 P38123
Q12464 P38987
P26755 P02557
P53011 P04397
P09064 P05453
Q05948 P39977
P38698 Q12004
Q12176 P53261
P28007 Q6Q547
P23644 P38756
P32602 P40505
P33299 P38348
Q03860 Q03860
P04817 Q08811
P53168 P38991
Q06224 P45976
Q08278 P43592
P17709 P53333
P04387 P04387
Q04119 P40070
Q02574 P32800
P32458 P32457
P06839 P38299
P06786 P05150
P40089 Q06625
P52891 P10849
P34218 P38147
P25586 Q08965
P39008 P32569
P15790 P32558
P27801 P07251
P38987 P07259
Q99383 P25299
P26188 P39009
Q08601 Q08601
Q08004 P53742
P38319 P25491
P38760 Q99257
Q02630 P21304
P38217 P40970
P40364 P38885
Q02574 P32354
P12695 Q08949
P50105 P25655
P18851 P39077
Q04477 P07342
P36108 P40060
P16151 P50108
P32343 P16387
P04397 Q06287
O13534 P05986
Q12349 Q08222
P26755 Q03834
P38826 P09119
Q12100 P38758
P39743 P16140
P22470 P40339
P43321 Q00723
P28007 Q12754
P87284 Q06644
P07703 P32910
P87263 P04173
P34160 P32605
Q03677 P25568
Q12464 Q12692
P25625 P38822
Q07986 P36147
P50091 P39108
P43612 P41940
P15315 Q02821
Q12505 P41338
P53333 P28320
Q12487 P38064
P04173 P53323
Q03406 P30665
P17709 P33329
P40340 P22216
P47050 P38822
P40079 P25586
P43560 P29055
Q07829 P47135
P28496 P38987
P47093 P32496
P32327 P17157
P14540 P14904
P06777 Q12098
Q12306 P37263
P02829 P42843
P32521 P39013
P38203 Q04748
P34252 P05150
P04050 Q06834
P22138 P22470
P05150 P53971
P36520 P38064
Q12018 P11986
Q07824 P14906
P14064 Q02516
P34162 P38304
P41808 Q00772
P32863 P07251
P39927 P38912
P38729 P38264
P14741 P29295
P38217 P28007
P32657 P38930
P31334 P36519
P08458 P02994
Q12512 Q02630
P38699 P43321
P16661 Q07824
P30656 P89105
P15790 Q03213
Q12514 P06102
P36116 P47061
P39108 Q12329
Q00764 P32350
Q03790 P47042
P38282 P32639
P53739 P12688
P06105 P32501
P47082 P47128
P40892 Q02821
P38930 P32497
P02309 P36022
P17121 P47135
P32641 P12612
P38353 Q04697
P53189 P47093
P39937 P40987
P32464 P04173
P34077 P14907
P22214 Q12451
P34253 P53074
P53894 P40572
P36057 P04817
P53629 P38286
P06168 P39076
P53927 P38779
Q02725 P32335
P08518 P21268
Q06436 P36160
P38316 P03871
P54999 P49704
Q06708 P12385
P40054 P39111
P06102 P25655
P09232 P38316
P33757 P53541
P17076 P47135
Q05789 Q06204
P48836 P16140
P38822 P24814
Q99190 Q12424
P01097 P07251
P54786 P38041
P32496 P38348
P37296 P32791
P47170 P89105
P06774 Q12522
P36520 P40010
P38428 P04817
P38930 P40340
P29055 Q07457
P22336 P38011
Q04602 P38799
P29055 O13543
P38238 P40857
P10507 P11914
P15790 P34730
P16649 P16649
P07703 P23202
Q00916 P38074
Q99385 P40009
P32914 P06838
P43567 P17157
P14741 P36139
Q01163 P32569
Q04660 P41835
P06774 P16387
P07257 Q02821
P02557 P14741
P19524 P08964
Q07527 P38262
P39730 P40024
P47079 Q12347
Q05471 Q03388
P39079 Q12417
Q03935 P38346
P42841 P42073
Q03957 P38922
P40364 P06839
Q04660 Q00684
P87108 P47045
P53156 P32582
P43321 P40070
P38123 P19882
P53860 P25339
P53879 P14540
P21243 P23638
P38123 P38867
P38204 P38886
Q12338 Q05635
Q06103 P32496
P53112 Q06096
P25644 Q12468
Q02821 P47027
Q08503 P12683
P02293 P18412
P49704 P19735
Q12420 P38282
P33759 P28778
Q05583 Q12285
P24384 Q03654
Q12505 P07342
P38203 P02994
P09547 Q12406
Q03323 P43132
Q04746 Q06179
P53332 P38238
P09440 P02309
Q06096 P38784
P06839 P06242
P23201 P01097
P40450 P80667
P53040 P32494
Q02204 P31334
P32337 P39713
P32911 P04076
P48360 P40576
P40480 P38262
P25491 P06243
P29295 Q07418
P08153 P07269
Q07458 Q08923
P05453 Q03735
Q07657 P25569
Q03654 P20095
Q02574 P53150
P47027 P52891
Q12349 P22804
P40325 P40325
P25558 P29055
P18239 P06839
P40054 P04385
P02309 P29295
Q08496 P20486
P53178 P53178
P53045 P50944
P25298 P42073
P32445 P53083
P53927 Q08387
P38228 P33421
P16370 P28000
Q08911 P32569
P02309 Q04199
Q12024 Q07623
P53270 P34228
P53298 P32504
Q05568 Q05568
P43555 P32912
P36010 Q04675
P38328 Q05933
P32569 P32585
Q06410 P46956
P32528 P04173
Q12163 P08018
P38788 P12383
P38080 P40214
P54784 P21691
P49704 P12687
P40070 P12866
P36009 Q12329
P02829 P41811
P28495 P43597
Q92317 P40096
P38822 Q12244
P22336 P25847
Q02455 P32570
P04817 Q03010
P53077 Q12349
P38959 P27801
P15992 Q12206
Q12464 P53196
P53549 Q04177
