O75916 Q02846
Q9ULZ3 P11831
P15813 P27824
Q8N474 O60353
P56693 P63165
Q05519 P11387
Q9Y3P8 P06241
O43172 P36897
P35372 O60437
Q14872 Q9BXS5
Q8NFW5 P32243
O00238 P48454
P61981 Q01844
O95257 P54257
O00327 P35869
Q92945 O95453
Q13177 P16333
Q92569 P08069
O75888 O00300
Q96MP8 Q9H082
P12931 O15357
P02768 Q9Y383
Q9UH92 P60520
P17181 P43403
Q9P2S2 P55196
P30086 Q9BTT4
P25942 P11142
O14593 P33076
Q05655 Q92793
P09429 Q9UKR5
P12757 Q9UJ78
Q8IW41 P04792
Q6STE5 Q13285
P42684 P04040
P12757 P12755
Q9Y2A7 P16333
P84022 P21980
O15524 P27986
Q05655 P14598
P23142 P14543
Q9UQQ2 P62993
P78527 P12004
O43561 Q15464
Q53EZ4 P28482
Q9UQB8 Q9UKR5
Q96D09 P34969
Q12852 Q70Z53
O15230 Q6VMQ6
P40692 P63010
Q14155 Q13191
P19784 Q92598
P54253 O15014
Q9HB21 O75970
Q9UBP5 O75376
P34981 P49407
P54368 P11926
Q7L591 P06241
P30405 P21796
P33981 P20160
Q9ULX9 Q14494
Q6EEV6 Q15181
Q03113 Q15283
Q13765 P20226
P25791 Q15555
Q99750 Q5TA45
P56199 P25391
Q12824 P04150
Q9Y2I6 Q8NA61
P19397 P60568
Q9UDY8 Q12933
P18848 Q14494
P15056 Q04917
Q9NPJ6 Q9NWA0
Q9NPB9 Q99616
Q9P0L0 P23763
P40763 P51692
Q96MU7 P06241
P49023 P18206
O00499 Q13426
P08670 Q9Y2P4
O43395 Q969Y2
P35638 Q9BTE3
Q93045 P49758
P05556 Q9UKP3
Q15853 O75444
P51692 P29350
O95067 P06493
Q12967 P62070
P10828 P10588
O94762 Q9UQF2
P01034 P07858
P43405 Q06187
Q8IUM7 O00327
Q9Y6X2 P12757
Q86VP6 P62877
P63165 Q13569
Q13137 Q8TCX5
P60201 P02686
P04279 P17252
O75376 P04150
Q16620 P34130
Q15149 P63261
Q7L590 Q99741
O43581 O60506
P19838 O00221
P84022 Q06710
Q9NQS3 Q8TEW0
P98170 O15392
Q12933 Q15306
P46531 P10745
Q00587 O15162
P02686 P01903
Q14146 P20700
Q9Y297 P49427
Q13444 Q5TCZ1
Q9UMX1 P10070
Q04759 P35568
Q15345 Q93062
P25391 P05067
P63261 Q99962
Q9Y5J3 Q969H0
Q9UBU9 P78406
Q9UIV8 P07858
Q92597 P62854
Q02040 Q07955
P00747 P04196
O60383 Q9H0Q3
P10586 P06213
O94910 Q92625
O95208 P05549
P56817 P08253
O00585 P32248
Q92831 P14316
P21246 Q92963
O43639 Q07889
P13725 P08572
Q9Y314 P29475
Q9UNK0 Q9UEU0
P80188 P14780
Q5RKV6 Q8IZ52
P02751 O95633
O60869 P18846
Q08881 P51813
Q15583 P05412
P07333 P06241
P12757 P15104
P08648 P21802
P30939 Q03135
Q16548 Q07812
P56817 Q96S59
Q99612 Q14181
Q8WTS1 Q99541
O95201 Q9NRR5
P24394 O60496
Q7L590 P38936
P61601 P60709
Q14789 Q9UEU0
P62310 O15116
Q99735 Q9H0R4
P49757 O94973
Q9UFN0 Q8NBJ4
P49795 P04899
P43088 P34995
Q9UHL9 P84022
P29597 P42224
Q96G23 O15245
Q9NYN1 P84022
P28702 P10276
P14598 Q9C026
P40937 Q5RL73
Q99750 Q08E93
P10451 P08648
Q16531 P61968
P01225 P0DN86
O43663 Q9H0H5
Q9Y3B2 Q8IZH2
Q9Y6W5 P62993
Q9H254 Q12955
Q9Y6X2 Q6VMQ6
O14980 Q12824
Q5VWK5 P42701
P84022 O14964
Q9NY61 Q99816
P13498 P19878
Q9NTK1 Q15834
P45983 P35568
P23945 P11387
P43364 Q8TAP6
Q9Y4K4 P11274
Q93009 Q8IYM9
P46379 P33240
P08069 P41240
P61956 P28360
P23497 Q13185
O43295 Q8TAQ2
Q15102 Q9UKY1
Q8WWY6 O95983
P14780 P08123
Q8IU81 P14316
P0CG47 Q13501
O15198 Q7Z6Z7
Q06187 P15391
P24723 P12931
P28482 P15923
P15622 Q15834
Q8TEQ6 P14678
P17181 P40763
Q16778 P52294
Q05516 O14526
P13631 P84022
Q15052 P84022
Q15833 Q16637
P09874 P19338
O60684 P55060
Q15910 Q12789
Q13315 Q13367
O95866 Q06124
P04637 P31350
Q96PU4 Q8WW12
P08670 P49641
Q9NZQ3 P05556
O15389 Q15645
Q7L590 O75419
Q8N2W9 P12268
Q9Y294 P54198
Q06546 P08047
P29279 O14617
Q99972 P60033
Q01844 O60381
Q9GZM8 P43034
Q9H159 P55285
P42701 Q14765
Q8IVL1 P10301
O75604 Q9BUH8
P27361 Q15746
P78344 Q14152
P68104 Q9NX18
Q9BXH1 P10415
Q13444 Q99962
Q15544 P28702
P52789 Q02156
Q5T2W1 O76082
Q9H4B4 Q15645
Q06187 Q9UN19
P16671 P05556
Q8N1C3 O95166
O43255 P43146
P61278 P31391
P31947 O43916
Q9ULJ8 P41236
Q13885 O75056
Q13563 P35609
P27361 Q01892
P06493 Q06481
Q96RK1 P05549
P98164 Q9Y490
Q6EEV6 Q15084
Q13255 P25098
O43665 P19086
Q9NSN8 O60941
O14745 P48764
Q8NC51 Q9Y6X2
O60869 P0DP25
Q9Y5K6 P27986
P20366 P29371
Q96FN4 P60709
O00206 O43353
O43294 Q9NRR5
Q9Y4H2 O14512
P61981 P68366
P17612 P23677
Q9NPI1 Q9BUJ2
Q15672 P15172
P13010 P35548
Q9H422 Q14315
P08727 P23258
Q9H8V3 Q9NPB6
Q8N4C6 P49841
O60437 Q9UMD9
O43184 P35609
P08603 P35318
Q14469 Q9NPI8
P16109 Q9BXS5
P52657 Q00613
P13612 P10644
Q99959 Q02413
O15379 Q09028
O60706 Q15842
Q9UHQ1 P02545
P01135 Q86UL8
O43353 P19438
P05091 Q13432
Q07960 Q14643
P18505 P42336
Q9UGJ0 Q9Y478
P68400 P14598
P10747 P19174
Q9H444 Q8WUM4
Q05516 Q86YJ6
P06241 P06127
Q9Y4G2 Q9Y3A3
P07101 P31946
Q13813 P60709
Q5JY77 P25116
P23511 P49715
P41273 Q13077
O43707 Q96NW7
P50452 P00742
Q14315 Q8NBH2
P07384 P02461
P36896 Q13485
Q13224 Q13557
P07384 P17661
P45983 P27986
Q9BST9 Q9HCE7
P12757 P08621
O15287 Q00597
P36542 Q9Y3M9
P09668 P07988
Q9Y3M8 O60333
P14859 P20823
P60228 Q9HC44
P42336 Q9Y4H2
P02647 Q13790
P12931 P78347
Q15811 P60880
P06493 Q05682
Q13547 Q15014
P31751 O15111
P51685 O15467
P46940 P17612
Q8TCX5 Q969H4
Q12913 P09619
Q13424 Q96G25
Q07889 P36543
P29323 O60229
A6NMB1 P29350
Q9BXF3 P42704
Q8TES7 Q8IY31
P05107 Q15438
Q15649 P41235
P68104 P60709
Q9H4B4 P30307
P20396 P32121
O00463 P25942
O15520 P21802
O43597 P22681
P49815 P27348
Q969G3 P03372
Q9UQB8 Q9NZQ3
P63279 Q14134
Q16637 P14678
P60510 P62328
Q8NFP9 Q9NRL3
Q13415 P33993
P06241 P16144
Q08116 Q9BWH2
P55212 Q05513
Q92786 O00482
P19784 P41236
Q13438 Q16820
Q8WUM4 Q99962
P05067 P49810
Q9UI36 Q13485
Q495Z4 P04278
P08246 P55085
Q15102 Q9UKR5
P25685 Q00597
P07602 Q9NYQ6
P35813 O00555
P29274 P00813
P55265 O14980
Q7L591 P41240
Q14103 Q9Y6M1
P62834 P51532
Q00975 P62873
Q86YP4 O95983
P20226 P78317
P06493 P10636
Q2QGD7 P55055
O95251 P49736
Q04724 P54259
Q9BVJ6 Q96ED9
P00734 P04070
Q01892 Q15306
Q12933 O94993
P07910 Q9BXS5
Q09472 P26367
P23142 Q99075
P51636 Q14789
P42285 P08047
P15153 Q13485
Q9H0M0 Q9Y5W3
P00748 P05067
P61201 P10589
Q16665 Q92793
Q08170 P54257
Q05586 P05129
Q9HB71 P80511
Q06187 O00206
P02766 O95163
P50461 P15173
Q04771 P19793
P17706 P00533
P49069 P08F94
O95817 P10415
P07339 P17936
P68104 Q14061
P21675 P05412
P42830 P25025
Q13485 P62987
Q9UNM6 O00232
O15162 Q9H1Q7
P68366 P17987
P48643 O60232
P61296 P15923
Q16891 Q9Y6M9
Q96A83 P50454
P08100 P25098
Q96KG7 Q24JP5
P61769 O95084
A0A5B6 A0A1B0GX56
P56817 P05067
P49356 O75365
Q8WZ74 Q14247
Q6VMQ6 P29084
Q9NPI1 Q12923
P42684 P11274
Q96NW7 Q8WXI2
P84022 P10275
P30518 P01185
P25445 P29350
O00459 P08631
Q96PN7 Q09472
Q99590 P26368
P13631 Q15466
Q96PE3 P07384
P53779 O43521
Q9UJA2 Q14566
P62258 P30305
Q8N114 P04637
Q96CS2 Q7L590
P31751 P98170
Q7RTN6 Q9Y376
P61952 Q9Y2J4
O60264 O75444
P02649 P26441
P32856 P61764
Q9H0U9 P54257
Q16820 P01275
Q9BQY4 O60568
Q9NP98 Q14315
Q01844 Q68CL5
Q9BRB3 Q14442
Q04771 P10828
P43405 P62993
Q13332 Q9Y3A3
P51959 P00403
P17252 P22681
Q5SW96 Q00610
P38398 P14859
P05155 P00750
Q16891 O95295
Q13177 Q9BUB5
P17252 Q13393
P56945 Q05209
P46940 O95793
Q8IYF3 Q93045
O94910 P08922
O43525 P0DP25
Q8TEL6 Q13546
Q16520 P80217
Q6UY11 Q6UY14
Q92667 P31323
P31947 Q99683
Q92731 O75925
Q15572 Q15573
Q9GZM5 Q9BSR8
O14737 Q5T3J3
P04085 P98160
P17612 P25054
Q9BXI6 Q15599
Q99741 P25205
P48664 O95376
Q15233 P51116
Q7Z3B3 Q15834
P04626 P01133
Q8N488 Q99496
Q00613 P55854
P22460 P12931
O75962 P61586
Q14449 Q05513
P29597 P27986
Q9ULZ2 P42680
Q04206 P38398
P42566 Q9Y6I3
Q9BY84 Q15759
P51843 Q13573
Q9GZN2 Q13547
Q05655 P00533
P35658 Q13485
Q96HF1 P56705
Q92997 Q53G59
Q8WWL7 P24941
O14744 P62318
Q9UBK5 P26718
P56693 P20264
O95084 Q8NB37
P25774 P03973
Q63HQ0 Q9UJY5
Q9H211 P12004
Q9HCP0 Q12778
P01138 P09237
Q9UER7 Q13547
Q8N556 P68133
O15085 Q03113
P61106 Q9HAU4
P21728 P30542
Q6EEV6 P55072
Q14831 Q9NRD5
P24158 P25116
P16144 P08581
P26006 O00499
Q14554 Q9NRR5
Q9UQM7 O14713
O60260 Q12959
Q9UJU5 Q01860
Q02779 P35232
P21549 Q9Y6H5
Q96QZ7 P98164
P61981 Q8TBC3
P62258 P49796
O75528 O75478
P27986 O60674
P54108 P04217
Q06124 Q07889
Q14696 O75197
O94875 Q9H2E6
O43524 O14920
Q9Y210 P12931
P27986 P07949
P12931 P00533
Q5T5P2 Q9NQT4
Q9UBU9 Q9H1B4
Q96FN4 P35241
O60925 Q06323
P42566 O60641
O43639 Q14185
O95208 Q00610
Q9NPB9 P51671
Q6EEV6 P30048
Q8WY64 O14950
P40763 P08069
P58753 P20963
Q8TDB6 P51668
O14757 P67870
P17252 Q06124
Q04771 P62979
P63261 P14598
Q93008 P55196
Q15669 P31150
P40692 P38398
P42229 P38398
P13497 P98160
Q13489 P42574
P30305 P06493
Q96D98 Q13547
O00231 P26641
P04637 Q9C0J8
P20226 Q96A83
P56524 Q09028
Q96ED9 O95990
P27986 P08069
P63104 P55042
P42575 O15519
Q9NS23 P01112
Q92994 P68400
P98161 P17661
Q9UBY0 P20936
O43521 Q86XN8
P12544 P26583
P04156 P46379
Q05086 P04637
O60765 P63167
Q04724 Q5SZQ8
P60953 P45983
O00238 Q16671
P09619 Q14451
Q15080 P31146
Q15047 Q15714
P61981 Q92538
P10586 P14923
Q8N8S7 Q14517
P62854 Q969E8
Q9NQ87 Q9H422
Q15544 P19793
Q99733 P68400
P60709 O15198
Q8WTS6 Q12962
Q969F8 Q15726
Q8WXD9 O14936
P48995 P61586
Q9UQC2 O75791
O00204 Q96Q35
P17252 P49802
Q13873 P33241
P10144 Q13426
P98082 Q96CW1
Q9H8S9 Q15834
P54132 Q12888
Q86U42 O95793
P59768 P08172
Q8NB91 P13726
O94985 Q07866
Q86SJ2 Q86WK6
O94973 P61966
P50750 Q13616
P33240 Q99689
O60674 Q04912
O15160 Q14191
P48995 Q13873
P55212 P49768
Q9Y4X4 Q13363
Q99623 O15379
Q5T0N5 O00401
P49841 P05067
P28482 P54829
P21246 Q99417
Q99961 Q7L190
O60336 P45984
O60711 Q9BUY5
Q99717 P26368
P00491 Q5RL73
P61981 Q96F86
P48745 P02751
O00213 P05067
O95477 Q9NZN5
P30988 P21333
O14649 P62258
P06396 P49789
Q03135 P04899
Q96MP8 P62979
P55345 P19793
P55060 P53041
O43791 O75367
Q99750 P32242
P46527 O15131
P54253 Q9UKD1
P42229 P43405
Q92905 Q16665
P63104 P04049
Q99558 Q13077
P13984 P35269
P63151 P36897
O43768 Q96SI1
Q15276 O75843
P16284 P08631
Q9Y4G8 P62834
P61981 P49760
P40198 P12931
Q12933 Q13261
Q05516 P06493
P17612 Q92736
O60563 Q4V328
Q13200 Q16401
O15151 P48729
Q6UB99 O15379
Q14498 Q14686
P48443 P27816
P41159 P52790
Q9NWT1 Q9HCE7
P51681 P09471
Q9P209 Q7L590
Q99741 Q13415
P54257 Q9H0I3
P51681 P42224
P49641 Q9Y383
P10275 P04406
Q9Y616 Q99836
Q9BSU3 Q9BXJ9
P40925 P21695
P62487 Q6VMQ6
O00308 P31785
Q9UDY2 Q07157
P43403 P29350
P62750 O95373
P14784 P43405
P62805 P49450
Q6KF10 Q13873
Q8N6I1 Q15796
O75376 P03372
Q5RL73 Q16594
P50453 Q9GZT6
Q15628 Q13077
Q8N5H7 P29323
Q86W56 P42574
Q9NRA0 P06241
P48147 P01178
O75146 P68133
Q00994 O00463
P11831 P15173
O95630 O15105
O95832 O15551
P54132 Q06609
Q9BQY4 Q8NEK8
Q9Y4X5 Q13393
P13010 Q14191
O15066 Q02779
Q9UM01 P08195
P21741 Q07954
O95201 Q15834
P17612 P30301
Q5T2W1 P13569
Q16649 Q01658
Q92793 O15379
P48551 P01574
Q92793 P17483
O14976 P10275
Q8TCX5 P61586
Q96RK1 Q92754
P10415 P16615
P50990 P60709
P16520 P36897
Q13352 P03372
Q12904 Q13155
P19784 P60484
Q14232 P49770
P25791 Q9UPY8
Q96FN4 P53041
P10643 P00747
Q15427 O14776
O14745 P15311
P07996 P08311
P43405 P51452
O75928 Q8TAD8
Q8IVH8 O00499
P43405 Q01362
O00148 Q13838
Q9NZI8 P35222
Q03164 Q9UBL3
P19784 P11836
P62820 Q9UPY8
Q13485 P37173
O95997 P31689
O43924 Q9NP72
P53365 P84077
Q969L2 O43399
Q09472 Q15751
P11362 Q92793
Q9GZX5 Q6VMQ6
Q13485 P10275
P10276 P08047
Q9BPZ3 O95071
P14780 P10145
Q9NRR5 Q9NPQ8
P30530 P31785
Q9P2W3 P16520
O43924 O15182
Q08345 P12107
P50616 Q9UIV1
P04839 P19878
Q6VN20 Q9C0A0
O60563 Q9UHK0
Q04771 O14544
P10828 Q9Y618
Q92572 P35568
Q9Y262 Q9UBQ5
P08246 P54577
Q9UBU8 P06400
P35240 P05556
Q9NVP2 P21675
Q96CW1 Q59EK9
P24666 Q9UHJ3
Q16637 Q7L5N1
P08246 P03973
Q96RK1 Q09472
P09919 Q99062
Q92793 Q99961
P47897 Q99683
P30990 O95665
Q6EMK4 P61812
Q9UKA1 P63208
P30519 P26641
O60216 Q14980
Q9UNP9 Q9HCS7
P24394 O60674
Q96CS2 P25205
Q13569 Q01831
Q14573 Q14643
P01033 P03956
Q9C029 P46976
Q16620 P18031
O95147 P10747
Q14247 P62993
O14920 Q04206
P00533 P05023
O43561 P16885
P43403 Q9UQQ2
Q13131 Q13002
Q9NRR5 Q7L5A8
O00499 Q9Y2H0
P01135 P00533
Q9Y6C7 P03372
P50552 O60936
Q00535 Q02078
P84095 P36897
P13349 P0DP25
P53779 Q12789
P78314 P19174
P06127 P21854
P43364 P42772
P55212 P49585
O14980 P35658
Q15262 P35222
Q13137 Q8IZC7
Q9NP79 Q7Z6G3
P42081 P33681
Q15645 Q96JB6
Q9Y2K7 P84022
P25391 P98095
P28066 O14818
Q03135 Q15835
Q8TES7 Q8N6Y0
P56537 Q14181
O43561 P15498
Q12834 O60566
O14939 Q03135
O15145 Q86YJ6
Q15796 Q13547
P12931 Q14721
Q13569 Q8TAD8
Q9C0H9 P56945
P39880 O94762
P30740 P08246
Q9Y6J0 Q14814
P08648 P00533
Q14155 O75914
Q09472 P12004
Q09472 Q15796
P21728 P00813
O43927 O00585
P29992 P30411
Q08380 P20908
Q8TEU8 O14793
P31689 P13569
P43364 Q9GZM8
Q13485 Q09472
Q13573 P12755
Q00839 Q09472
Q9H5Q4 P00491
Q13185 P11309
P45452 P35625
O14744 Q9BQA1
P10599 P02452
Q9P2H0 Q99689
Q13555 Q13485
Q9NYS0 Q15653
Q9Y2R2 P43403
Q10570 P49736
P54826 Q15465
Q92843 Q13323
O00231 Q00653
O95429 Q93038
P21246 Q96CQ1
P61925 P52594
Q9UHY8 Q99689
O14802 Q99959
P49137 O00418
O96006 Q9Y221
Q13257 P32927
P08670 Q8IYB7
P08670 O14639
O60343 Q9NTZ6
Q9Y3C5 Q86VP1
Q969Y2 Q5TAQ9
P40305 P11802
Q16665 Q9GZT9
Q9UH77 P41143
Q13191 P16885
P19429 P68133
P35346 P30872
Q9NPF5 Q99816
O43597 O60269
O75582 P15336
P21333 P07585
P54259 Q15323
Q99706 P17693
P42345 Q15382
P05060 P27448
P19012 Q9NYB9
Q96S59 P02786
P00742 O14880
P10415 P49023
O00418 P13639
Q07666 P16885
Q9BRC7 Q9UI26
Q96MU7 P42681
Q07507 P46379
Q9UKT7 P63208
P46013 Q13185
Q8TDC0 P12814
Q9ULV0 P84022
Q8WWY6 Q9UBB5
O43164 P62837
Q03181 Q15466
Q09472 Q15596
P78543 Q15797
Q8N1W1 P62258
Q9GZR2 P03372
P63104 P17752
Q8IZU3 P11940
O14776 P42858
Q15700 P23634
Q9Y219 P46531
Q9BY84 Q9UQF2
P07910 Q15834
O43493 O00189
Q86UX7 O95777
O15066 P20338
Q12852 Q16584
P52799 Q9UPQ7
O60674 P30556
Q99750 Q8IYX3
O60704 P41597
Q8WVJ9 P36956
Q6NZI2 Q15361
Q05586 P21359
P56470 O15145
Q9H427 P63104
P12931 Q92731
P49247 O75716
P49366 P63241
Q13322 P11274
O95243 P40692
Q9H9E1 P98164
O60763 P42574
P06400 Q16533
Q15047 Q9H0E2
P48051 P14416
Q12933 O43566
P07858 P05019
Q86UN6 P31323
Q15047 P68431
O60318 O15198
Q04771 Q9GZS3
Q16236 Q8TD26
P21673 Q9HBL7
P04437 P04234
O75533 Q15797
P68366 P56945
Q99683 Q9Y4K3
P02751 Q01955
O00161 P51809
Q9Y262 Q9NYV6
Q9UP38 P56703
P54368 O95190
Q96CA5 P42574
P42285 Q8IZH2
Q9NPB6 Q05513
O43837 P50213
Q9P0K1 O95970
O00198 Q07817
Q9Y2I2 Q9HCJ2
O60244 P12814
P51948 P19447
Q8N187 Q8TAP4
Q96ST3 Q9Y6D9
Q9HCE0 Q6VMQ6
O43603 P50148
P06239 P15498
O75791 P62258
Q06547 Q06546
Q9UQD0 P09471
Q96NA2 Q9BZG1
Q9NQX3 O43307
Q92597 P35998
Q9Y2R2 P20963
P78337 Q13562
Q99683 P30304
Q12933 Q9NZD8
Q96HB5 Q8N6Y0
O15164 P03372
P48039 Q13151
Q9UKB1 P10070
Q6EEV6 P04406
Q92934 Q07817
P31269 P40424
P42229 P17676
O95199 Q9BT78
P56278 P31749
O75334 Q13332
Q8N6Q3 P04278
Q8NEY8 P21980
P14210 P80188
Q16621 Q16236
P35638 Q16520
Q9NR61 P46531
Q9UNS2 P10398
P04899 P50052
O95136 P50148
Q5U623 Q15047
O94875 P55196
O75427 Q96ST3
Q9H0L4 Q9NRR5
P51812 P03372
P09012 Q9BQ61
P27986 P48023
P14316 P68400
Q13239 P20963
Q01082 O15198
P09471 P18825
Q8TAD8 Q15797
Q92834 Q96KN7
P78527 Q00613
Q8N668 Q9NX08
Q01844 Q8NDC0
P21246 P05386
Q6PIZ9 P27986
Q9UK45 O15116
P29350 Q9Y4K3
Q15542 O00268
Q8NC51 O75925
P14317 P68133
P42566 P46108
Q06124 P27986
O14543 P48357
P42684 P46108
Q16186 Q9UMX0
P19793 P14859
P01023 Q6VMQ6
P08047 Q9Y618
Q9C0J8 P26641
P23443 P23588
P16083 Q9H8Y8
Q96GW7 P08254
Q9Y2X7 Q9H0I3
Q9ULB1 O43166
Q15054 P12004
O96017 Q9NY61
O14832 P00451
Q06546 Q02447
P08581 P21554
Q8IVU1 P02792
Q9BWF2 Q12933
P43026 P27037
P60953 Q9NRR8
P07196 P12036
Q9Y3A3 Q5T3J3
Q9NR82 Q9NRI5
Q9H3D4 Q15172
Q92845 Q02779
P30411 P12821
P26045 P43403
Q12788 Q9BTM9
P14866 Q8NG27
Q9Y6Q6 O00463
Q9UNE2 P51159
P05412 P41182
Q15038 O15162
Q10567 P32121
P23458 Q96N16
Q9Y6X1 P27824
Q5JVS0 P67809
P61769 P01732
Q99627 P60228
Q12981 Q9P2W9
P26641 Q14527
Q6UX01 P31025
Q9Y616 Q9Y4K3
Q08170 Q9HCE7
O14920 Q8N163
P84022 Q13616
Q05516 Q9BQ66
P06241 P46108
P54253 P61421
Q16778 P00709
P14136 Q5T2W1
Q14974 P21246
Q86SG3 Q92904
Q9Y4J8 Q13884
P0DPB6 O15160
Q15788 P28702
P27487 P16619
O75818 O75817
Q16539 P19784
P38398 O60684
P12645 P08572
P17693 P61769
Q9ULX6 P42166
O75369 P05556
P28223 Q13232
Q96GD4 O15392
P35241 P15311
Q13315 O15151
Q9NY97 Q96EU7
P25205 P33993
Q9UMX0 P30926
O14842 P63096
P09211 P21246
P26641 Q96EP1
Q03135 P21453
Q96T58 O94776
P28482 P00750
P61981 Q9Y6R0
P40424 P28358
Q13011 P50453
Q9P2W1 P10828
Q9UL40 Q12906
Q96A00 P05129
Q9UKL3 P23497
P08709 P13726
Q8N357 Q9NRX3
Q9BZF9 Q9NYQ7
Q13191 O15117
Q13444 Q14155
O75410 O14965
P06213 P41240
P29350 P08922
P16152 Q13216
P16144 P17252
P17538 O95274
Q96N16 P29597
Q9BTX7 P36897
Q12933 Q9UQN3
Q68CP9 Q969G3
Q13885 P20591
P16989 P49841
Q01974 Q14332
Q14192 Q13683
Q96JH7 P55072
P23142 P02675
Q14847 Q15645
O14964 O43318
P22888 P04899
P35368 Q14315
Q04206 P40763
O95477 Q13009
Q9Y371 O43426
P22607 Q12789
Q03013 Q13432
P48552 P03372
O43559 P62993
Q99623 Q13547
P15104 Q6ZVK8
O75197 P07996
Q9UKT9 P63279
P18621 O95149
P55212 P49810
P11234 P0DP25
P68400 Q13426
Q06124 Q16620
O75312 P68104
Q9Y6B7 O43683
O75618 Q13158
Q92870 Q13485
P11487 P15880
P07910 P51116
Q92793 P05412
Q9UNN8 P04070
O43633 O94818
Q03181 P12931
Q9Y613 P68133
P07992 Q96S82
P0CAP2 Q96FK6
P49792 P0DN78
Q8NAP8 P15622
O95994 Q9NPI1
P26641 Q9Y3C7
P67775 Q99250
O75553 P05107
Q9NRX3 Q9BXR0
P22681 P35968
P29400 P05067
P36542 P25705
P02686 P54253
Q8ND90 Q96BZ8
P15927 Q9BVJ6
Q96MR6 P01100
P83916 O15164
Q92597 P62249
P60709 P60981
P00533 P18031
P35858 P24593
P26045 P31946
Q08043 P35609
Q5VWN6 Q15834
Q9UIK4 Q9UQM7
P50453 Q9Y3C7
P21673 Q9UKR5
Q8N5V2 P54764
O75676 P05114
Q9NR30 P05412
P68400 P60484
O14745 Q9H015
Q9NRD5 Q14CW9
P41219 Q9Y4I1
Q5TD97 P16220
Q9UMZ2 O15126
P01042 P07711
Q03167 P17813
P27487 P00813
Q9UBU9 P61326
Q16650 O14936
P60953 P45984
P21246 P63244
Q8IYI6 Q9UL45
Q9H6Z4 P62826
Q9ULJ6 Q9UHC6
Q9Y2X7 O43294
Q15560 Q96CJ1
Q9UQM7 P20941
P04637 P29965
Q86U86 P51532
Q9UKV0 P56524
O15085 Q14344
Q99750 A8K8P3
Q9ULB4 P55291
P51532 Q13422
P07332 P20936
Q9Y5N6 P49736
P63165 Q12772
P54105 P14678
O15169 O75197
P46108 P04629
P36894 P43026
P09237 P03956
Q15047 Q9BQ95
P80075 P32246
P12931 Q05193
Q99741 Q13416
O95477 Q53GG5
Q03052 P26583
P51512 Q07954
P43250 O14745
P61981 P56524
P22681 P09769
P11487 P21802
Q9Y446 Q08554
P42773 Q5RL73
P61626 P31025
P51452 P28482
P01229 P04899
Q99717 O00231
Q9Y3B2 Q06265
Q13216 O14949
O95409 P10070
Q8N3R9 O14910
P15918 P52294
Q6PD62 O15198
Q7Z6Z7 P22362
P63165 P25445
P29317 O14493
P54253 Q7Z570
Q13177 P07948
Q9Y228 Q13114
Q99683 P27348
P0DML2 Q13485
P52799 P49796
Q93052 P12814
P51843 P37231
P54259 Q12805
Q13287 Q9XRX5
P53778 P28562
O43516 Q14247
P61158 O15144
Q13158 P51617
Q99062 Q92835
P37198 Q13114
P63279 Q9NR12
Q15697 P17024
Q9Y4Y9 Q16637
P23471 P35222
Q13332 P23469
P52292 P38398
P01308 P48745
P25963 Q13616
O15524 P62993
O43427 Q9H0A6
P49641 Q9Y2X7
Q7KZF4 Q06330
P30411 P30556
Q8TEQ8 Q07326
O43752 O14662
P36897 P16070
Q96LW7 O95999
Q5XPI4 O15198
Q96RU7 P26641
Q13873 P00540
Q99759 Q99683
Q9Y2H0 Q92796
P62258 P46527
P63104 P18825
Q9Y696 P60709
Q9UDY2 P35221
Q9Y3C5 P42566
Q00535 P04637
P08670 Q9BVI4
O75689 Q13367
Q9UBY0 P02549
Q86TI0 P61981
Q14191 P12004
P54725 O15265
P05155 P00747
P98095 P08572
Q9P2B2 P08962
P24522 P02792
Q14344 P53041
P23528 P62736
O75925 P43694
P20339 Q8NEU8
P31749 Q96B36
Q9HCS7 O15198
O00165 P08183
O75689 Q15139
P02766 Q15047
P04437 P01889
Q9NYN1 Q13485
P06493 P22314
Q96IP4 O95405
O95197 Q16739
P61978 Q9BTD8
P57105 P27037
Q9UL54 P19419
Q16674 P02751
Q13952 P18850
Q99704 P29350
Q14919 P37275
P22681 P16234
O43747 P56377
Q8IZL8 P12931
O60318 Q9NPA8
P12645 P02462
O60885 Q9BPX7
P42574 Q05513
Q14833 P50148
Q13185 Q14739
Q6P0N0 P08047
P51946 P32780
Q9UNE7 P36897
Q12959 P63252
Q9P2K3 Q14687
Q9UMX0 P54252
P11142 P16949
P78417 P26641
P49366 P32969
Q9GZN7 Q9P2H0
P09471 Q13561
Q9UHD2 Q9H6S1
P07339 P07858
Q9C000 P42575
P35914 Q9GZW8
P0C1Z6 Q59EK9
O15399 P21359
P10644 Q92667
P61981 Q9NRR6
Q8TDC0 P35609
P30414 Q15287
Q07954 P01023
P42574 Q99755
P59768 P62873
P04216 P05106
Q13352 Q9GZR7
P10321 P43626
Q00403 Q00613
Q00839 P49335
Q9Y2S7 P12004
O75943 Q07864
P17931 P15502
P61978 P06241
Q9HBA0 Q96J02
P10828 P24385
P09874 P14859
P62993 P20963
P20151 P04279
P21246 Q13332
P20226 P25208
Q12846 P63027
P35372 P09471
P29972 O95967
Q15645 Q9H0W9
O95835 Q15942
P57678 P62314
P20248 P38936
Q9NS87 P46013
Q8N5I3 O75909
P17252 P16455
P78347 P54821
Q16637 Q9UHI6
